PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\28-007-2026\MCD 256_New_Calibrattion by Amir for_WGS and DRM_PUSLSING_32ms, Position 1, RGA PrismaPro A 100 47507368, 28-007-2026 12'20'52.isi
28/07/2026 12:20:52
SensorID:  RGA PrismaPro A 100 47507368
50 Bins
18147 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
9049,809	1785243102,315	28/07/2026_14:51:42,315	1	2	2,74385684e-06	9,172928912e-06	5,123869662e-10	7,320101122e-12	1,76597788e-12	3,829016097e-12	1,886134478e-11	2,45730207e-11	7,81670193e-13	2,014910591e-12	3,425200228e-12	5,021610264e-15	4,999999912e-15	2,759120548e-14	8,36271292e-14	9,349938629e-14	1,058694174e-10	1,444493071e-12	1,543162299e-13	4,999999912e-15	5,605932046e-14	4,174345244e-11	4,835784117e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,20794488e-09	14,02216559	7,448335542	41,16892094	2,012013521	34,53443375	0,8261611144	0
9050,617	1785243103,123	28/07/2026_14:51:43,123	1	2	2,593707222e-06	8,787485967e-06	4,85233298e-10	7,038951019e-12	6,120335358e-13	1,400572475e-12	4,851904035e-12	8,397582109e-12	6,179010211e-13	2,48069989e-12	5,953234867e-12	1,179549622e-13	8,784147726e-14	2,66210563e-14	4,999999912e-15	4,999999912e-15	1,02090128e-10	1,416218922e-12	2,785188529e-13	8,818296706e-14	6,108081976e-14	7,319943957e-11	5,213855823e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,856881835e-08	24,07628724	1,888371688	38,85273476	2,15208151	32,02501717	0,9875252175	0,01798241973
9051,425	1785243103,931	28/07/2026_14:51:43,931	1	2	2,538089348e-06	7,776148777e-06	3,886753419e-10	6,508399288e-12	1,4321381e-13	6,485926705e-13	1,476744725e-12	4,841151351e-12	8,33526824e-13	2,972189985e-12	1,006554735e-11	1,611625872e-14	4,999999912e-15	8,727587778e-15	6,324232587e-14	9,714328815e-14	9,243644739e-11	1,178667732e-12	1,25363031e-13	4,999999912e-15	3,915152978e-14	1,158788412e-10	1,177532637e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,766853269e-09	36,26359633	0,4882685883	33,11249603	4,599486397	24,39414957	1,139275579	0,002727507014
9052,233	1785243104,739	28/07/2026_14:51:44,739	1	2	2,526296157e-06	6,230913186e-06	2,624406803e-10	6,075660374e-12	1,747514893e-13	5,674687066e-13	8,229366624e-13	4,887404717e-12	9,663948244e-13	4,18948513e-12	1,442768474e-11	2,34481732e-13	8,338654474e-14	5,569454742e-14	4,999999912e-15	4,999999912e-15	7,009273023e-11	8,115432154e-13	1,593842923e-13	7,627726846e-14	1,183119764e-13	1,564818553e-10	2,726768637e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,173463727e-08	48,01525956	0,09788169694	23,7486594	10,4218211	16,14215253	1,55726946	0,01695624778
9053,041	1785243105,547	28/07/2026_14:51:45,547	1	2	2,591041721e-06	4,788446859e-06	1,641194958e-10	5,643341697e-12	7,549727309e-14	2,784373752e-13	5,121428455e-13	6,357156121e-12	1,621266164e-12	6,392779535e-12	1,794437689e-11	3,220553978e-13	4,999999912e-15	4,999999912e-15	2,613597916e-14	7,14614457e-14	4,33852225e-11	5,623423819e-13	7,74530925e-14	4,999999912e-15	1,995805627e-14	1,815726319e-10	4,38114961e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,573630715e-08	56,64016373	0,00926483746	13,65876226	17,03315332	10,25604813	2,427946767	0
9053,849	1785243106,355	28/07/2026_14:51:46,355	1	2	2,63641482e-06	3,859033313e-06	1,098977714e-10	5,252165456e-12	9,532327185e-14	2,788913848e-13	5,234936833e-13	7,595041783e-12	1,750494172e-12	7,2276885e-12	1,977627437e-11	4,409454301e-13	4,974946372e-14	7,545458941e-14	3,959780095e-14	4,999999912e-15	2,999395177e-11	2,693605972e-13	5,592737645e-14	5,918708449e-14	1,434738152e-13	1,950285072e-10	5,136408313e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,147620288e-08	61,44932953	0,0972136454	8,52441263	20,17528157	6,935043034	2,76417292	0,0545466746
9054,657	1785243107,163	28/07/2026_14:51:47,163	1	2	2,68342319e-06	3,315595222e-06	8,522990647e-11	5,285158595e-12	1,188475045e-13	1,185681056e-13	3,134986303e-13	8,068063578e-12	1,743315236e-12	6,891278347e-12	2,08360152e-11	5,21281694e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	3,648555118e-14	2,454880396e-11	3,606867951e-13	9,301819026e-14	4,999999912e-15	4,999999912e-15	2,023235468e-10	5,403302458e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,30213097e-08	64,05822243	0,1063127941	6,436497149	21,34084483	5,403777662	2,654700659	0
9055,465	1785243107,971	28/07/2026_14:51:47,971	1	2	2,703287919e-06	3,073276048e-06	7,250260114e-11	5,012061079e-12	6,578023987e-14	1,428024908e-13	4,127683709e-13	8,22697032e-12	1,507564364e-12	5,927308991e-12	2,141407364e-11	4,699219529e-13	8,906094043e-15	6,230321706e-14	7,739100159e-14	1,464939417e-14	2,099400515e-11	1,559965265e-13	4,999999912e-15	2,30935842e-14	1,142412309e-13	2,082285733e-10	5,526076818e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,004800059e-08	66,00678322	0,1307324133	5,072302132	21,84616055	4,602403597	2,28672759	0,05489049959
9056,273	1785243108,779	28/07/2026_14:51:48,779	1	2	2,736489478e-06	2,936254987e-06	6,381580681e-11	5,079815908e-12	1,48204257e-13	1,069767376e-13	2,460265878e-13	8,160131425e-12	1,30581971e-12	5,252704955e-12	2,185871102e-11	5,96833184e-13	1,61084999e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,88895375e-11	2,864158834e-13	1,075355354e-13	1,036520655e-14	1,682253173e-14	2,085523421e-10	5,762921737e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,932547367e-08	66,65043282	0,04585642053	4,217566798	22,96322952	4,083372207	2,040136614	0
9057,081	1785243109,587	28/07/2026_14:51:49,587	1	2	2,712972673e-06	2,801043138e-06	5,622916716e-11	4,974640925e-12	4,001690269e-14	1,058319488e-13	3,300377549e-13	8,550616812e-12	1,220667664e-12	4,666814678e-12	2,175647162e-11	4,751723646e-13	4,999999912e-15	5,196916438e-14	9,869163727e-14	7,897817193e-14	1,791044917e-11	1,369078191e-13	4,999999912e-15	4,999999912e-15	1,0005761e-13	2,079850042e-10	6,035609512e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,958712074e-08	66,63645996	0,06315347648	3,726349039	24,10240183	3,60705442	1,822694309	0,04188696496
9057,889	1785243110,395	28/07/2026_14:51:50,395	1	2	2,720982366e-06	2,77326626e-06	5,095369959e-11	5,267164309e-12	1,525738357e-13	1,45464573e-13	2,507686712e-13	8,767716587e-12	1,040797656e-12	4,334608627e-12	2,158729272e-11	6,496326372e-13	5,496886719e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,73002359e-11	2,365190563e-13	1,264961714e-13	5,605544105e-14	4,584168738e-14	2,068178129e-10	6,343429948e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,625994551e-08	66,30699331	0,02090725466	3,354173801	25,35170812	3,270901811	1,685645387	0,009670312237
9058,697	1785243111,203	28/07/2026_14:51:51,203	1	2	2,724787691e-06	2,626360128e-06	4,61767187e-11	5,358874369e-12	1,945746149e-14	6,319963541e-14	2,756394559e-13	9,201742666e-12	1,104815892e-12	4,100114779e-12	2,135050296e-11	5,305175787e-13	4,999999912e-15	1,883656601e-14	7,999488929e-14	9,592089764e-14	1,696265871e-11	1,646852007e-13	4,999999912e-15	4,999999912e-15	7,120920607e-14	2,056501774e-10	6,599613911e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,936248657e-08	65,90196504	0,03799695627	3,101028045	26,36482529	2,963025698	1,604862915	0,02629605588
9059,505	1785243112,011	28/07/2026_14:51:52,011	1	2	2,711110483e-06	2,541204594e-06	4,180765456e-11	5,482941358e-12	1,438347325e-13	1,706264253e-13	2,622086576e-13	9,327145827e-12	8,798456755e-13	3,835779784e-12	2,122784414e-11	6,650774766e-13	8,587400946e-14	3,194913071e-14	4,999999912e-15	4,999999912e-15	1,646405928e-11	1,95120775e-13	8,174505587e-14	9,289013921e-14	1,022346406e-13	2,042834513e-10	6,716811829e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,719245956e-08	65,85614532	0,03540615763	2,876799374	26,99538316	2,698722165	1,496074407	0,04146941552
9060,313	1785243112,819	28/07/2026_14:51:52,819	1	2	2,714109996e-06	2,503499445e-06	3,811707894e-11	5,543055164e-12	3,619839007e-14	2,713329778e-14	2,116327675e-13	9,490841273e-12	9,943662647e-13	3,770612728e-12	2,122768454e-11	5,844502399e-13	4,999999912e-15	4,999999912e-15	4,68467699e-14	8,366593686e-14	1,62050165e-11	2,029402037e-13	4,999999912e-15	4,999999912e-15	3,744018103e-14	2,036684016e-10	6,840720351e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,731472632e-08	65,75653894	0,02473533257	2,723046463	27,53594519	2,464117697	1,484922775	0,01069359934
9061,121	1785243113,627	28/07/2026_14:51:53,627	1	2	2,726905223e-06	2,429758979e-06	3,461931783e-11	5,563995011e-12	1,102713569e-13	1,481460625e-13	2,597212267e-13	9,464327759e-12	8,106427855e-13	3,472023667e-12	2,123999414e-11	6,37040171e-13	6,212082715e-14	7,112382515e-14	1,303894398e-14	4,999999912e-15	1,573493592e-11	1,586081798e-13	8,863312102e-14	7,323488875e-14	1,31816487e-13	2,044052705e-10	6,881126224e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,780802375e-08	66,06751705	0,02056174985	2,52988344	27,72717105	2,240545429	1,359102744	0,05521853684
9061,929	1785243114,435	28/07/2026_14:51:54,435	1	2	2,695008561e-06	2,37634049e-06	3,157240441e-11	5,636233234e-12	5,818978112e-14	1,323685492e-14	1,746389491e-13	9,516279258e-12	8,917436017e-13	3,4743946e-12	2,130755815e-11	6,186732984e-13	4,999999912e-15	4,999999912e-15	1,230550831e-14	6,787575872e-14	1,550041866e-11	2,418510542e-13	2,546852228e-14	4,999999912e-15	1,854552041e-14	2,039427238e-10	6,901647309e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,394884113e-08	66,19016783	0,01173202964	2,443365499	27,92923488	2,051678285	1,373148717	0,0006727522483
9062,737	1785243115,243	28/07/2026_14:51:55,243	1	2	2,68508802e-06	2,326772346e-06	2,862527923e-11	5,510256747e-12	7,494233776e-14	1,088743557e-13	2,369964034e-13	9,607430303e-12	7,642619176e-13	3,16877774e-12	2,119595471e-11	6,049708802e-13	5,802290208e-14	7,559428208e-14	2,812673021e-14	4,999999912e-15	1,486321309e-11	9,049581424e-14	2,818882111e-14	4,194168342e-14	1,393293304e-13	2,050540987e-10	6,90864102e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,827543208e-08	66,60606785	0,03834726808	2,199366773	27,98040951	1,861900595	1,248839393	0,06506861167
9063,545	1785243116,051	28/07/2026_14:51:56,051	1	2	2,682776085e-06	2,291367991e-06	2,611202921e-11	5,621552269e-12	1,011907572e-13	2,311299142e-14	1,089519574e-13	9,503662614e-12	7,946703733e-13	3,237852477e-12	2,145820674e-11	6,739989426e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,308550961e-14	1,575730345e-11	2,62623907e-13	8,610295907e-14	4,999999912e-15	4,999999912e-15	2,072161887e-10	6,91879401e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,513475219e-08	66,75376421	0	2,512571673	27,79299736	1,684405016	1,266955393	0
9064,353	1785243116,859	28/07/2026_14:51:56,859	1	2	2,683494813e-06	2,253051434e-06	2,399731282e-11	5,626143215e-12	4,588049843e-14	8,332057104e-14	1,921016921e-13	9,931565986e-12	9,048911793e-13	3,572946192e-12	2,087255715e-11	6,760285691e-13	9,961619068e-15	4,988528376e-14	7,745309927e-14	5,156170426e-14	1,950818326e-11	1,483284524e-13	4,999999912e-15	1,927507158e-14	1,239893062e-13	1,784690729e-10	8,856142902e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,685434687e-08	58,44143699	0	2,984832842	36,01920285	1,571559315	1,423418037	0
9065,161	1785243117,667	28/07/2026_14:51:57,667	1	2	2,746064638e-06	2,242712526e-06	2,777747997e-11	8,216415395e-12	1,467762272e-13	1,817016589e-13	4,532169047e-14	1,153599351e-11	2,296243057e-12	1,002872004e-11	1,312884176e-11	6,65659639e-13	2,489418821e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	8,723990974e-11	1,121211522e-12	2,578856725e-13	2,700523826e-14	4,999999912e-15	7,606816566e-11	2,722099282e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,217020521e-08	33,25946124	1,528794605	42,27754053	14,97527553	2,416380508	5,26594425	0,2766033443
9065,969	1785243118,475	28/07/2026_14:51:58,475	1	2	2,531532118e-06	3,425387831e-06	3,217960065e-10	7,762936995e-12	7,853190076e-14	6,267215479e-13	1,430550123e-12	6,333197421e-12	2,178699495e-12	7,757969614e-12	4,966944824e-12	2,507269701e-14	4,999999912e-15	3,70249587e-14	7,946325076e-14	7,154681985e-14	1,044360293e-10	1,401336837e-12	1,380448625e-13	4,999999912e-15	9,153969087e-14	3,542387564e-11	3,377045605e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,726221461e-08	14,92805056	1,214123066	50,78718949	1,876594654	27,06174717	3,98658508	0,1457099754
9066,777	1785243119,283	28/07/2026_14:51:59,283	1	2	2,717558345e-06	8,794222595e-06	6,049413748e-10	6,791612845e-12	1,643168349e-12	3,726990938e-12	2,033492298e-11	2,824175442e-11	8,711763949e-13	2,438257929e-12	3,326341589e-12	1,011092658e-13	5,181006449e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	9,317981803e-11	1,364292576e-12	2,557435871e-13	6,311038524e-14	2,82470326e-14	2,83324076e-11	3,646615995e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,570462545e-08	9,773733362	8,676987134	37,12646787	1,612499587	41,73325555	1,0177483	0,05930820168
9067,585	1785243120,091	28/07/2026_14:52:00,091	1	2	2,885361937e-06	9,542302905e-06	5,540680692e-10	6,93318146e-12	3,140231781e-12	6,868763371e-12	3,822211297e-11	4,879837506e-11	1,009593667e-12	1,63898116e-12	2,883817317e-12	4,999999912e-15	4,999999912e-15	4,999999912e-15	5,65482787e-14	9,858298666e-14	9,076631113e-11	1,293498945e-12	1,322666342e-13	4,999999912e-15	4,841453302e-14	2,628797527e-11	4,731326442e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,058856172e-08	8,883633194	15,54858524	35,38767592	2,002504294	37,47149232	0,6783399095	0,0277691218
9068,393	1785243120,899	28/07/2026_14:52:00,899	1	2	2,884502692e-06	9,197576219e-06	5,325922481e-10	7,086266903e-12	3,770787068e-12	8,041998491e-12	4,416814137e-11	5,560774063e-11	8,361966176e-13	1,25753726e-12	2,742613211e-12	9,273490857e-14	9,673969389e-14	4,222496512e-14	4,999999912e-15	4,999999912e-15	8,888830644e-11	1,2464076e-12	2,107053003e-13	9,062386529e-14	7,609487178e-14	2,585403246e-11	5,181371825e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,085278801e-08	8,734782471	17,89312553	34,63164744	2,184892645	36,02217561	0,5061049851	0,02727132215
9069,201	1785243121,707	28/07/2026_14:52:01,707	1	2	2,875360906e-06	9,222280823e-06	5,216629906e-10	7,093182812e-12	3,999580181e-12	8,485109317e-12	4,754782332e-11	5,945706427e-11	1,005383168e-12	1,274309109e-12	2,808917595e-12	7,788483197e-15	4,999999912e-15	4,999999912e-15	2,489418651e-14	8,391042445e-14	8,7696371e-11	1,275395696e-12	1,496944251e-13	4,999999912e-15	4,999999912e-15	2,580570653e-11	5,811915185e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,849263761e-09	8,695773912	19,15164193	34,03297545	2,435780474	35,18207737	0,5230822055	0
9070,009	1785243122,515	28/07/2026_14:52:02,515	1	2	2,902721917e-06	9,151853192e-06	5,169836226e-10	7,101028099e-12	4,306589807e-12	9,069737149e-12	5,022358571e-11	6,325901608e-11	8,858839769e-13	1,041651357e-12	2,664194386e-12	8,045668488e-14	5,447215351e-14	8,498922594e-14	1,035744434e-14	4,999999912e-15	8,659988698e-11	1,179754319e-12	1,795207592e-13	5,248528527e-14	1,02808956e-13	2,402754211e-11	6,193448532e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,5092348e-09	8,101050285	20,34795613	33,59568437	2,607537412	34,87910133	0,4179184796	0,05075199354
9070,817	1785243123,323	28/07/2026_14:52:03,323	1	2	2,918804967e-06	9,222280823e-06	5,155160743e-10	7,285749261e-12	4,682733368e-12	9,774241312e-12	5,510231507e-11	6,986738965e-11	1,045318671e-12	1,144537915e-12	2,542114306e-12	6,448799285e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	5,62611142e-14	8,439913352e-11	1,278930846e-12	1,721204424e-13	4,999999912e-15	4,999999912e-15	2,237619465e-11	6,664170084e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,773723176e-08	7,485406387	22,27664916	32,44985649	2,803894896	34,49985472	0,4620973335	0,02224101672
9071,625	1785243124,131	28/07/2026_14:52:04,131	1	2	2,948501788e-06	9,271907402e-06	5,096021383e-10	7,160577253e-12	4,908600002e-12	1,035046528e-11	5,772576514e-11	7,221292314e-11	9,924025577e-13	9,386019522e-13	2,286553542e-12	4,106467228e-14	3,358286414e-14	7,335129818e-14	7,387905392e-14	4,999999912e-15	8,462413409e-11	1,120198769e-12	1,477657786e-13	3,997809841e-14	1,046755388e-13	2,190139389e-11	6,905248942e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,790828289e-09	7,290471477	23,07202138	32,3876121	2,865488329	33,96522704	0,3736964392	0,04548324766
9072,433	1785243124,939	28/07/2026_14:52:04,939	1	2	2,934036047e-06	9,208145457e-06	5,110711299e-10	7,32436594e-12	4,83359186e-12	9,933902659e-12	5,585762755e-11	6,957132787e-11	1,014906258e-12	1,05011117e-12	2,419095089e-12	1,270239339e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,982612073e-14	8,555263442e-11	1,302179827e-12	2,341596697e-13	4,999999912e-15	4,999999912e-15	2,175026652e-11	7,16617694e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,85229888e-09	7,269957857	22,31996282	32,85054936	2,979533187	34,18151947	0,4226142534	0
9073,241	1785243125,747	28/07/2026_14:52:05,747	1	2	2,927374908e-06	9,229351235e-06	5,147626214e-10	7,221125607e-12	4,568996657e-12	9,613426374e-12	5,372131212e-11	6,747521986e-11	1,015790967e-12	9,831938865e-13	2,277546424e-12	2,803748004e-14	4,999999912e-15	7,153129543e-14	8,640177197e-14	5,895813487e-14	8,691918019e-11	1,157308841e-12	1,212651128e-13	1,037296537e-14	8,907163337e-14	2,200071722e-11	7,131374918e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,543547759e-09	7,340067154	21,52325459	33,34210496	2,967561894	34,38946117	0,3993262392	0,03822399146
9074,049	1785243126,555	28/07/2026_14:52:06,555	1	2	2,912195441e-06	9,368343854e-06	5,213069421e-10	7,337035493e-12	4,364508321e-12	9,008009616e-12	4,967387959e-11	6,168100058e-11	8,88231654e-13	1,076177125e-12	2,375372468e-12	1,32538281e-13	3,471599771e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	8,958900288e-11	1,329844329e-12	2,707809291e-13	4,539541621e-14	4,999999912e-15	2,148134275e-11	5,638790216e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,339187478e-09	7,24804349	19,97288125	34,82405773	2,359675701	35,19829806	0,4331282038	0
9074,857	1785243127,363	28/07/2026_14:52:07,363	1	2	2,909844852e-06	9,524027519e-06	5,401131764e-10	7,179552959e-12	4,04300031e-12	8,581801068e-12	4,803105483e-11	6,0060866e-11	9,681487383e-13	1,079801613e-12	2,262501384e-12	4,999999912e-15	4,999999912e-15	2,646583243e-14	7,579607921e-14	8,470593747e-14	8,903289217e-11	1,236717651e-12	1,359609582e-13	4,999999912e-15	6,216739363e-14	2,166668928e-11	6,443743976e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,170094339e-09	7,245625217	19,18931137	34,27473546	2,677966103	36,16484921	0,4407398342	0,006772813296
9075,665	1785243128,171	28/07/2026_14:52:08,171	1	2	2,917833399e-06	9,56794247e-06	5,376898371e-10	7,321187059e-12	4,239381849e-12	8,851031019e-12	4,892028449e-11	6,121388813e-11	8,475629053e-13	1,049199139e-12	2,329069229e-12	1,353323242e-13	6,327725074e-14	1,577864494e-14	4,999999912e-15	4,999999912e-15	8,898107251e-11	1,290588296e-12	2,5209194e-13	7,156621351e-14	5,213215046e-14	2,130699436e-11	6,959452546e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,202316643e-09	7,11242727	19,5094995	34,15253543	2,889022093	35,92094243	0,4152056565	0,0003676280023
9076,473	1785243128,979	28/07/2026_14:52:08,979	1	2	2,923532747e-06	9,682308701e-06	5,343450682e-10	7,315304612e-12	4,170819506e-12	8,819799058e-12	4,949536961e-11	6,209452397e-11	1,020746638e-12	1,17971171e-12	2,268345451e-12	1,163416101e-14	4,999999912e-15	1,920910127e-14	4,345511445e-14	1,14485705e-13	8,902820148e-11	1,280747101e-12	1,285490133e-13	4,999999912e-15	2,265507863e-14	2,11721838e-11	7,677629366e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,958337384e-09	7,044356824	19,69240248	34,028583	3,178316221	35,58818835	0,4793805625	0
9077,281	1785243129,787	28/07/2026_14:52:09,787	1	2	2,941136472e-06	9,513084478e-06	5,29652322e-10	7,405346301e-12	4,294559933e-12	9,079082104e-12	4,991008648e-11	6,265134939e-11	8,612188111e-13	1,115367239e-12	2,259059042e-12	1,049355305e-13	9,344894379e-14	5,13521517e-14	4,999999912e-15	4,999999912e-15	8,906051591e-11	1,245910818e-12	2,107363356e-13	7,755399106e-14	9,872656891e-14	2,129856014e-11	7,977145854e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,390268402e-09	7,083935497	19,86001349	34,01833681	3,30287426	35,26688586	0,4388875959	0,02906649094
9078,089	1785243130,595	28/07/2026_14:52:10,595	1	2	2,920036422e-06	9,549618881e-06	5,2627247e-10	7,470032405e-12	4,313641024e-12	9,04384987e-12	5,05303091e-11	6,411270126e-11	1,03994775e-12	1,32725211e-12	2,390925999e-12	5,722349948e-14	4,999999912e-15	4,999999912e-15	3,564734093e-14	7,740264999e-14	8,835372711e-11	1,311947187e-12	1,709097002e-13	4,999999912e-15	4,999999912e-15	2,229291751e-11	8,344300945e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,322231331e-08	7,383553125	20,14841239	33,58310858	3,458058367	34,89096384	0,5330388355	0,002864864445
9078,897	1785243131,403	28/07/2026_14:52:11,403	1	2	2,912976697e-06	9,458552086e-06	5,165194938e-10	7,318206804e-12	3,987655258e-12	8,35041758e-12	4,515609414e-11	5,62659988e-11	8,477026047e-13	1,269757086e-12	2,442553538e-12	8,136086206e-14	5,068857253e-14	7,564862094e-14	4,541094741e-14	4,999999912e-15	9,538454748e-11	1,295896767e-12	1,961336231e-13	6,999845717e-14	8,865639749e-14	2,561929315e-11	6,690744313e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,544932623e-09	8,467663179	17,75499223	36,33005461	2,733410165	34,21137739	0,5005462637	0,001956167063
9079,705	1785243132,211	28/07/2026_14:52:12,211	1	2	2,75565867e-06	9,197576219e-06	5,126079006e-10	7,440627975e-12	2,115212953e-12	4,370045558e-12	2,19446683e-11	2,808300641e-11	7,481224841e-13	1,963108712e-12	3,378489329e-12	8,910266866e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,473959926e-14	1,047446851e-10	1,536521561e-12	2,5649643e-13	4,999999912e-15	4,999999912e-15	3,898938811e-11	4,880205615e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,473638877e-09	13,12594435	8,676549062	40,80130498	2,033136797	34,61066833	0,8002252462	0
9080,513	1785243133,019	28/07/2026_14:52:13,019	1	2	2,61000514e-06	8,794222595e-06	4,915871044e-10	7,004928755e-12	6,208230002e-13	1,556234959e-12	6,017998599e-12	9,736409595e-12	6,831611557e-13	2,380956543e-12	5,468753922e-12	2,786673344e-14	4,109182816e-14	7,90596565e-14	8,023937011e-14	3,522435639e-14	1,028594918e-10	1,31396131e-12	1,777201568e-13	3,702495531e-14	9,442686704e-14	6,858186935e-11	5,056587093e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,425163646e-08	22,65419108	2,345218391	39,3267172	2,092224392	32,58827406	0,9588366297	0,03453824555
9081,321	1785243133,827	28/07/2026_14:52:13,827	1	2	2,543974688e-06	7,896281204e-06	4,035131951e-10	6,668166887e-12	2,830669184e-13	7,259215473e-13	1,645671338e-12	4,917672606e-12	7,083811619e-13	2,883987753e-12	9,565798674e-12	1,244588471e-13	1,226282039e-14	4,999999912e-15	4,999999912e-15	1,06484891e-14	9,41167283e-11	1,262500629e-12	2,500662709e-13	2,260074994e-14	4,999999912e-15	1,104196595e-10	1,042654765e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,825771948e-09	34,76698972	0,5626620948	33,99939907	4,102047029	25,48119546	1,102833102	0
