Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
8160;0.00;105.22;0.00;104.90;0.00;0.00;58.98;17.25;34.32;180.08;851.08;180.11;879.95;870.08;80.22;0.52
8165;0.00;105.03;0.00;104.98;0.00;0.00;59.03;17.22;34.33;180.09;850.48;180.04;879.67;870.12;80.22;0.51
8170;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.23;34.32;180.11;849.67;179.99;879.21;869.62;80.22;0.54
8175;0.00;104.85;0.00;105.09;0.00;0.00;59.00;17.19;34.32;180.12;849.49;179.96;878.89;869.38;80.22;0.53
8180;0.00;104.99;0.00;105.02;0.00;0.00;59.02;17.22;34.33;180.11;850.16;179.95;878.89;869.30;80.22;0.53
8185;0.00;105.00;0.00;105.03;0.00;0.00;59.05;17.27;34.32;180.11;850.68;179.94;879.48;869.48;80.22;0.54
8190;0.00;105.17;0.00;104.88;0.00;0.00;58.99;17.19;34.33;180.10;851.00;179.95;879.69;869.86;80.22;0.57
8195;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.22;34.33;180.10;850.67;179.97;879.61;869.82;80.22;0.52
8200;0.00;105.01;0.00;104.99;0.00;0.00;59.05;17.19;34.33;180.08;849.41;180.01;879.28;869.61;80.22;0.56
8205;0.00;104.78;0.00;105.09;0.00;0.00;58.97;17.19;34.33;180.10;849.51;180.09;878.86;869.37;80.22;0.58
8210;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.22;34.34;180.10;849.89;180.13;879.09;869.43;80.22;0.54
8215;0.00;105.00;0.00;105.05;0.00;0.00;59.03;17.22;34.35;180.11;850.36;180.17;879.50;869.73;80.22;0.55
8220;0.00;105.19;0.00;104.93;0.00;0.00;58.98;17.22;34.34;180.09;850.88;180.19;879.88;870.00;80.22;0.54
8225;0.00;105.03;0.00;104.99;0.00;0.00;59.05;17.23;34.34;180.08;850.50;180.21;879.77;869.99;80.22;0.51
8230;0.00;105.01;0.00;104.99;0.00;0.00;59.05;17.23;34.34;180.08;849.76;180.21;879.41;869.75;80.22;0.57
8235;0.00;104.78;0.00;105.09;0.00;0.00;59.02;17.22;34.34;180.08;849.47;180.18;879.11;869.55;80.22;0.53
8240;0.00;104.98;0.00;105.01;0.00;0.00;59.03;17.22;34.35;180.09;850.13;180.11;879.12;869.51;80.22;0.53
8245;0.00;105.01;0.00;105.04;0.00;0.00;59.07;17.22;34.35;180.09;850.63;180.07;879.69;869.89;80.22;0.54
8250;0.00;105.21;0.00;104.93;0.00;0.00;58.98;17.22;34.36;180.09;851.07;180.03;879.86;870.03;80.22;0.51
8255;0.00;105.03;0.00;105.01;0.00;0.00;59.03;17.22;34.36;180.09;850.74;179.99;879.76;869.98;80.22;0.52
8260;0.00;105.01;0.00;105.01;0.00;0.00;59.05;17.23;34.35;180.09;849.46;179.93;879.41;869.73;80.22;0.55
8265;0.00;104.78;0.00;105.09;0.00;0.00;59.02;17.22;34.35;180.10;849.50;179.92;878.77;869.26;80.22;0.57
8270;0.00;104.99;0.00;105.02;0.00;0.00;59.02;17.22;34.36;180.10;849.83;179.92;878.88;869.29;80.22;0.54
8275;0.00;105.00;0.00;105.04;0.00;0.00;59.05;17.25;34.37;180.13;850.27;179.93;879.23;869.51;80.22;0.55
8280;0.00;105.21;0.00;104.91;0.00;0.00;59.01;17.19;34.36;180.13;850.84;179.99;879.59;869.76;80.22;0.56
8285;0.00;105.03;0.00;105.00;0.00;0.00;59.04;17.22;34.37;180.11;850.49;180.03;879.59;869.80;80.22;0.51
8290;0.00;105.02;0.00;105.00;0.00;0.00;59.03;17.27;34.36;180.09;849.85;180.08;879.25;869.62;80.22;0.57
8295;0.00;104.84;0.00;105.07;0.00;0.00;58.98;17.22;34.38;180.05;849.61;180.11;879.01;869.44;80.22;0.54
8300;0.00;104.99;0.00;105.01;0.00;0.00;59.01;17.22;34.37;180.05;850.06;180.18;879.37;869.45;80.22;0.53
8305;0.00;105.01;0.00;105.04;0.00;0.00;59.05;17.23;34.37;180.07;850.53;180.21;879.82;869.98;80.22;0.54
8310;0.00;105.24;0.00;104.89;0.00;0.00;58.97;17.22;34.37;180.09;851.09;180.22;880.12;870.23;80.22;0.51
8315;0.00;105.05;0.00;105.01;0.00;0.00;59.05;17.23;34.38;180.11;850.38;180.21;880.11;870.26;80.22;0.52
8320;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.23;34.38;180.12;849.57;180.17;879.35;870.07;80.22;0.55
8325;0.00;104.78;0.00;105.12;0.00;0.00;58.98;17.19;34.38;180.11;849.55;180.13;879.08;869.53;80.22;0.57
8330;0.00;105.02;0.00;105.02;0.00;0.00;59.02;17.23;34.38;180.09;849.84;180.09;879.08;869.51;80.22;0.53
8335;0.00;105.01;0.00;105.05;0.00;0.00;59.06;17.22;34.38;180.06;850.84;180.05;879.33;869.64;80.22;0.55
8340;0.00;105.18;0.00;104.91;0.00;0.00;58.96;17.20;34.39;180.06;850.94;179.97;879.67;869.83;80.22;0.58
8345;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.25;34.39;180.08;850.56;179.94;879.45;869.77;80.22;0.52
8350;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.25;34.38;180.10;850.03;179.92;879.05;869.48;80.22;0.56
8355;0.00;104.81;0.00;105.09;0.00;0.00;58.98;17.22;34.38;180.12;849.53;179.93;878.71;869.23;80.22;0.55
8360;0.00;105.01;0.00;105.01;0.00;0.00;59.03;17.23;34.39;180.12;849.93;179.95;878.95;869.31;80.22;0.53
8365;0.00;105.00;0.00;105.04;0.00;0.00;59.05;17.23;34.39;180.11;850.42;179.98;879.40;869.61;80.22;0.56
8370;0.00;105.19;0.00;104.94;0.00;0.00;58.97;17.17;34.39;180.07;851.01;180.02;879.74;869.90;80.22;0.52
8375;0.00;105.02;0.00;104.99;0.00;0.00;59.05;17.22;34.39;180.06;850.39;180.11;879.85;870.01;80.22;0.51
8380;0.00;105.02;0.00;105.00;0.00;0.00;59.03;17.22;34.40;180.05;849.64;180.16;879.31;869.68;80.22;0.54
8385;0.00;104.78;0.00;105.10;0.00;0.00;58.96;17.19;34.40;180.06;849.49;180.19;879.09;869.52;80.22;0.53
8390;0.00;104.99;0.00;105.01;0.00;0.00;59.02;17.22;34.39;180.08;850.24;180.22;879.14;869.55;80.22;0.53
8395;0.00;105.00;0.00;105.05;0.00;0.00;59.06;17.25;34.41;180.09;850.74;180.24;879.76;869.71;80.22;0.54
8400;0.00;105.23;0.00;104.92;0.00;0.00;58.99;17.20;34.40;180.10;851.08;180.23;879.87;870.05;80.22;0.57
8405;0.00;105.05;0.00;104.99;0.00;0.00;59.04;17.23;34.40;180.10;850.73;180.20;879.70;869.93;80.22;0.52
8410;0.00;105.00;0.00;105.00;0.00;0.00;59.01;17.22;34.40;180.08;849.44;180.16;879.26;869.64;80.22;0.55
8415;0.00;104.87;0.00;105.08;0.00;0.00;58.98;17.22;34.41;180.07;849.49;180.07;878.58;869.09;80.22;0.57
8420;0.00;104.99;0.00;105.02;0.00;0.00;59.03;17.20;34.41;180.05;849.83;180.03;878.67;869.11;80.22;0.54
8425;0.00;104.97;0.00;105.04;0.00;0.00;59.05;17.22;34.41;180.05;850.24;179.98;878.99;869.32;80.22;0.55
8430;0.00;105.24;0.00;104.92;0.00;0.00;59.00;17.20;34.41;180.08;850.76;179.91;879.34;869.56;80.22;0.55
8435;0.00;105.06;0.00;105.01;0.00;0.00;59.03;17.19;34.41;180.10;850.40;179.90;879.35;869.63;80.22;0.51
8440;0.00;105.03;0.00;105.01;0.00;0.00;59.03;17.22;34.41;180.12;849.73;179.91;879.10;869.47;80.22;0.57
8445;0.00;104.81;0.00;105.07;0.00;0.00;58.95;17.22;34.41;180.10;849.59;179.92;878.92;869.35;80.22;0.54
8450;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.22;34.42;180.07;850.04;180.00;879.39;869.42;80.22;0.53
8455;0.00;105.00;0.00;105.04;0.00;0.00;59.04;17.25;34.41;180.06;850.56;180.04;879.85;870.01;80.22;0.54
8460;0.00;105.26;0.00;104.89;0.00;0.00;58.97;17.22;34.43;180.04;851.09;180.08;880.16;870.26;80.22;0.51
8465;0.00;105.03;0.00;104.99;0.00;0.00;59.05;17.23;34.42;180.06;850.39;180.14;880.13;870.28;80.22;0.52
8470;0.00;105.03;0.00;104.99;0.00;0.00;59.05;17.23;34.42;180.09;849.59;180.23;879.34;870.08;80.22;0.54
8475;0.00;104.81;0.00;105.10;0.00;0.00;58.99;17.20;34.43;180.11;849.53;180.23;879.01;869.50;80.22;0.52
8480;0.00;105.00;0.00;105.03;0.00;0.00;59.05;17.22;34.43;180.13;849.83;180.24;878.99;869.43;80.22;0.53
8485;0.00;105.01;0.00;105.04;0.00;0.00;59.05;17.25;34.44;180.12;850.75;180.21;879.18;869.52;80.22;0.55
8490;0.00;105.19;0.00;104.91;0.00;0.00;58.97;17.22;34.44;180.09;850.92;180.16;879.49;869.73;80.22;0.58
8495;0.00;105.03;0.00;105.00;0.00;0.00;59.04;17.23;34.45;180.06;850.53;180.11;879.28;869.58;80.22;0.52
8500;0.00;105.03;0.00;105.00;0.00;0.00;59.05;17.22;34.44;180.03;849.97;180.06;878.92;869.34;80.22;0.56
8505;0.00;104.78;0.00;105.12;0.00;0.00;58.99;17.20;34.45;180.04;849.46;179.96;878.61;869.10;80.22;0.56
8510;0.00;105.01;0.00;105.01;0.00;0.00;59.03;17.19;34.45;180.06;849.86;179.93;878.84;869.22;80.22;0.53
8515;0.00;105.01;0.00;105.04;0.00;0.00;59.04;17.22;34.45;180.08;850.29;179.90;879.31;869.56;80.22;0.56
8520;0.00;105.23;0.00;104.92;0.00;0.00;58.98;17.19;34.45;180.12;850.77;179.89;879.74;869.88;80.22;0.53
8525;0.00;105.04;0.00;104.98;0.00;0.00;59.03;17.22;34.45;180.13;850.38;179.90;879.72;870.03;80.22;0.51
8530;0.00;105.01;0.00;104.99;0.00;0.00;59.03;17.22;34.46;180.13;849.66;179.94;879.42;869.77;80.22;0.57
8535;0.00;104.82;0.00;105.08;0.00;0.00;58.98;17.22;34.45;180.10;849.46;179.99;879.23;869.61;80.22;0.53
8540;0.00;104.98;0.00;105.02;0.00;0.00;59.02;17.22;34.45;180.05;850.17;180.04;879.26;869.65;80.22;0.53
8545;0.00;104.99;0.00;105.05;0.00;0.00;59.05;17.23;34.46;180.05;850.68;180.14;879.83;870.04;80.22;0.54
8550;0.00;105.25;0.00;104.91;0.00;0.00;58.98;17.20;34.46;180.05;851.08;180.19;879.98;870.13;80.22;0.51
8555;0.00;105.04;0.00;104.99;0.00;0.00;59.03;17.23;34.47;180.08;850.75;180.22;879.79;870.04;80.22;0.52
8560;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.27;34.46;180.10;849.44;180.26;879.37;869.74;80.22;0.55
8565;0.00;104.83;0.00;105.08;0.00;0.00;59.00;17.20;34.46;180.09;849.47;180.24;878.64;869.17;80.22;0.57
8570;0.00;104.99;0.00;105.03;0.00;0.00;59.02;17.25;34.46;180.10;849.79;180.22;878.73;869.16;80.22;0.54
8575;0.00;105.00;0.00;105.06;0.00;0.00;59.06;17.20;34.45;180.09;850.82;180.18;879.07;869.39;80.22;0.55
8580;0.00;105.18;0.00;104.89;0.00;0.00;58.97;17.16;34.46;180.07;850.83;180.09;879.55;869.63;80.22;0.57
8585;0.00;105.04;0.00;105.00;0.00;0.00;59.03;17.22;34.47;180.06;850.44;180.03;879.43;869.71;80.22;0.51
8590;0.00;105.01;0.00;105.01;0.00;0.00;59.03;17.20;34.47;180.04;849.82;179.98;879.13;869.50;80.22;0.56
8595;0.00;104.80;0.00;105.09;0.00;0.00;58.98;17.25;34.46;180.05;849.56;179.94;878.88;869.35;80.22;0.54
8600;0.00;104.99;0.00;105.02;0.00;0.00;59.02;17.25;34.47;180.06;849.99;179.88;879.24;869.36;80.22;0.53
8605;0.00;104.99;0.00;105.04;0.00;0.00;59.05;17.27;34.48;180.08;850.48;179.89;879.69;869.86;80.22;0.56
8610;0.00;105.22;0.00;104.92;0.00;0.00;58.96;17.19;34.48;180.10;851.04;179.89;879.98;870.11;80.22;0.51
8615;0.00;105.03;0.00;105.01;0.00;0.00;59.03;17.23;34.48;180.10;850.35;179.95;879.98;870.16;80.22;0.51
8620;0.00;105.02;0.00;105.00;0.00;0.00;59.04;17.23;34.47;180.09;849.54;180.00;879.30;869.71;80.22;0.54
8625;0.00;104.77;0.00;105.11;0.00;0.00;58.98;17.22;34.48;180.08;849.47;180.05;879.01;869.48;80.22;0.53
8630;0.00;105.00;0.00;105.01;0.00;0.00;59.05;17.23;34.49;180.07;849.76;180.10;879.05;869.47;80.22;0.53
8635;0.00;105.00;0.00;105.04;0.00;0.00;59.03;17.23;34.49;180.08;850.69;180.20;879.29;869.61;80.22;0.54
8640;0.00;105.23;0.00;104.91;0.00;0.00;58.99;17.20;34.48;180.07;850.95;180.24;879.74;869.92;80.22;0.57
8645;0.00;105.06;0.00;104.99;0.00;0.00;59.05;17.23;34.50;180.07;850.57;180.26;879.60;869.84;80.22;0.52
8650;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.20;34.49;180.06;849.36;180.26;879.23;869.59;80.22;0.56
8655;0.00;104.85;0.00;105.08;0.00;0.00;58.96;17.20;34.49;180.06;849.48;180.22;878.76;869.34;80.22;0.57
8660;0.00;105.00;0.00;105.03;0.00;0.00;59.01;17.22;34.50;180.06;849.85;180.17;878.99;869.36;80.22;0.52
8665;0.00;104.98;0.00;105.03;0.00;0.00;59.03;17.22;34.50;180.08;850.29;180.12;879.37;869.61;80.22;0.55
8670;0.00;105.24;0.00;104.91;0.00;0.00;58.98;17.20;34.50;180.09;850.79;180.06;879.71;869.89;80.22;0.54
8675;0.00;105.04;0.00;105.01;0.00;0.00;59.05;17.22;34.50;180.09;850.42;179.96;879.61;869.88;80.22;0.51
8680;0.00;105.01;0.00;105.00;0.00;0.00;59.03;17.23;34.50;180.07;849.70;179.92;879.29;869.67;80.22;0.57
8685;0.00;104.83;0.00;105.09;0.00;0.00;58.99;17.20;34.50;180.08;849.40;179.89;879.04;869.48;80.22;0.53
8690;0.00;105.01;0.00;105.03;0.00;0.00;58.99;17.20;34.51;180.08;850.06;179.88;879.03;869.45;80.22;0.53
8695;0.00;104.98;0.00;105.03;0.00;0.00;59.05;17.25;34.51;180.08;850.57;179.89;879.69;869.90;80.22;0.54
8700;0.00;105.18;0.00;104.94;0.00;0.00;58.97;17.22;34.50;180.07;851.04;179.92;879.92;870.10;80.22;0.51
8705;0.00;105.04;0.00;105.00;0.00;0.00;59.02;17.22;34.50;180.05;850.28;179.97;879.84;870.07;80.22;0.52
8710;0.00;105.02;0.00;104.99;0.00;0.00;59.04;17.22;34.52;180.04;849.47;180.07;879.08;869.85;80.22;0.55
8715;0.00;104.78;0.00;105.12;0.00;0.00;58.98;17.22;34.52;180.04;849.50;180.12;878.85;869.34;80.22;0.57
8720;0.00;105.00;0.00;105.02;0.00;0.00;58.99;17.20;34.52;180.05;849.80;180.17;878.90;869.35;80.22;0.54
8725;0.00;105.02;0.00;105.05;0.00;0.00;59.05;17.22;34.52;180.08;850.81;180.22;879.19;869.50;80.22;0.55
8730;0.00;105.19;0.00;104.92;0.00;0.00;58.95;17.20;34.51;180.08;850.86;180.26;879.57;869.72;80.22;0.58
8735;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.20;34.52;180.07;850.50;180.26;879.37;869.68;80.22;0.52
8740;0.00;105.02;0.00;105.00;0.00;0.00;59.03;17.22;34.52;180.06;849.91;180.25;879.02;869.43;80.22;0.56
8745;0.00;104.78;0.00;105.11;0.00;0.00;58.98;17.20;34.53;180.06;849.51;180.18;878.73;869.22;80.22;0.55
8750;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.23;34.52;180.06;849.92;180.13;878.98;869.34;80.22;0.53
8755;0.00;105.00;0.00;105.04;0.00;0.00;59.03;17.23;34.53;180.07;850.36;180.07;879.42;869.66;80.22;0.56
8760;0.00;105.19;0.00;104.91;0.00;0.00;59.00;17.20;34.53;180.10;850.98;180.01;879.77;869.94;80.22;0.52
8765;0.00;105.06;0.00;104.99;0.00;0.00;59.02;17.20;34.54;180.11;850.38;179.90;879.88;870.03;80.22;0.51
8770;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.23;34.53;180.10;849.59;179.88;879.29;869.69;80.22;0.54
8775;0.00;104.78;0.00;105.10;0.00;0.00;58.98;17.20;34.54;180.07;849.45;179.85;879.06;869.52;80.22;0.53
8780;0.00;104.98;0.00;105.03;0.00;0.00;59.02;17.22;34.55;180.02;850.16;179.86;879.12;869.52;80.22;0.53
8785;0.00;104.96;0.00;105.06;0.00;0.00;59.05;17.27;34.54;180.02;850.68;179.90;879.71;869.70;80.22;0.54
8790;0.00;105.24;0.00;104.91;0.00;0.00;59.00;17.19;34.54;180.05;851.02;179.94;879.86;870.05;80.22;0.51
8795;0.00;105.04;0.00;104.99;0.00;0.00;59.03;17.22;34.55;180.10;850.68;179.99;879.69;869.96;80.22;0.52
8800;0.00;105.01;0.00;104.97;0.00;0.00;59.02;17.25;34.54;180.11;849.41;180.04;879.31;869.69;80.22;0.55
8805;0.00;104.84;0.00;105.09;0.00;0.00;58.98;17.20;34.55;180.10;849.48;180.15;878.67;869.20;80.22;0.57
8810;0.00;105.02;0.00;105.01;0.00;0.00;59.01;17.20;34.56;180.08;849.81;180.19;878.81;869.25;80.21;0.54
8815;0.00;104.99;0.00;105.03;0.00;0.00;59.05;17.23;34.55;180.03;850.25;180.23;879.16;869.45;80.21;0.55
8820;0.00;105.24;0.00;104.89;0.00;0.00;58.98;17.23;34.56;180.01;850.79;180.24;879.45;869.69;80.21;0.56
8825;0.00;105.03;0.00;104.99;0.00;0.00;59.04;17.22;34.56;180.02;850.39;180.23;879.45;869.71;80.21;0.51
8830;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.22;34.56;180.05;849.72;180.20;879.11;869.51;80.21;0.56
8835;0.00;104.82;0.00;105.09;0.00;0.00;58.99;17.20;34.56;180.10;849.57;180.16;878.90;869.36;80.21;0.54
8840;0.00;105.01;0.00;105.01;0.00;0.00;59.03;17.25;34.56;180.11;850.00;180.05;879.30;869.38;80.21;0.53
8845;0.00;105.00;0.00;105.04;0.00;0.00;59.05;17.27;34.56;180.10;850.51;180.00;879.71;869.92;80.21;0.54
8850;0.00;105.18;0.00;104.92;0.00;0.00;58.98;17.20;34.56;180.09;851.05;179.95;880.01;870.15;80.21;0.51
8855;0.00;105.03;0.00;104.99;0.00;0.00;59.03;17.25;34.57;180.05;850.32;179.90;879.99;870.17;80.21;0.51
8860;0.00;105.03;0.00;104.99;0.00;0.00;59.03;17.25;34.57;180.03;849.54;179.87;879.24;869.67;80.21;0.54
8865;0.00;104.77;0.00;105.09;0.00;0.00;58.98;17.22;34.57;180.03;849.50;179.87;878.95;869.43;80.21;0.53
8870;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.20;34.58;180.06;849.79;179.90;878.94;869.38;80.21;0.53
8875;0.00;104.99;0.00;105.06;0.00;0.00;59.05;17.23;34.57;180.07;850.72;179.98;879.14;869.51;80.21;0.54
8880;0.00;105.19;0.00;104.92;0.00;0.00;58.97;17.25;34.57;180.08;850.90;180.03;879.47;869.71;80.21;0.57
8885;0.00;105.04;0.00;104.99;0.00;0.00;59.03;17.23;34.58;180.08;850.49;180.09;879.29;869.60;80.21;0.52
8890;0.00;105.00;0.00;105.01;0.00;0.00;59.03;17.20;34.58;180.07;849.98;180.14;878.92;869.34;80.21;0.56
8895;0.00;104.77;0.00;105.12;0.00;0.00;58.98;17.17;34.58;180.07;849.44;180.23;878.55;869.11;80.21;0.57
8900;0.00;104.99;0.00;105.02;0.00;0.00;59.01;17.23;34.58;180.06;849.81;180.25;878.82;869.23;80.21;0.53
8905;0.00;105.00;0.00;105.04;0.00;0.00;59.03;17.27;34.59;180.06;850.29;180.26;879.28;869.54;80.21;0.56
8910;0.00;105.23;0.00;104.91;0.00;0.00;59.00;17.22;34.59;180.06;850.78;180.25;879.70;869.87;80.21;0.54
8915;0.00;105.04;0.00;105.01;0.00;0.00;59.02;17.27;34.59;180.06;850.39;180.18;879.71;870.02;80.21;0.51
8920;0.00;105.01;0.00;105.00;0.00;0.00;59.03;17.20;34.58;180.06;849.65;180.15;879.38;869.75;80.21;0.57
8925;0.00;104.84;0.00;105.08;0.00;0.00;59.01;17.20;34.59;180.05;849.45;180.09;879.16;869.60;80.21;0.53
8930;0.00;104.99;0.00;105.02;0.00;0.00;59.02;17.25;34.59;180.05;850.15;179.99;879.20;869.61;80.21;0.53
8935;0.00;104.98;0.00;105.05;0.00;0.00;59.03;17.25;34.59;180.05;850.65;179.94;879.73;869.96;80.21;0.54
8940;0.00;105.26;0.00;104.89;0.00;0.00;58.98;17.22;34.59;180.05;851.07;179.90;879.88;870.06;80.21;0.51
8945;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.22;34.59;180.05;850.70;179.87;879.68;869.96;80.21;0.52
8950;0.00;105.00;0.00;105.00;0.00;0.00;59.03;17.22;34.59;180.06;849.41;179.87;879.26;869.65;80.21;0.55
8955;0.00;104.80;0.00;105.11;0.00;0.00;58.99;17.20;34.58;180.06;849.43;179.89;878.54;869.08;80.21;0.57
8960;0.00;104.99;0.00;105.02;0.00;0.00;59.01;17.23;34.60;180.06;849.76;179.93;878.64;869.10;80.21;0.54
8965;0.00;105.01;0.00;105.04;0.00;0.00;59.06;17.22;34.60;180.06;850.75;179.97;878.97;869.31;80.21;0.55
8970;0.00;105.18;0.00;104.93;0.00;0.00;58.98;17.20;34.59;180.06;850.80;180.07;879.51;869.58;80.21;0.58
8975;0.00;105.01;0.00;105.03;0.00;0.00;59.02;17.20;34.59;180.03;850.40;180.12;879.40;869.68;80.21;0.53
8980;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.27;34.59;180.02;849.86;180.17;879.10;869.49;80.21;0.56
8985;0.00;104.78;0.00;105.11;0.00;0.00;59.00;17.20;34.60;180.04;849.54;180.21;878.89;869.35;80.21;0.55
8990;0.00;104.98;0.00;105.01;0.00;0.00;59.03;17.20;34.60;180.06;849.95;180.25;879.29;869.59;80.21;0.53
8995;0.00;105.00;0.00;105.05;0.00;0.00;59.03;17.22;34.60;180.08;850.45;180.24;879.67;869.89;80.21;0.56
9000;0.00;105.22;0.00;104.94;0.00;0.00;59.02;17.20;34.61;180.07;851.06;180.22;879.96;870.13;80.21;0.52
9005;0.00;105.04;0.00;105.00;0.00;0.00;59.03;17.25;34.61;180.06;850.38;180.15;879.97;870.17;80.21;0.51
9010;0.00;105.02;0.00;105.00;0.00;0.00;59.05;17.22;34.61;180.05;849.58;180.10;879.22;869.66;80.21;0.54
9015;0.00;104.86;0.00;105.08;0.00;0.00;58.98;17.20;34.61;180.05;849.47;180.04;878.92;869.42;80.21;0.53
9020;0.00;104.99;0.00;105.02;0.00;0.00;59.02;17.20;34.60;180.04;850.16;179.99;878.91;869.36;80.21;0.53
9025;0.00;105.01;0.00;105.04;0.00;0.00;59.03;17.22;34.61;180.03;850.63;179.92;879.38;869.47;80.21;0.54
9030;0.00;105.27;0.00;104.89;0.00;0.00;58.97;17.23;34.62;180.03;850.96;179.90;879.50;869.73;80.21;0.51
9035;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.17;34.61;180.03;850.57;179.90;879.32;869.64;80.21;0.52
9040;0.00;105.03;0.00;104.99;0.00;0.00;59.03;17.22;34.62;180.05;849.33;179.90;878.93;869.37;80.21;0.55
9045;0.00;104.81;0.00;105.09;0.00;0.00;58.98;17.19;34.61;180.06;849.41;179.96;878.46;869.00;80.21;0.57
9050;0.00;105.01;0.00;105.03;0.00;0.00;59.03;17.22;34.62;180.04;849.75;180.00;878.70;869.12;80.21;0.54
9055;0.00;105.01;0.00;105.03;0.00;0.00;59.05;17.22;34.61;180.03;850.21;180.05;879.10;869.40;80.21;0.55
9060;0.00;105.19;0.00;104.92;0.00;0.00;58.99;17.22;34.62;180.02;850.79;180.14;879.52;869.71;80.21;0.55
9065;0.00;105.03;0.00;104.99;0.00;0.00;59.04;17.23;34.61;180.02;850.41;180.17;879.61;869.85;80.21;0.51
9070;0.00;105.04;0.00;105.01;0.00;0.00;59.06;17.23;34.62;180.03;849.75;180.21;879.30;869.68;80.21;0.56
9075;0.00;104.80;0.00;105.10;0.00;0.00;59.00;17.22;34.62;180.05;849.63;180.23;879.07;869.51;80.21;0.54
9080;0.00;105.01;0.00;105.02;0.00;0.00;59.02;17.23;34.62;180.07;850.07;180.21;879.36;869.50;80.21;0.53
9085;0.00;105.00;0.00;105.04;0.00;0.00;59.03;17.22;34.63;180.08;850.52;180.18;879.71;869.96;80.21;0.54
9090;0.00;105.20;0.00;104.93;0.00;0.00;58.98;17.20;34.62;180.08;851.08;180.14;879.93;870.12;80.21;0.51
9095;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.23;34.64;180.05;850.30;180.09;879.84;870.07;80.21;0.51
9100;0.00;105.03;0.00;105.00;0.00;0.00;59.03;17.22;34.63;180.03;849.50;179.99;878.95;869.45;80.21;0.54
9105;0.00;104.78;0.00;105.12;0.00;0.00;58.99;17.22;34.63;180.02;849.44;179.95;878.67;869.20;80.21;0.52
9110;0.00;105.00;0.00;105.03;0.00;0.00;59.02;17.25;34.63;180.03;849.72;179.91;878.67;869.17;80.21;0.53
9115;0.00;105.01;0.00;105.04;0.00;0.00;59.05;17.27;34.63;180.05;850.64;179.87;878.91;869.31;80.21;0.54
9120;0.00;105.22;0.00;104.92;0.00;0.00;58.99;17.20;34.64;180.07;850.83;179.88;879.41;869.63;80.21;0.57
9125;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.20;34.63;180.09;850.46;179.90;879.31;869.61;80.21;0.52
9130;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.19;34.64;180.09;849.29;179.92;879.04;869.44;80.21;0.56
9135;0.00;104.85;0.00;105.07;0.00;0.00;59.01;17.25;34.63;180.07;849.43;180.01;878.82;869.27;80.21;0.57
9140;0.00;104.99;0.00;105.01;0.00;0.00;59.02;17.22;34.63;180.04;849.84;180.06;879.13;869.49;80.21;0.52
9145;0.00;105.00;0.00;105.04;0.00;0.00;59.05;17.23;34.64;180.02;850.33;180.11;879.59;869.83;80.21;0.55
9150;0.00;105.24;0.00;104.91;0.00;0.00;58.99;17.23;34.64;180.01;850.81;180.16;879.96;870.11;80.21;0.53
9155;0.00;105.05;0.00;104.99;0.00;0.00;59.02;17.23;34.65;180.02;850.41;180.23;879.84;870.07;80.21;0.51
9160;0.00;105.02;0.00;104.99;0.00;0.00;59.06;17.22;34.64;180.05;849.72;180.25;879.41;869.81;80.21;0.57
9165;0.00;104.80;0.00;105.09;0.00;0.00;59.00;17.19;34.65;180.09;849.44;180.25;879.07;869.57;80.21;0.53
9170;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.23;34.65;180.09;850.07;180.20;879.02;869.49;80.21;0.53
9175;0.00;105.00;0.00;105.06;0.00;0.00;59.04;17.22;34.65;180.08;850.54;180.15;879.46;869.75;80.21;0.54
9180;0.00;105.18;0.00;104.92;0.00;0.00;58.98;17.22;34.65;180.06;850.98;180.11;879.58;869.82;80.21;0.51
9185;0.00;105.05;0.00;104.99;0.00;0.00;59.05;17.23;34.65;180.01;850.14;180.05;879.44;869.74;80.21;0.52
