Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
12505;0.00;104.90;0.00;105.11;0.00;0.00;59.01;17.19;36.76;180.02;849.46;180.04;883.09;873.68;80.44;0.17
12510;0.00;105.02;0.00;105.02;0.00;0.00;59.02;17.22;36.75;180.05;851.00;180.02;883.95;874.24;80.44;0.18
12515;0.00;104.98;0.00;105.01;0.00;0.00;59.01;17.20;36.75;180.06;852.25;180.01;884.69;874.77;80.44;0.19
12520;0.00;105.10;0.00;104.89;0.00;0.00;59.02;17.22;36.75;180.08;850.47;180.00;884.25;874.58;80.44;0.19
12525;0.00;105.04;0.00;104.99;0.00;0.00;59.02;17.25;36.76;180.07;849.56;179.98;883.43;874.05;80.44;0.18
12530;0.00;104.99;0.00;105.00;0.00;0.00;58.99;17.23;36.76;180.03;848.97;179.99;882.86;873.56;80.44;0.19
12535;0.00;104.86;0.00;105.14;0.00;0.00;59.01;17.23;36.76;180.02;850.14;179.99;883.55;873.52;80.44;0.19
12540;0.00;104.98;0.00;105.04;0.00;0.00;59.01;17.20;36.76;180.01;851.70;180.00;884.45;874.61;80.44;0.17
12545;0.00;105.00;0.00;104.97;0.00;0.00;59.01;17.20;36.76;180.02;852.86;179.98;884.98;875.02;80.44;0.19
12550;0.00;105.10;0.00;104.87;0.00;0.00;58.99;17.19;36.76;180.05;850.05;180.01;884.79;874.96;80.44;0.18
12555;0.00;105.02;0.00;105.01;0.00;0.00;59.04;17.22;36.76;180.06;849.37;180.04;883.23;874.49;80.44;0.17
12560;0.00;104.98;0.00;104.99;0.00;0.00;58.99;17.20;36.76;180.07;848.44;180.06;882.81;873.57;80.44;0.19
12565;0.00;104.92;0.00;105.09;0.00;0.00;59.00;17.20;36.76;180.06;849.29;180.08;883.10;873.70;80.44;0.17
12570;0.00;104.96;0.00;105.03;0.00;0.00;59.02;17.19;36.76;180.04;852.21;180.10;883.89;874.20;80.44;0.18
12575;0.00;104.99;0.00;105.00;0.00;0.00;59.01;17.23;36.76;180.03;852.49;180.10;884.79;874.73;80.44;0.19
12580;0.00;105.10;0.00;104.86;0.00;0.00;58.99;17.20;36.77;180.03;850.71;180.09;884.28;874.59;80.44;0.17
12585;0.00;105.04;0.00;104.99;0.00;0.00;59.05;17.20;36.76;180.05;849.64;180.08;883.42;874.03;80.44;0.18
12590;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.22;36.77;180.06;848.42;180.06;882.72;873.51;80.44;0.19
12595;0.00;104.89;0.00;105.11;0.00;0.00;59.01;17.22;36.77;180.07;849.86;180.02;883.26;873.78;80.44;0.19
12600;0.00;105.02;0.00;105.01;0.00;0.00;59.02;17.22;36.77;180.06;851.46;179.98;884.21;874.41;80.44;0.18
12605;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.23;36.77;180.05;852.77;179.97;884.83;874.88;80.44;0.19
12610;0.00;105.08;0.00;104.91;0.00;0.00;58.98;17.22;36.78;180.04;850.14;179.93;884.78;874.93;80.44;0.19
12615;0.00;105.02;0.00;105.01;0.00;0.00;59.03;17.23;36.78;180.03;849.42;179.91;883.34;873.98;80.44;0.17
12620;0.00;104.99;0.00;105.00;0.00;0.00;59.01;17.20;36.78;180.04;848.54;179.93;882.84;873.59;80.44;0.19
12625;0.00;104.90;0.00;105.12;0.00;0.00;59.00;17.20;36.78;180.05;848.98;179.92;883.07;873.71;80.44;0.18
12630;0.00;105.00;0.00;105.03;0.00;0.00;59.02;17.20;36.78;180.05;852.08;179.96;883.86;874.20;80.44;0.18
12635;0.00;105.00;0.00;105.00;0.00;0.00;58.98;17.22;36.78;180.06;852.73;179.98;884.91;875.01;80.44;0.19
12640;0.00;105.09;0.00;104.89;0.00;0.00;58.99;17.23;36.79;180.06;851.01;180.01;884.49;874.77;80.44;0.17
12645;0.00;105.01;0.00;105.00;0.00;0.00;59.03;17.22;36.78;180.05;849.21;180.05;883.62;874.19;80.44;0.17
12650;0.00;104.98;0.00;105.00;0.00;0.00;58.98;17.22;36.78;180.04;848.40;180.10;882.59;873.58;80.44;0.19
12655;0.00;104.92;0.00;105.16;0.00;0.00;59.01;17.19;36.79;180.04;849.68;180.12;883.09;873.66;80.44;0.19
12660;0.00;105.00;0.00;105.01;0.00;0.00;59.03;17.20;36.78;180.04;851.29;180.12;883.95;874.25;80.44;0.18
12665;0.00;105.01;0.00;104.99;0.00;0.00;58.99;17.19;36.79;180.03;852.07;180.12;884.64;874.73;80.44;0.19
12670;0.00;105.11;0.00;104.87;0.00;0.00;59.01;17.22;36.79;180.01;850.32;180.11;884.08;874.82;80.44;0.19
12675;0.00;105.02;0.00;105.01;0.00;0.00;59.04;17.22;36.79;180.02;849.51;180.09;883.24;873.89;80.44;0.18
12680;0.00;105.00;0.00;105.00;0.00;0.00;58.98;17.20;36.78;180.03;848.70;180.07;882.69;873.45;80.44;0.19
12685;0.00;104.92;0.00;105.10;0.00;0.00;58.99;17.19;36.79;180.04;850.34;180.01;882.79;873.48;80.44;0.19
12690;0.00;105.00;0.00;105.03;0.00;0.00;59.00;17.20;36.79;180.04;851.85;179.98;884.34;874.49;80.44;0.17
12695;0.00;105.00;0.00;104.99;0.00;0.00;58.98;17.19;36.78;180.02;852.85;179.95;884.83;874.90;80.44;0.19
12700;0.00;105.08;0.00;104.89;0.00;0.00;59.01;17.22;36.78;180.02;850.48;179.92;884.22;874.61;80.44;0.19
12705;0.00;105.05;0.00;104.99;0.00;0.00;59.04;17.25;36.78;180.03;849.58;179.91;883.42;874.07;80.44;0.18
12710;0.00;104.98;0.00;105.01;0.00;0.00;58.98;17.20;36.78;180.05;848.55;179.91;882.80;873.58;80.44;0.19
12715;0.00;104.90;0.00;105.14;0.00;0.00;58.99;17.22;36.79;180.07;849.95;179.92;883.35;873.48;80.44;0.19
12720;0.00;105.00;0.00;105.04;0.00;0.00;59.03;17.22;36.79;180.07;851.54;179.94;884.24;874.47;80.44;0.18
12725;0.00;104.99;0.00;104.99;0.00;0.00;59.01;17.20;36.79;180.03;852.83;179.97;884.82;874.91;80.44;0.19
12730;0.00;105.11;0.00;104.87;0.00;0.00;59.00;17.22;36.79;180.01;850.07;180.00;884.71;874.89;80.44;0.19
12735;0.00;105.03;0.00;105.01;0.00;0.00;59.02;17.22;36.80;179.99;849.41;180.07;883.17;873.88;80.44;0.17
12740;0.00;104.99;0.00;105.01;0.00;0.00;59.01;17.22;36.80;179.99;848.50;180.08;882.73;873.50;80.44;0.19
12745;0.00;104.91;0.00;105.08;0.00;0.00;58.98;17.22;36.80;180.02;849.11;180.10;883.00;873.64;80.44;0.18
12750;0.00;104.99;0.00;105.03;0.00;0.00;59.01;17.22;36.80;180.04;852.18;180.11;883.75;874.14;80.44;0.18
12755;0.00;104.99;0.00;105.00;0.00;0.00;58.99;17.20;36.80;180.05;852.68;180.11;884.80;874.92;80.44;0.19
12760;0.00;105.11;0.00;104.85;0.00;0.00;59.01;17.22;36.80;180.04;850.93;180.07;884.36;874.66;80.44;0.17
12765;0.00;105.01;0.00;105.01;0.00;0.00;59.05;17.22;36.80;180.02;849.75;180.07;883.49;874.07;80.44;0.18
12770;0.00;104.99;0.00;105.00;0.00;0.00;59.00;17.19;36.81;180.01;848.43;180.03;882.79;873.54;80.44;0.19
12775;0.00;104.88;0.00;105.11;0.00;0.00;58.98;17.23;36.80;180.00;849.71;180.00;883.11;873.68;80.44;0.19
12780;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.22;36.81;180.01;851.32;179.97;884.02;874.28;80.44;0.18
12785;0.00;104.99;0.00;104.98;0.00;0.00;59.01;17.17;36.81;180.04;851.89;179.95;884.67;874.76;80.44;0.19
12790;0.00;105.13;0.00;104.82;0.00;0.00;58.99;17.19;36.81;180.06;850.18;179.91;884.02;874.83;80.44;0.19
12795;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.25;36.81;180.05;849.46;179.91;883.23;873.90;80.44;0.17
12800;0.00;105.01;0.00;105.01;0.00;0.00;59.00;17.19;36.81;180.04;848.64;179.91;882.73;873.48;80.44;0.19
12805;0.00;104.91;0.00;105.11;0.00;0.00;59.00;17.20;36.80;180.01;850.51;179.92;882.94;873.57;80.44;0.18
12810;0.00;104.99;0.00;105.03;0.00;0.00;59.02;17.23;36.81;180.00;852.00;179.97;884.57;874.09;80.44;0.18
12815;0.00;105.00;0.00;104.99;0.00;0.00;59.00;17.20;36.81;180.00;852.76;180.02;884.96;875.03;80.44;0.19
12820;0.00;105.08;0.00;104.89;0.00;0.00;58.98;17.22;36.81;180.01;851.19;180.05;884.62;874.86;80.44;0.17
12825;0.00;105.05;0.00;104.99;0.00;0.00;59.03;17.19;36.81;180.04;849.23;180.08;883.80;874.34;80.44;0.17
12830;0.00;104.99;0.00;105.01;0.00;0.00;58.99;17.23;36.81;180.06;848.40;180.14;882.75;873.76;80.44;0.19
12835;0.00;104.90;0.00;105.12;0.00;0.00;58.98;17.20;36.81;180.07;849.64;180.17;883.18;873.76;80.44;0.17
12840;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.22;36.81;180.05;851.17;180.17;884.03;874.32;80.44;0.18
12845;0.00;105.01;0.00;104.97;0.00;0.00;58.98;17.22;36.81;180.02;852.17;180.17;884.67;874.80;80.44;0.19
12850;0.00;105.08;0.00;104.88;0.00;0.00;58.98;17.19;36.81;180.00;850.39;180.14;884.07;874.47;80.44;0.19
12855;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.20;36.81;179.99;849.53;180.11;883.19;873.89;80.44;0.18
12860;0.00;105.00;0.00;105.01;0.00;0.00;59.00;17.19;36.81;180.01;848.87;180.07;882.60;873.41;80.44;0.19
12865;0.00;104.95;0.00;105.08;0.00;0.00;59.00;17.19;36.81;180.04;850.26;179.98;882.64;873.38;80.44;0.19
12870;0.00;104.97;0.00;105.03;0.00;0.00;59.03;17.22;36.82;180.06;851.79;179.95;884.22;874.43;80.44;0.17
12875;0.00;105.00;0.00;104.99;0.00;0.00;59.01;17.22;36.82;180.08;852.84;179.93;884.70;874.81;80.44;0.19
12880;0.00;105.11;0.00;104.86;0.00;0.00;59.00;17.17;36.82;180.04;851.42;179.91;884.46;874.72;80.44;0.17
12885;0.00;105.01;0.00;104.99;0.00;0.00;59.03;17.22;36.82;180.02;849.26;179.91;883.69;874.22;80.44;0.17
12890;0.00;105.00;0.00;105.00;0.00;0.00;59.00;17.20;36.81;180.00;848.36;179.92;882.57;873.35;80.44;0.19
12895;0.00;104.90;0.00;105.11;0.00;0.00;58.98;17.20;36.82;180.00;849.27;179.95;882.95;873.58;80.44;0.17
12900;0.00;104.99;0.00;105.04;0.00;0.00;59.02;17.22;36.82;180.02;852.32;179.97;883.81;874.16;80.44;0.18
12905;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.20;36.82;180.04;852.41;180.04;884.80;874.72;80.44;0.19
12910;0.00;105.08;0.00;104.88;0.00;0.00;58.99;17.19;36.82;180.05;850.62;180.07;884.28;874.62;80.44;0.19
12915;0.00;105.02;0.00;105.00;0.00;0.00;59.04;17.22;36.82;180.04;849.63;180.11;883.44;874.07;80.44;0.18
12920;0.00;105.00;0.00;105.01;0.00;0.00;58.98;17.23;36.82;180.03;848.56;180.13;882.80;873.57;80.44;0.19
12925;0.00;104.90;0.00;105.11;0.00;0.00;58.99;17.22;36.82;180.02;850.05;180.15;883.35;873.47;80.44;0.19
12930;0.00;105.00;0.00;105.03;0.00;0.00;59.02;17.20;36.83;180.02;851.63;180.15;884.23;874.46;80.44;0.17
12935;0.00;104.99;0.00;104.99;0.00;0.00;59.01;17.22;36.83;180.00;852.87;180.13;884.75;874.86;80.44;0.19
12940;0.00;105.09;0.00;104.89;0.00;0.00;59.01;17.19;36.82;180.01;850.01;180.12;884.58;874.80;80.44;0.18
12945;0.00;105.03;0.00;104.99;0.00;0.00;59.03;17.22;36.83;180.01;849.30;180.06;883.00;874.34;80.44;0.17
12950;0.00;105.01;0.00;105.00;0.00;0.00;58.99;17.22;36.83;180.02;848.41;180.02;882.60;873.39;80.44;0.19
12955;0.00;104.85;0.00;105.14;0.00;0.00;58.99;17.17;36.82;180.06;849.12;179.98;882.87;873.55;80.44;0.17
12960;0.00;105.01;0.00;105.04;0.00;0.00;59.02;17.22;36.82;180.06;852.19;179.95;883.69;874.08;80.44;0.18
12965;0.00;105.00;0.00;104.99;0.00;0.00;59.01;17.20;36.83;180.05;852.50;179.93;884.77;874.89;80.44;0.19
12970;0.00;105.11;0.00;104.87;0.00;0.00;59.00;17.20;36.82;180.04;850.81;179.94;884.33;874.66;80.44;0.17
12975;0.00;105.01;0.00;104.99;0.00;0.00;59.03;17.22;36.82;179.99;849.69;179.95;883.51;874.10;80.44;0.18
12980;0.00;105.00;0.00;105.00;0.00;0.00;59.01;17.20;36.82;179.99;848.45;180.00;882.81;873.60;80.44;0.19
12985;0.00;104.91;0.00;105.10;0.00;0.00;58.98;17.22;36.82;180.01;849.78;180.03;883.30;873.84;80.44;0.19
12990;0.00;105.00;0.00;105.03;0.00;0.00;59.02;17.23;36.82;180.03;851.40;180.05;884.19;874.45;80.44;0.18
12995;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.20;36.83;180.06;852.75;180.08;884.85;874.93;80.44;0.19
13000;0.00;105.11;0.00;104.85;0.00;0.00;59.02;17.19;36.82;180.05;850.16;180.12;884.82;874.98;80.44;0.19
13005;0.00;105.04;0.00;105.00;0.00;0.00;59.04;17.23;36.84;180.03;849.41;180.14;883.30;873.99;80.44;0.17
13010;0.00;105.00;0.00;105.01;0.00;0.00;58.99;17.19;36.83;180.01;848.60;180.14;882.80;873.60;80.44;0.19
13015;0.00;104.92;0.00;105.11;0.00;0.00;59.02;17.20;36.83;180.00;850.59;180.14;882.99;873.66;80.44;0.18
13020;0.00;105.01;0.00;105.03;0.00;0.00;59.02;17.22;36.83;180.01;852.06;180.10;884.58;874.15;80.44;0.18
13025;0.00;105.00;0.00;104.99;0.00;0.00;59.01;17.19;36.83;180.02;852.73;180.09;884.89;875.00;80.44;0.19
13030;0.00;105.08;0.00;104.89;0.00;0.00;59.01;17.17;36.83;180.03;851.11;180.06;884.49;874.78;80.44;0.17
13035;0.00;105.04;0.00;105.01;0.00;0.00;59.02;17.19;36.84;180.05;849.18;180.03;883.62;874.23;80.44;0.17
13040;0.00;105.00;0.00;105.00;0.00;0.00;59.00;17.20;36.83;180.05;848.39;179.98;882.64;873.65;80.44;0.19
13045;0.00;104.90;0.00;105.14;0.00;0.00;58.99;17.20;36.84;180.03;849.67;179.96;883.14;873.71;80.44;0.19
13050;0.00;105.00;0.00;105.03;0.00;0.00;59.02;17.23;36.84;180.02;851.29;179.95;884.00;874.31;80.44;0.18
13055;0.00;105.00;0.00;105.00;0.00;0.00;58.98;17.23;36.83;180.00;852.09;179.94;884.68;874.79;80.44;0.19
13060;0.00;105.12;0.00;104.86;0.00;0.00;58.99;17.20;36.83;180.00;850.32;179.96;884.05;874.88;80.44;0.19
13065;0.00;105.03;0.00;105.00;0.00;0.00;59.03;17.20;36.83;180.00;849.49;179.97;883.23;873.93;80.44;0.18
13070;0.00;105.00;0.00;104.99;0.00;0.00;58.99;17.19;36.84;180.02;848.70;179.98;882.69;873.49;80.44;0.19
13075;0.00;104.93;0.00;105.11;0.00;0.00;58.98;17.19;36.84;180.04;850.35;180.03;882.82;873.53;80.44;0.18
13080;0.00;104.99;0.00;105.04;0.00;0.00;59.03;17.25;36.84;180.04;851.87;180.08;884.42;874.60;80.44;0.17
13085;0.00;105.00;0.00;104.97;0.00;0.00;58.99;17.19;36.84;180.03;852.85;180.10;884.85;874.96;80.44;0.19
13090;0.00;105.11;0.00;104.86;0.00;0.00;58.98;17.19;36.85;180.01;851.27;180.12;884.55;874.83;80.44;0.17
13095;0.00;105.04;0.00;105.01;0.00;0.00;59.02;17.25;36.85;180.00;849.27;180.15;883.77;874.33;80.44;0.17
13100;0.00;105.01;0.00;104.99;0.00;0.00;58.99;17.23;36.84;180.01;848.38;180.15;882.62;873.43;80.44;0.19
13105;0.00;104.93;0.00;105.07;0.00;0.00;58.98;17.19;36.84;180.01;849.45;180.13;883.02;873.66;80.44;0.17
13110;0.00;104.98;0.00;105.03;0.00;0.00;59.03;17.17;36.85;180.02;851.10;180.12;883.85;874.19;80.44;0.18
13115;0.00;105.00;0.00;104.98;0.00;0.00;59.00;17.22;36.85;180.03;852.21;180.07;884.53;874.68;80.44;0.19
13120;0.00;105.09;0.00;104.84;0.00;0.00;58.98;17.22;36.86;180.03;850.40;180.04;883.99;874.42;80.44;0.19
13125;0.00;105.04;0.00;104.99;0.00;0.00;59.02;17.23;36.85;180.02;849.53;180.01;883.14;873.84;80.44;0.18
13130;0.00;105.01;0.00;105.01;0.00;0.00;58.99;17.22;36.85;180.00;848.86;179.98;882.56;873.38;80.44;0.19
13135;0.00;104.92;0.00;105.11;0.00;0.00;59.02;17.22;36.85;179.99;850.17;179.96;882.64;873.39;80.44;0.19
13140;0.00;105.00;0.00;105.03;0.00;0.00;59.03;17.22;36.84;180.01;851.73;179.96;884.40;874.56;80.44;0.17
13145;0.00;105.00;0.00;104.98;0.00;0.00;58.99;17.22;36.85;180.03;852.87;179.96;884.93;874.99;80.44;0.19
13150;0.00;105.08;0.00;104.83;0.00;0.00;58.98;17.22;36.85;180.05;849.99;179.98;884.74;874.94;80.44;0.18
13155;0.00;105.02;0.00;105.01;0.00;0.00;59.03;17.25;36.85;180.04;849.32;180.02;883.22;874.49;80.44;0.17
13160;0.00;105.02;0.00;105.00;0.00;0.00;59.00;17.20;36.85;180.02;848.42;180.05;882.86;873.62;80.44;0.19
13165;0.00;104.89;0.00;105.12;0.00;0.00;58.99;17.22;36.86;180.00;849.36;180.08;883.20;873.82;80.44;0.17
13170;0.00;104.99;0.00;105.04;0.00;0.00;59.00;17.25;36.86;179.99;852.32;180.11;884.00;874.32;80.44;0.18
13175;0.00;104.99;0.00;104.99;0.00;0.00;59.01;17.20;36.86;180.00;852.50;180.17;884.86;874.84;80.44;0.19
13180;0.00;105.08;0.00;104.88;0.00;0.00;59.01;17.17;36.87;180.01;850.69;180.20;884.28;874.65;80.44;0.19
13185;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.22;36.88;180.02;849.65;180.24;883.40;874.05;80.44;0.18
13190;0.00;104.99;0.00;105.01;0.00;0.00;58.98;17.19;36.88;180.02;848.50;180.26;882.72;873.49;80.44;0.19
13195;0.00;104.93;0.00;105.10;0.00;0.00;58.98;17.20;36.88;180.02;849.96;180.32;883.26;873.38;80.44;0.19
13200;0.00;105.01;0.00;105.03;0.00;0.00;59.03;17.23;36.88;180.01;851.54;180.33;884.15;874.37;80.44;0.18
13205;0.00;105.01;0.00;104.98;0.00;0.00;59.00;17.19;36.89;180.00;852.81;180.33;884.71;874.81;80.44;0.19
13210;0.00;105.11;0.00;104.87;0.00;0.00;58.99;17.20;36.89;180.01;850.06;180.30;884.60;874.80;80.44;0.19
13215;0.00;105.03;0.00;105.01;0.00;0.00;59.04;17.23;36.89;180.02;849.31;180.28;883.09;873.80;80.44;0.17
13220;0.00;105.00;0.00;105.00;0.00;0.00;59.00;17.22;36.89;180.02;848.41;180.26;882.68;873.46;80.44;0.19
13225;0.00;104.92;0.00;105.08;0.00;0.00;58.98;17.20;36.89;180.02;849.04;180.25;883.00;873.63;80.44;0.18
13230;0.00;104.99;0.00;105.03;0.00;0.00;59.00;17.23;36.89;180.01;852.16;180.22;883.83;874.17;80.44;0.18
13235;0.00;104.99;0.00;104.99;0.00;0.00;59.02;17.23;36.89;180.03;852.67;180.20;885.00;875.06;80.44;0.19
13240;0.00;105.10;0.00;104.85;0.00;0.00;59.02;17.20;36.89;180.04;850.92;180.20;884.57;874.84;80.44;0.17
13245;0.00;105.02;0.00;105.00;0.00;0.00;59.03;17.23;36.89;180.03;849.75;180.20;883.75;874.32;80.44;0.18
13250;0.00;104.98;0.00;105.00;0.00;0.00;58.99;17.20;36.89;180.02;848.49;180.26;883.06;873.77;80.44;0.19
13255;0.00;104.92;0.00;105.12;0.00;0.00;59.00;17.19;36.89;180.02;849.90;180.30;883.40;873.94;80.44;0.19
13260;0.00;105.04;0.00;105.01;0.00;0.00;59.05;17.25;36.88;180.01;851.41;180.32;884.28;874.50;80.44;0.18
13265;0.00;105.00;0.00;104.98;0.00;0.00;58.99;17.20;36.88;180.04;852.76;180.36;884.84;874.93;80.44;0.19
13270;0.00;105.09;0.00;104.86;0.00;0.00;58.98;17.20;36.88;180.05;850.22;180.44;884.03;874.93;80.44;0.19
13275;0.00;105.03;0.00;105.00;0.00;0.00;59.00;17.23;36.88;180.04;849.44;180.46;883.14;873.87;80.44;0.17
13280;0.00;104.99;0.00;105.01;0.00;0.00;59.01;17.22;36.87;180.02;848.56;180.47;882.58;873.39;80.44;0.19
13285;0.00;104.91;0.00;105.10;0.00;0.00;58.98;17.23;36.87;180.00;850.51;180.46;882.72;873.43;80.44;0.18
13290;0.00;104.96;0.00;105.03;0.00;0.00;59.00;17.23;36.86;180.01;851.98;180.45;884.31;873.90;80.44;0.18
13295;0.00;105.01;0.00;105.00;0.00;0.00;58.99;17.22;36.86;180.02;852.74;180.43;884.66;874.77;80.44;0.19
13300;0.00;105.08;0.00;104.83;0.00;0.00;58.98;17.22;36.85;180.03;851.02;180.41;884.28;874.58;80.44;0.17
13305;0.00;105.04;0.00;104.99;0.00;0.00;59.02;17.23;36.85;180.03;849.15;180.38;883.50;874.05;80.44;0.17
13310;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.20;36.84;180.02;848.35;180.30;882.58;873.52;80.44;0.19
13315;0.00;104.87;0.00;105.13;0.00;0.00;58.98;17.19;36.84;180.02;849.61;180.26;883.13;873.67;80.44;0.17
13320;0.00;105.01;0.00;105.03;0.00;0.00;59.01;17.22;36.84;180.01;851.26;180.22;884.04;874.29;80.44;0.18
13325;0.00;104.99;0.00;104.98;0.00;0.00;58.98;17.20;36.83;180.02;852.21;180.20;884.74;874.82;80.44;0.19
13330;0.00;105.09;0.00;104.87;0.00;0.00;58.99;17.23;36.83;180.04;850.41;180.17;884.18;874.56;80.44;0.19
13335;0.00;105.03;0.00;105.00;0.00;0.00;59.03;17.22;36.83;180.05;849.56;180.16;883.34;873.98;80.44;0.18
13340;0.00;104.99;0.00;105.01;0.00;0.00;59.01;17.23;36.82;180.06;848.81;180.17;882.74;873.52;80.44;0.19
13345;0.00;104.87;0.00;105.13;0.00;0.00;59.00;17.22;36.82;180.05;850.35;180.22;882.80;873.51;80.44;0.19
13350;0.00;104.99;0.00;105.03;0.00;0.00;59.05;17.20;36.82;180.03;851.89;180.28;884.35;874.51;80.44;0.17
13355;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.22;36.81;180.01;852.94;180.33;884.72;874.83;80.44;0.19
13360;0.00;105.11;0.00;104.86;0.00;0.00;59.01;17.19;36.82;180.01;851.39;180.38;884.39;874.68;80.44;0.17
13365;0.00;105.03;0.00;105.00;0.00;0.00;59.04;17.23;36.82;180.02;849.29;180.49;883.60;874.12;80.44;0.17
13370;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.20;36.82;180.03;848.43;180.51;882.36;873.16;80.45;0.19
13375;0.00;104.93;0.00;105.09;0.00;0.00;59.01;17.22;36.81;180.04;849.45;180.53;882.66;873.31;80.45;0.18
13380;0.00;105.00;0.00;105.02;0.00;0.00;59.03;17.22;36.81;180.03;852.13;180.51;883.26;873.70;80.45;0.18
13385;0.00;105.01;0.00;104.99;0.00;0.00;58.99;17.20;36.81;180.02;852.70;180.48;884.27;874.43;80.45;0.19
13390;0.00;105.11;0.00;104.83;0.00;0.00;58.98;17.27;36.80;180.03;851.03;180.42;883.82;874.18;80.45;0.17
13395;0.00;105.01;0.00;105.01;0.00;0.00;59.05;17.25;36.81;180.02;849.10;180.36;882.99;873.62;80.45;0.17
13400;0.00;105.00;0.00;105.00;0.00;0.00;59.00;17.22;36.80;180.02;848.35;180.23;882.11;873.06;80.45;0.19
13405;0.00;104.91;0.00;105.12;0.00;0.00;59.02;17.23;36.80;180.02;849.69;180.16;882.68;873.28;80.45;0.19
13410;0.00;104.97;0.00;105.04;0.00;0.00;59.02;17.22;36.79;180.02;851.33;180.10;883.66;873.92;80.45;0.18
13415;0.00;105.01;0.00;105.00;0.00;0.00;58.98;17.23;36.78;180.00;852.06;180.07;884.41;874.48;80.45;0.19
13420;0.00;105.09;0.00;104.87;0.00;0.00;58.98;17.20;36.77;180.00;850.31;180.04;883.91;874.62;80.45;0.19
13425;0.00;105.02;0.00;105.00;0.00;0.00;59.03;17.22;36.77;180.00;849.51;180.06;883.10;873.75;80.45;0.18
13430;0.00;104.99;0.00;105.01;0.00;0.00;59.00;17.20;36.77;180.01;848.71;180.10;882.55;873.35;80.45;0.19
13435;0.00;104.88;0.00;105.14;0.00;0.00;58.99;17.23;36.76;180.03;850.47;180.14;882.68;873.37;80.45;0.18
13440;0.00;104.99;0.00;105.04;0.00;0.00;59.03;17.23;36.76;180.03;851.98;180.27;884.22;874.41;80.45;0.17
13445;0.00;105.01;0.00;104.99;0.00;0.00;58.99;17.22;36.75;180.02;852.88;180.34;884.57;874.67;80.45;0.19
13450;0.00;105.09;0.00;104.88;0.00;0.00;59.00;17.20;36.75;180.00;851.22;180.38;884.18;874.46;80.45;0.17
13455;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.22;36.74;179.98;849.22;180.46;883.36;873.92;80.45;0.17
13460;0.00;105.00;0.00;105.00;0.00;0.00;59.00;17.22;36.74;179.97;848.37;180.48;882.25;873.04;80.45;0.19
13465;0.00;104.91;0.00;105.09;0.00;0.00;58.98;17.19;36.74;179.99;849.50;180.48;882.69;873.31;80.45;0.17
13470;0.00;104.99;0.00;105.03;0.00;0.00;59.03;17.23;36.74;180.02;851.16;180.44;883.59;873.89;80.45;0.18
13475;0.00;104.99;0.00;104.99;0.00;0.00;59.01;17.23;36.73;180.03;852.21;180.36;884.32;874.43;80.45;0.19
13480;0.00;105.13;0.00;104.83;0.00;0.00;58.98;17.20;36.74;180.03;850.50;180.30;883.86;874.21;80.45;0.19
13485;0.00;105.03;0.00;105.01;0.00;0.00;59.03;17.22;36.73;180.02;849.57;180.23;883.00;873.66;80.45;0.18
13490;0.00;104.98;0.00;105.01;0.00;0.00;58.98;17.20;36.73;180.01;848.88;180.17;882.41;873.21;80.45;0.19
13495;0.00;104.91;0.00;105.12;0.00;0.00;59.02;17.22;36.73;180.01;850.31;180.06;882.49;873.20;80.45;0.19
13500;0.00;105.03;0.00;105.03;0.00;0.00;59.01;17.20;36.73;180.02;851.86;180.03;884.10;874.31;80.45;0.17
13505;0.00;105.00;0.00;104.98;0.00;0.00;58.99;17.20;36.72;180.02;852.95;180.01;884.62;874.69;80.45;0.19
13510;0.00;105.07;0.00;104.89;0.00;0.00;58.97;17.20;36.73;180.02;851.53;180.02;884.39;874.61;80.45;0.17
13515;0.00;105.03;0.00;105.01;0.00;0.00;59.02;17.22;36.72;180.01;849.32;180.07;882.81;874.13;80.45;0.17
13520;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.23;36.72;180.01;848.42;180.12;882.42;873.19;80.45;0.19
13525;0.00;104.87;0.00;105.13;0.00;0.00;58.97;17.20;36.72;180.01;849.43;180.18;882.74;873.37;80.45;0.17
13530;0.00;105.00;0.00;105.04;0.00;0.00;59.01;17.20;36.72;180.00;852.38;180.24;883.58;873.92;80.45;0.18
