PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\23-007-2026\MCD 256_New_Calibrattion by Amir for_WGS and DRM_PUSLSING_32ms, Position 1, RGA PrismaPro A 100 47507368, 23-007-2026 12'41'57.isi
23/07/2026 12:41:57
SensorID:  RGA PrismaPro A 100 47507368
50 Bins
17898 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
6469,842	1784809786,993	23/07/2026_14:29:46,993	1	2	2,726691264e-06	3,079176622e-06	7,773640065e-11	4,851139455e-12	2,379201708e-14	9,662320315e-14	2,455452833e-13	7,407231079e-12	1,981168918e-12	7,639089014e-12	2,192766281e-11	4,120698195e-13	4,999999912e-15	8,300647597e-15	4,443683919e-14	1,012799328e-13	2,364288799e-11	2,813399741e-13	4,999999912e-15	4,999999912e-15	5,822074187e-14	2,112446884e-10	4,916881138e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,300337086e-08	66,45878769	0,09405144259	6,295442396	19,29578315	4,897053197	2,928397156	0,03048497187
6470,65	1784809787,801	23/07/2026_14:29:47,801	1	2	2,726493449e-06	2,928389677e-06	6,728637786e-11	4,717441715e-12	1,152772674e-13	1,944105684e-13	2,910841869e-13	7,387018081e-12	1,55817915e-12	6,483939254e-12	2,226682207e-11	4,948624518e-13	8,1624662e-14	7,603660269e-14	1,494036015e-14	4,999999912e-15	2,087525465e-11	2,130063975e-13	8,547423023e-14	7,752674371e-14	1,38126259e-13	2,147572398e-10	5,104195192e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,878371414e-08	67,82400526	0,06366140651	5,212171112	20,09885048	4,255115541	2,483983545	0,06221265126
6471,458	1784809788,609	23/07/2026_14:29:48,609	1	2	2,731924496e-06	2,772203743e-06	5,863481228e-11	4,751637452e-12	4,84222173e-14	5,456909474e-14	1,678206592e-13	7,563119402e-12	1,497175864e-12	5,944270683e-12	2,246794764e-11	4,615669283e-13	4,999999912e-15	4,999999912e-15	1,05785606e-14	7,235778952e-14	1,947086589e-11	2,892059422e-13	4,146817167e-14	4,999999912e-15	1,281378907e-14	2,166318236e-10	5,271667478e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,77867915e-08	68,53296228	0,04005831116	4,624799738	20,79765509	3,714326769	2,287457656	0,002740156228
6472,266	1784809789,417	23/07/2026_14:29:49,417	1	2	2,729144626e-06	2,697778427e-06	5,230555572e-11	4,72469416e-12	8,030913852e-14	1,454101596e-13	2,583512831e-13	7,855674444e-12	1,26095987e-12	5,197941036e-12	2,247178485e-11	5,092246069e-13	5,038191273e-14	6,466254263e-14	3,796398959e-14	4,999999912e-15	1,771993836e-11	1,498185392e-13	2,287619658e-14	4,277593633e-14	1,359725185e-13	2,146898076e-10	5,568264252e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,503211273e-08	68,52088755	0,04076590841	3,869451284	22,15241662	3,34247283	2,013353107	0,06065270028
6473,074	1784809790,225	23/07/2026_14:29:50,225	1	2	2,716607014e-06	2,56272051e-06	4,673248941e-11	4,950852228e-12	9,902530049e-14	2,787053323e-14	1,060724859e-13	8,063391968e-12	1,208862654e-12	4,740771577e-12	2,261415361e-11	5,586440598e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,088544893e-14	1,669088999e-11	2,596202062e-13	7,397211234e-14	4,999999912e-15	4,999999912e-15	2,157812262e-10	5,830503441e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,086132243e-08	68,6962243	0	3,354666539	23,14302837	2,978800021	1,83718516	0
6473,882	1784809791,033	23/07/2026_14:29:51,033	1	2	2,715114761e-06	2,499665015e-06	4,188151215e-11	4,945259913e-12	4,362191218e-14	1,098405492e-13	2,211052386e-13	8,508849875e-12	1,057204779e-12	4,17381147e-12	2,223873863e-11	5,087356317e-13	2,974486637e-14	7,277300507e-14	8,084466663e-14	1,819618539e-14	1,593697917e-11	9,832289334e-14	8,541243071e-15	2,064872863e-14	1,236555075e-13	2,143951822e-10	6,135867509e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,938995369e-08	68,32976219	0,02034955876	2,927954567	24,37683354	2,67278508	1,618671404	0,05364366236
6474,69	1784809791,841	23/07/2026_14:29:51,841	1	2	2,720428483e-06	2,448459554e-06	3,785280075e-11	5,279978278e-12	1,339391109e-13	7,442615588e-14	7,898973224e-14	8,712977388e-12	9,685328711e-13	3,949008221e-12	2,209848624e-11	6,467687171e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,594074352e-11	2,605088996e-13	1,111521899e-13	1,106363773e-14	1,233647075e-14	2,108558467e-10	6,366417116e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,253669987e-08	67,71321007	0	2,84272271	25,49053842	2,433822461	1,540176694	0
6475,498	1784809792,649	23/07/2026_14:29:52,649	1	2	2,723727448e-06	2,375430086e-06	3,451312847e-11	5,274641834e-12	1,429617973e-14	5,69207428e-14	1,800445508e-13	8,978135943e-12	1,07613831e-12	4,069108765e-12	2,162476274e-11	5,273121349e-13	4,999999912e-15	5,850402357e-14	8,281213443e-14	8,411601629e-14	1,849269522e-11	1,450570214e-13	5,883030066e-15	4,999999912e-15	9,373991655e-14	2,060029508e-10	6,313541356e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,67058313e-08	66,71777593	0,04622902097	3,850518655	25,49319005	2,237941325	1,607581133	0,04676388948
6476,306	1784809793,457	23/07/2026_14:29:53,457	1	2	2,69632983e-06	2,288735459e-06	3,323723241e-11	5,627342342e-12	1,472301827e-13	1,280755016e-13	9,19703563e-14	9,074654223e-12	1,190057384e-12	5,038453162e-12	2,115308276e-11	6,891487706e-13	5,043236201e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,122985641e-11	2,750417624e-13	1,093554568e-13	5,701386899e-14	6,067715774e-14	1,950436063e-10	7,658905454e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,336910224e-08	61,9034212	0	4,120183128	30,2405615	2,111362512	1,938175527	0
6477,114	1784809794,265	23/07/2026_14:29:54,265	1	2	2,727530955e-06	2,299289008e-06	3,084076397e-11	6,83174177e-12	2,654336644e-14	5,839537296e-14	1,315991044e-13	1,217103415e-11	1,383978869e-12	5,237093311e-12	1,857932384e-11	7,895323392e-13	4,999999912e-15	1,216960611e-14	6,823658798e-14	7,860555875e-14	2,255674293e-11	2,086213147e-13	4,999999912e-15	4,999999912e-15	7,767421553e-14	1,596568155e-10	1,122421878e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,293144792e-07	50,12739755	0	2,834544043	43,76253999	1,936630226	2,005779589	0
6477,922	1784809795,073	23/07/2026_14:29:55,073	1	2	2,82211272e-06	2,275618044e-06	2,601008124e-11	9,411618186e-12	1,446728344e-13	1,398919365e-13	1,194644427e-13	1,653709288e-11	1,043001731e-12	4,484399397e-12	1,477307859e-11	1,213934552e-12	7,277300507e-14	1,071438064e-14	4,999999912e-15	4,999999912e-15	2,676481432e-11	2,826671189e-13	1,033211331e-13	6,805418452e-14	1,101509834e-13	1,286373646e-10	1,265740152e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,648724265e-08	41,74476679	0	3,834389404	51,12625093	1,688388703	1,760948573	0,01973723015
6478,73	1784809795,881	23/07/2026_14:29:55,881	1	2	2,81849384e-06	2,166667855e-06	2,64683258e-11	1,061473392e-11	6,118163701e-14	9,343722085e-14	5,522103567e-14	1,642249357e-11	2,220660504e-12	9,152102687e-12	1,156580734e-11	9,626614826e-13	4,999999912e-15	4,999999912e-15	2,029559043e-14	8,961871501e-14	6,589891827e-11	7,825704603e-13	1,017572392e-13	4,999999912e-15	2,818098267e-14	8,944887192e-11	7,649365863e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,872395751e-08	33,17395819	1,02453968	24,06585278	35,46854218	1,960915209	4,106637648	0,1995543179
6479,538	1784809796,689	23/07/2026_14:29:56,689	1	2	2,628087259e-06	2,36000119e-06	1,199203931e-10	9,836668806e-12	1,215289262e-13	4,397074881e-13	1,523564396e-13	9,623126948e-12	4,136216109e-12	1,67719779e-11	6,974334738e-12	4,075139748e-13	4,683505035e-14	5,074669594e-14	4,999999912e-15	4,999999912e-15	1,075327882e-10	1,314690544e-12	2,271434451e-13	6,114671215e-14	1,135503909e-13	4,844918564e-11	2,064857833e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,743505691e-08	19,88203504	1,129053379	49,85436243	10,72957619	9,817126782	8,326995606	0,2608505757
6480,346	1784809797,497	23/07/2026_14:29:57,497	1	2	2,542340326e-06	4,786617865e-06	3,979730989e-10	8,165450954e-12	1,12716077e-13	5,229425291e-13	8,103245722e-13	5,567464892e-12	2,863847397e-12	1,066957373e-11	4,119316433e-12	5,546938912e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,761504911e-14	1,120147031e-10	1,645244271e-12	2,157539013e-13	4,999999912e-15	4,999999912e-15	3,205658308e-11	3,933078255e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,484410956e-08	12,2718871	0,7693551356	49,51726886	1,963018695	30,43617902	4,974058563	0,06823262926
6481,154	1784809798,305	23/07/2026_14:29:58,305	1	2	2,716265953e-06	8,421465282e-06	5,95506755e-10	7,109364313e-12	7,299611219e-13	1,934299075e-12	9,026073292e-12	1,410927711e-11	1,024545683e-12	3,448992177e-12	3,028536406e-12	4,999999912e-15	3,80338427e-14	6,985479361e-14	5,038968171e-14	4,999999912e-15	1,011662976e-10	1,39522107e-12	1,899982992e-13	3,455681989e-14	1,225068495e-13	2,765911458e-11	1,77909033e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,369702161e-08	9,797320535	4,027857319	41,54134723	0,831231895	42,21516368	1,487490382	0,09958896468
6481,962	1784809799,113	23/07/2026_14:29:59,113	1	2	2,828533979e-06	9,877214325e-06	6,00352934e-10	7,040298032e-12	2,225227815e-12	4,830121979e-12	2,622273058e-11	3,459637091e-11	8,738461886e-13	2,104649788e-12	3,083415684e-12	6,33276187e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,629112849e-14	9,657839112e-11	1,458762039e-12	2,40252127e-13	4,999999912e-15	4,999999912e-15	2,794016234e-11	1,722223926e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,492826924e-08	9,413603774	10,7585108	37,71317237	0,7550590852	40,47728414	0,8586431367	0,02372669488
6482,77	1784809799,921	23/07/2026_14:29:59,921	1	2	2,861316034e-06	9,542302905e-06	5,628610911e-10	6,914569178e-12	2,993544865e-12	6,595149774e-12	3,583152178e-11	4,576610271e-11	9,044293092e-13	1,528368252e-12	2,962065489e-12	4,999999912e-15	1,514991271e-14	7,789152353e-14	8,614944424e-14	4,740549994e-14	9,310780619e-11	1,263245476e-12	1,444516571e-13	4,999999912e-15	7,845033488e-14	2,86075573e-11	1,847431713e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,555009658e-08	9,635234803	14,57898861	36,35560707	0,7924902596	37,96095411	0,6268014924	0,04992365327
6483,578	1784809800,729	23/07/2026_14:30:00,729	1	2	2,885162985e-06	9,379130461e-06	5,45091472e-10	7,041566549e-12	3,622722565e-12	7,571408778e-12	4,157226299e-11	5,218699778e-11	8,840560662e-13	1,368945322e-12	3,130957082e-12	9,027065933e-14	2,293440469e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	9,12124265e-11	1,369752402e-12	2,657360822e-13	4,621803428e-14	4,999999912e-15	2,80178155e-11	1,696095955e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,768993732e-08	9,451380538	16,83343204	35,65215293	0,7224206145	36,79185438	0,55617672	0
6484,386	1784809801,537	23/07/2026_14:30:01,537	1	2	2,890590849e-06	9,296811186e-06	5,432608807e-10	6,93368583e-12	3,578297597e-12	7,696859643e-12	4,218975863e-11	5,262073763e-11	9,438795232e-13	1,220954652e-12	2,85493764e-12	4,999999912e-15	4,999999912e-15	3,370696463e-14	9,166767416e-14	9,710052315e-14	9,177927168e-11	1,281352411e-12	1,224020614e-13	4,999999912e-15	6,8694494e-14	2,653961599e-11	1,746046992e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,986734305e-09	8,971309029	17,05911466	35,95664855	0,7323512655	36,75871829	0,5055541791	0,01630402788
6485,194	1784809802,345	23/07/2026_14:30:02,345	1	2	2,881476803e-06	9,593642062e-06	5,516846424e-10	7,058373851e-12	3,724701537e-12	7,753265911e-12	4,226760261e-11	5,26298588e-11	7,766835677e-13	1,0871164e-12	2,766921458e-12	9,155513397e-14	6,734016285e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	9,291736131e-11	1,353558758e-12	2,562169498e-13	6,144164225e-14	5,21281999e-14	2,497050136e-11	2,05571519e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,070809932e-08	8,399378141	16,97604422	36,19856855	0,8558998519	37,13387385	0,4352156405	0,001019747154
6486,002	1784809803,153	23/07/2026_14:30:03,153	1	2	2,881288992e-06	9,582619896e-06	5,513381418e-10	7,116310579e-12	3,594366992e-12	7,711703671e-12	4,285875127e-11	5,34372685e-11	9,359358991e-13	1,18975847e-12	2,577416145e-12	4,999999912e-15	4,999999912e-15	6,919150413e-15	5,153058088e-14	8,462437836e-14	9,355586444e-11	1,344749832e-12	1,301050603e-13	4,999999912e-15	1,834365044e-14	2,318823779e-11	2,729302895e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,157426133e-09	7,78907678	17,1833492	36,36123225	1,136017031	37,05798521	0,4886439747	0
6486,81	1784809803,961	23/07/2026_14:30:03,961	1	2	2,891122222e-06	9,56794247e-06	5,518923096e-10	7,208378859e-12	3,873790178e-12	8,213454222e-12	4,489811994e-11	5,614165036e-11	8,026486919e-13	1,115394452e-12	2,408054875e-12	6,26950816e-14	8,607184247e-14	6,766225221e-14	1,128483022e-14	4,999999912e-15	9,328275652e-11	1,316611533e-12	2,224518042e-13	7,520615126e-14	6,626523738e-14	2,179785345e-11	2,906634785e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,115514425e-08	7,292945662	17,98244706	36,10460973	1,210930161	36,95019153	0,4424657402	0,0164101174
6487,618	1784809804,769	23/07/2026_14:30:04,769	1	2	2,928603863e-06	9,637867151e-06	5,493993038e-10	7,318912837e-12	4,116855728e-12	8,697971163e-12	4,875823703e-11	6,085523752e-11	1,001615132e-12	1,258681852e-12	2,343357279e-12	5,789896252e-15	4,999999912e-15	4,999999912e-15	2,9290833e-14	8,259481966e-14	9,159146358e-11	1,360648681e-12	1,689615516e-13	4,999999912e-15	4,999999912e-15	2,08063896e-11	3,098166038e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,527314082e-08	6,926553192	19,44049137	35,25617049	1,289292115	36,59268269	0,5084784763	0
6488,426	1784809805,577	23/07/2026_14:30:05,577	1	2	2,943146001e-06	9,608357686e-06	5,466081476e-10	7,247421847e-12	4,604900228e-12	9,654017169e-12	5,362942382e-11	6,693715027e-11	9,551758256e-13	1,063041257e-12	2,126497546e-12	2,771143165e-14	5,953238933e-14	7,679331482e-14	3,584517733e-14	4,999999912e-15	8,939271545e-11	1,233042639e-12	1,860711428e-13	5,07467061e-14	1,087384441e-13	2,008607169e-11	3,026658134e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,320525573e-08	6,638028362	21,29461469	34,17908848	1,253759092	36,1643006	0,4199364404	0,05027233716
6489,234	1784809806,385	23/07/2026_14:30:06,385	1	2	2,99239764e-06	9,645256796e-06	5,413675619e-10	7,333997125e-12	4,872374639e-12	1,011295908e-11	5,635836589e-11	7,04634337e-11	1,05378217e-12	1,146295732e-12	2,245779517e-12	5,612521624e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	3,042009393e-14	8,819511788e-11	1,35760229e-12	2,128395523e-13	4,999999912e-15	4,999999912e-15	2,061572441e-11	3,258555101e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,742826978e-08	6,775601473	22,29461138	33,51449989	1,348803242	35,61040706	0,4542932567	0,001783701207
6490,042	1784809807,193	23/07/2026_14:30:07,193	1	2	2,961094197e-06	9,671173757e-06	5,35558764e-10	7,213629e-12	4,717344137e-12	9,968872949e-12	5,510828946e-11	6,873508013e-11	1,003854226e-12	9,99166353e-13	2,230808203e-12	1,473469038e-14	3,379621818e-14	7,418555787e-14	6,064999848e-14	6,259453202e-15	8,896261505e-11	1,194252162e-12	1,297247628e-13	3,056755898e-14	9,715873126e-14	2,23448187e-11	3,9484414e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,309739082e-09	7,328336683	21,71015826	33,72619463	1,616156302	35,18362118	0,3956817329	0,03985120487
6490,85	1784809808,001	23/07/2026_14:30:08,001	1	2	2,923926331e-06	9,538636732e-06	5,286316385e-10	7,330159049e-12	4,24757755e-12	8,69720268e-12	4,770771972e-11	5,838397127e-11	9,045456983e-13	1,235219717e-12	2,543278305e-12	1,029679949e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	9,623272318e-11	1,433332402e-12	2,671020414e-13	5,083629169e-15	4,999999912e-15	2,38237069e-11	4,829900802e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,495923764e-09	7,831629841	18,51157932	36,51276923	1,938194597	34,78723659	0,4867363973	0
6491,658	1784809808,809	23/07/2026_14:30:08,809	1	2	2,790334747e-06	9,379130461e-06	5,206787779e-10	7,445513824e-12	2,206962044e-12	4,71364614e-12	2,338972072e-11	2,953410433e-11	7,990320645e-13	1,948187922e-12	2,67123758e-12	4,999999912e-15	1,369081037e-14	3,846458945e-14	7,19309188e-14	9,037155789e-14	1,132556826e-10	1,527763051e-12	1,670833475e-13	4,999999912e-15	7,23965904e-14	2,776724684e-11	5,738141299e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,569634313e-08	9,275727295	9,069703342	43,70099904	2,340873928	34,85278414	0,790937523	0
6492,466	1784809809,617	23/07/2026_14:30:09,617	1	2	2,657302275e-06	9,088937077e-06	5,110079027e-10	8,169592607e-12	6,221113577e-13	1,40206618e-12	4,591286552e-12	8,742307225e-12	8,231887936e-13	3,376486807e-12	3,319534751e-12	1,481188219e-13	4,908579646e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,242178999e-10	1,759237179e-12	3,243603845e-13	5,666074435e-14	9,193189084e-15	3,304793245e-11	9,507237012e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,411427622e-10	11,037887	1,740062997	47,74755342	3,947785372	34,18607988	1,363696219	0
6493,274	1784809810,425	23/07/2026_14:30:10,425	1	2	2,592743158e-06	8,427921784e-06	4,64794786e-10	8,448995843e-12	1,298023917e-13	7,216411713e-13	1,444628813e-12	6,058900343e-12	1,498677918e-12	5,80490777e-12	3,785984113e-12	2,868934474e-14	4,999999912e-15	2,452933554e-14	5,961000465e-14	9,304528854e-14	1,179044085e-10	1,558578787e-12	1,759350044e-13	4,999999912e-15	5,687805234e-14	3,892723643e-11	1,23906033e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,128805574e-08	13,33556573	0,6499535033	46,33365984	5,320733437	31,90278768	2,421972021	0,03532778619
6494,082	1784809811,233	23/07/2026_14:30:11,233	1	2	2,581153922e-06	8,120333405e-06	4,565448852e-10	8,060691004e-12	2,460226033e-13	6,931924652e-13	9,172740692e-13	5,374722369e-12	1,903832344e-12	7,931762018e-12	4,782030241e-12	1,693418626e-13	7,394107028e-14	2,094754153e-14	4,999999912e-15	4,999999912e-15	1,076262621e-10	1,451586789e-12	2,613587515e-13	7,527600776e-14	8,344080906e-14	5,218782004e-11	1,21204392e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,066933947e-08	17,77834609	0,4730894285	42,04407399	5,191038177	31,17768118	3,279816918	0,05595422331
6494,89	1784809812,041	23/07/2026_14:30:12,041	1	2	2,573585562e-06	7,838983947e-06	4,389879293e-10	7,194835006e-12	7,071241108e-14	4,957472692e-13	6,979112383e-13	4,985265672e-12	2,247374379e-12	8,75143881e-12	6,92646808e-12	6,136790972e-14	4,999999912e-15	4,999999912e-15	4,348608875e-14	8,095720681e-14	9,382412208e-11	1,24355528e-12	1,43822996e-13	4,999999912e-15	3,665622493e-14	7,978613603e-11	1,465255001e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,104780943e-08	26,16198301	0,3299795327	35,08947338	6,025994867	28,86887054	3,499293241	0,02440542612
6495,698	1784809812,849	23/07/2026_14:30:12,849	1	2	2,596503009e-06	7,22720597e-06	3,673505666e-10	6,466511354e-12	1,350411888e-13	5,221703061e-13	5,606348719e-13	4,871505543e-12	2,420406974e-12	9,919596394e-12	1,060849759e-11	1,924430938e-13	5,758432874e-14	6,590434036e-14	4,999999912e-15	4,999999912e-15	7,626974052e-11	9,000169316e-13	1,653720021e-13	5,429357186e-14	1,064178449e-13	1,194689764e-10	2,301190141e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,576339028e-09	37,36298366	0,1353604778	26,66936454	8,988518964	23,03670939	3,771594861	0,03546810957
6496,506	1784809813,657	23/07/2026_14:30:13,657	1	2	2,607816441e-06	5,873770078e-06	2,597162208e-10	5,942563282e-12	7,096076791e-14	2,774399634e-13	3,415475639e-13	5,646597339e-12	2,943306189e-12	1,162712288e-11	1,497068094e-11	2,497169409e-13	4,999999912e-15	4,999999912e-15	1,722215849e-14	7,614526007e-14	5,613791376e-11	7,251375607e-13	1,005154551e-13	4,999999912e-15	2,793263091e-14	1,580120201e-10	3,507252821e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,439905281e-09	48,17671081	0,01856509915	18,28514442	13,34116339	15,86929885	4,317293788	0
6497,314	1784809814,465	23/07/2026_14:30:14,465	1	2	2,659739494e-06	4,581967914e-06	1,675299344e-10	5,477737621e-12	8,968857151e-14	2,933116532e-13	4,143244179e-13	6,744459592e-12	2,853486111e-12	1,146499822e-11	1,784278801e-11	3,515207331e-13	4,892670335e-14	8,410049865e-14	4,98270045e-14	4,999999912e-15	4,262197539e-11	4,286671387e-13	6,864017547e-14	6,007180024e-14	1,532063051e-13	1,806418765e-10	4,284321509e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,523144308e-08	55,5647661	0,08475473091	13,23957766	16,43574568	10,32336772	4,288665434	0,06312267031
6498,122	1784809815,273	23/07/2026_14:30:15,273	1	2	2,717946245e-06	3,814912816e-06	1,203155631e-10	5,434553849e-12	1,251728213e-13	1,623334984e-13	2,245163013e-13	7,194455101e-12	2,612578339e-12	1,038617369e-11	1,983117663e-11	4,621024158e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,637065893e-15	3,408529708e-11	4,781836277e-13	1,198641474e-13	4,999999912e-15	4,999999912e-15	1,949285872e-10	4,649357288e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,415582217e-09	60,4406299	0,08194531048	10,09799947	17,98969462	7,471416221	3,917672113	0,0006423712269
6498,93	1784809816,081	23/07/2026_14:30:16,081	1	2	2,725837021e-06	3,362949428e-06	9,462592515e-11	5,019557252e-12	4,612877734e-14	1,811427663e-13	3,333245409e-13	7,403941175e-12	2,276359006e-12	8,857956903e-12	2,086400497e-11	3,899503333e-13	1,899559306e-14	5,916760951e-14	8,726318415e-14	5,174789227e-14	2,801418993e-11	2,39196602e-13	1,648095892e-14	1,502185657e-14	1,256966943e-13	2,027487206e-10	4,77626029e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,303379789e-08	63,76207572	0,1254276602	7,958175385	18,73801829	5,959291539	3,392703285	0,0643081136
6499,738	1784809816,889	23/07/2026_14:30:16,889	1	2	2,729984999e-06	3,063872782e-06	7,92110405e-11	4,955753256e-12	1,449988269e-13	1,549021328e-13	2,153464039e-13	7,270641988e-12	1,884828882e-12	7,714226827e-12	2,178057908e-11	5,122592888e-13	2,218545307e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,403876577e-11	3,358314603e-13	1,270859503e-13	2,206127465e-14	3,78010069e-14	2,109722258e-10	4,891083372e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,563007946e-09	66,3389098	0,07310158387	6,451398596	19,18692289	4,987643453	2,94539677	0,01662690283
6500,546	1784809817,697	23/07/2026_14:30:17,697	1	2	2,72416969e-06	2,893796818e-06	6,823379362e-11	4,687929732e-12	3,22439761e-14	1,180208546e-13	2,734002803e-13	7,490687758e-12	1,732662841e-12	6,640230466e-12	2,223057502e-11	4,036333713e-13	4,999999912e-15	5,673835967e-14	9,709664713e-14	1,04578462e-13	2,111573937e-11	1,773785789e-13	4,999999912e-15	4,999999912e-15	1,065342679e-13	2,14587334e-10	5,076200571e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,892787309e-08	67,71463632	0,08354322667	5,309032289	19,97524543	4,311516929	2,554195669	0,05183013133
6501,354	1784809818,505	23/07/2026_14:30:18,505	1	2	2,72213083e-06	2,752087767e-06	5,937680903e-11	4,762146406e-12	1,420534561e-13	1,617979568e-13	2,026529714e-13	7,439948831e-12	1,422994426e-12	5,861257226e-12	2,254998445e-11	5,498893983e-13	7,657988284e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,967139646e-11	2,551497967e-13	1,127781679e-13	7,564853285e-14	7,145748159e-14	2,147660799e-10	5,238213335e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,792682557e-08	68,35996564	0,03307195932	4,743135701	20,78751185	3,783974853	2,264221211	0,02811878489
