PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\23-007-2026\MCD 256_New_Calibrattion by Amir for_WGS and DRM_PUSLSING_32ms, Position 1, RGA PrismaPro A 100 47507368, 23-007-2026 12'36'27.isi
23/07/2026 12:36:27
SensorID:  RGA PrismaPro A 100 47507368
50 Bins
397 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
86,124	1784803073,192	23/07/2026_12:37:53,192	1	2	3,249770316e-06	2,691582949e-06	8,583943452e-12	8,921183237e-12	1,175950483e-11	2,391695522e-11	1,415758066e-10	1,802089589e-10	1,958525573e-12	4,999999912e-15	3,919658868e-12	6,702113907e-13	3,515828104e-14	6,877984781e-14	6,766223188e-14	4,999999912e-15	7,68547552e-12	7,464731958e-14	4,999999912e-15	3,478573901e-14	9,91416896e-14	3,819522476e-11	7,250746531e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,577500165e-08	12,81613432	56,95952135	0	30,32416799	0,5768016964	0	0,03048250272
86,932	1784803074,000	23/07/2026_12:37:54,000	1	2	3,227759635e-06	2,70606688e-06	8,809193826e-12	9,104553916e-12	1,18470702e-11	2,403224494e-11	1,420405182e-10	1,808485861e-10	2,0044604e-12	1,399074406e-13	4,010080896e-12	7,346023204e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,476214085e-14	7,799801603e-12	1,966263524e-13	7,837657525e-14	4,999999912e-15	4,999999912e-15	3,757402028e-11	7,29410074e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,039668151e-08	12,58449513	57,02808932	0	30,44261035	0,590621767	0,05206841444	0
87,74	1784803074,808	23/07/2026_12:37:54,808	1	2	3,23648328e-06	2,7050271e-06	8,779487554e-12	8,991151573e-12	1,186987661e-11	2,413367423e-11	1,433118485e-10	1,818127038e-10	2,037480427e-12	3,11612647e-14	3,827603165e-12	6,341451344e-13	2,380363329e-14	6,065385417e-14	9,132615047e-14	5,550041085e-14	7,675968368e-12	3,907769561e-14	4,999999912e-15	1,995407522e-14	9,573451651e-14	3,726920855e-11	7,275868102e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,808877378e-08	12,45913	57,34283191	0	30,3052519	0,5877534349	0,01222409398	0,01045995994
88,548	1784803075,616	23/07/2026_12:37:55,616	1	2	3,226830358e-06	2,709179626e-06	8,920418224e-12	9,15418609e-12	1,19921191e-11	2,421957947e-11	1,437847758e-10	1,82049556e-10	1,981029273e-12	1,009694512e-13	3,887942485e-12	7,568226644e-13	1,711735341e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,747048662e-12	1,965875515e-13	9,249420891e-14	4,822427586e-14	4,999999912e-15	3,693352221e-11	7,264926855e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,313524134e-08	12,35218623	57,48638474	0	30,2633557	0,5973000779	0,03302329059	0
89,356	1784803076,424	23/07/2026_12:37:56,424	1	2	3,230300763e-06	2,709179626e-06	8,976385607e-12	9,001578996e-12	1,18797602e-11	2,421247404e-11	1,439155323e-10	1,823414891e-10	2,088017476e-12	9,237779947e-14	3,757437937e-12	6,252003039e-13	4,999999912e-15	4,078128216e-14	8,278494806e-14	8,623091526e-14	7,739637056e-12	9,628944506e-14	4,999999912e-15	4,999999912e-15	5,850787926e-14	3,647360539e-11	7,304186422e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,982792983e-08	12,1855452	57,50187909	0	30,39743632	0,6005419946	0,03981075022	0
90,164	1784803077,232	23/07/2026_12:37:57,232	1	2	3,260897302e-06	2,701919357e-06	9,012766228e-12	9,078814089e-12	1,203091446e-11	2,43042704e-11	1,442612974e-10	1,816867212e-10	1,947318392e-12	7,247417185e-14	3,814929275e-12	7,529769993e-13	7,365387868e-14	5,29315251e-15	4,999999912e-15	4,999999912e-15	7,671955952e-12	1,679680971e-13	1,013458794e-13	7,34365639e-14	3,332664006e-14	3,630193368e-11	7,253972423e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,006673596e-08	12,17927684	57,68312983	0	30,29039525	0,6053985805	0,01888184133	0
90,972	1784803078,040	23/07/2026_12:37:58,040	1	2	3,239004627e-06	2,707101203e-06	9,084744242e-12	9,091558235e-12	1,188593408e-11	2,427610023e-11	1,445920744e-10	1,829444651e-10	2,097373707e-12	1,475250586e-13	3,753599861e-12	6,119868609e-13	4,999999912e-15	8,723605876e-15	7,65565725e-14	1,205470999e-13	7,80645687e-12	1,423716288e-13	4,999999912e-15	4,999999912e-15	2,741259673e-14	3,591007353e-11	7,256927004e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,647134634e-08	12,00897169	57,79170842	0	30,22583831	0,6082982342	0,06101117021	0
91,78	1784803078,848	23/07/2026_12:37:58,848	1	2	3,249821702e-06	2,716456038e-06	9,013029906e-12	9,101911065e-12	1,204038345e-11	2,442354652e-11	1,445466385e-10	1,830112589e-10	1,929918031e-12	2,61242342e-14	3,718442221e-12	7,474821001e-13	8,824495632e-14	6,01493749e-14	4,999999912e-15	4,999999912e-15	7,681857754e-12	1,372026678e-13	6,089445219e-14	8,746883019e-14	9,131839843e-14	3,55800181e-11	7,301013266e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,702088178e-08	11,90223067	57,80777596	0	30,41930433	0,603681802	0	0
92,588	1784803079,656	23/07/2026_12:37:59,656	1	2	3,240136493e-06	2,735260523e-06	9,170907957e-12	9,10045303e-12	1,194249821e-11	2,431852116e-11	1,448948184e-10	1,830282037e-10	2,084272642e-12	1,753101787e-13	3,75448457e-12	6,594854871e-13	4,999999912e-15	4,999999912e-15	2,405975233e-14	8,323121245e-14	7,808319963e-12	1,819848254e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	3,569845461e-11	7,296838828e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,876996605e-08	11,92493046	57,78215718	0	30,34852029	0,6133479821	0,07009215074	0
93,396	1784803080,464	23/07/2026_12:38:00,464	1	2	3,239689022e-06	2,731071163e-06	9,088387161e-12	9,054299845e-12	1,204508281e-11	2,441287797e-11	1,448956788e-10	1,834006419e-10	1,947314488e-12	7,307182982e-15	3,661392804e-12	6,99420773e-13	5,921414888e-14	7,594731186e-14	4,84105418e-14	4,999999912e-15	7,617187263e-12	9,094197699e-14	3,872455741e-14	6,582670471e-14	1,147844027e-13	3,547979965e-11	7,254669088e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,768697988e-08	11,87595641	57,99366979	0	30,24834618	0,6091757668	0	0,01019099263
94,204	1784803081,272	23/07/2026_12:38:01,272	1	2	3,25267456e-06	2,70606688e-06	9,269196521e-12	9,178329104e-12	1,202042112e-11	2,432296031e-11	1,447835324e-10	1,84039714e-10	2,046537636e-12	1,558606082e-13	3,75658055e-12	7,006354047e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,043590278e-14	7,814699408e-12	2,23258952e-13	3,720724019e-14	4,999999912e-15	4,999999912e-15	3,566115805e-11	7,233074556e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,853732658e-08	11,91015538	57,96241906	0	30,10775816	0,6197911799	0,05835323777	0
95,012	1784803082,080	23/07/2026_12:38:02,080	1	2	3,25038377e-06	2,687460437e-06	9,106580073e-12	9,016146336e-12	1,202856564e-11	2,452993537e-11	1,454204951e-10	1,844531056e-10	2,013005431e-12	1,038061916e-14	3,623471965e-12	6,472963983e-13	5,052159185e-14	7,532640961e-14	6,930371397e-14	1,382659568e-14	7,455615986e-12	6,492639e-14	4,999999912e-15	3,239141065e-14	9,978974434e-14	3,25535883e-11	6,378200745e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,368759657e-09	11,31314189	60,70431288	0	27,640287	0,6332553599	0	0,05989596732
95,82	1784803082,888	23/07/2026_12:38:02,888	1	2	3,273653419e-06	2,757368748e-06	9,78719536e-12	8,858814723e-12	1,262089131e-11	2,523279155e-11	1,471003042e-10	1,844715908e-10	2,029137275e-12	1,175202242e-13	3,582527721e-12	7,244778237e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,938750335e-14	7,411551407e-12	2,060911527e-13	9,327421105e-14	4,999999912e-15	4,999999912e-15	3,854830691e-11	6,657302487e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,323248054e-08	12,95635079	59,05131188	0	27,88097971	0,6593571933	0,0401160647	0
96,628	1784803083,696	23/07/2026_12:38:03,696	1	2	3,063062195e-06	2,612302751e-06	7,992004628e-12	7,628081326e-12	8,920710524e-12	1,730457097e-11	9,757945146e-11	1,189165155e-10	1,237656895e-12	6,926879589e-14	9,417241292e-12	5,471109134e-13	1,133912842e-14	7,088311871e-14	1,048151298e-13	6,209743548e-14	6,751002101e-12	2,9469313e-14	4,999999912e-15	2,596124643e-14	8,674703615e-14	1,48892107e-10	6,52488133e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,215395932e-08	43,50677993	33,10714612	0	23,71615019	0,4693903153	0,01467959401	0
97,436	1784803084,504	23/07/2026_12:38:04,504	1	2	2,646681651e-06	1,926150389e-06	4,578457839e-12	5,601447257e-12	2,19151303e-12	4,018145192e-12	2,219031903e-11	3,459543069e-11	2,596551175e-13	1,642543659e-13	1,842616164e-11	7,461587771e-13	7,118193161e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,240397084e-12	1,487940224e-13	1,336441401e-13	7,034371458e-14	2,116870013e-14	1,86953189e-10	6,903945471e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,516116373e-08	62,81720885	8,659949734	0	28,90431052	0,3081921666	0,05870371336	0
98,244	1784803085,312	23/07/2026_12:38:05,312	1	2	2,671924449e-06	1,745459599e-06	2,857634268e-12	5,30561272e-12	9,910015517e-13	1,931722143e-12	1,136092349e-11	2,231840233e-11	2,634037736e-13	1,651158458e-13	1,987320031e-11	5,860838074e-13	4,999999912e-15	5,996698499e-14	9,293660405e-14	1,144196229e-13	7,331194679e-12	6,98082068e-14	4,999999912e-15	4,999999912e-15	7,039805343e-14	1,929400251e-10	6,921916512e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,281286438e-08	66,26320969	4,517556542	0	29,62674969	0,1965318969	0,0755115866	0,009154087114
99,052	1784803086,120	23/07/2026_12:38:06,120	1	2	2,673296194e-06	1,694051093e-06	2,240288684e-12	5,318290513e-12	7,765244611e-13	1,38636921e-12	7,741247747e-12	1,81210099e-11	6,181027776e-14	1,233411295e-13	2,032758163e-11	7,102127046e-13	9,291720361e-14	3,99857522e-14	4,999999912e-15	4,999999912e-15	7,229566338e-12	1,192742601e-13	9,810168221e-14	9,838108789e-14	8,419359773e-14	1,978152225e-10	6,944729514e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,859667857e-08	67,79910594	3,048432334	0	29,6709371	0,1537638734	0,0440356977	0,02134529278
99,86	1784803086,928	23/07/2026_12:38:06,928	1	2	2,664533895e-06	1,655536039e-06	2,067019732e-12	5,203045026e-12	4,928600388e-13	9,698950627e-13	5,85540557e-12	1,606768191e-11	1,88217077e-13	2,178959595e-13	2,05938773e-11	6,061115694e-13	4,999999912e-15	1,486271772e-14	5,484846653e-14	1,010121349e-13	7,378604672e-12	1,040234861e-13	4,999999912e-15	4,999999912e-15	3,972962977e-14	1,970330149e-10	6,94414734e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,007938586e-08	68,16222186	2,333298522	0	29,94413695	0,1431739478	0,09701516988	0,005721117622
100,668	1784803087,736	23/07/2026_12:38:07,736	1	2	2,654694754e-06	1,625357072e-06	1,75869009e-12	5,169912241e-12	5,267997952e-13	8,864852212e-13	4,835435004e-12	1,475129394e-11	2,092422101e-14	8,63357034e-14	2,06677904e-11	6,866806928e-13	8,24550931e-14	8,031299421e-14	4,999999912e-15	4,999999912e-15	7,210162589e-12	8,037508511e-14	6,994402345e-14	8,906764215e-14	9,155123084e-14	1,994297921e-10	6,934968572e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,032522089e-08	68,83349519	1,89383259	0	29,8367456	0,1215485241	0,02968500278	0,0314577375
101,476	1784803088,544	23/07/2026_12:38:08,544	1	2	2,673385097e-06	1,629098165e-06	1,790479765e-12	5,184642646e-12	3,678658127e-13	6,383594825e-13	4,009828927e-12	1,390304191e-11	1,310557836e-13	2,371359944e-13	2,082820028e-11	6,237994604e-13	4,999999912e-15	4,999999912e-15	1,761794988e-14	6,946282742e-14	7,359690114e-12	1,564814901e-13	1,463764412e-14	4,999999912e-15	4,999999912e-15	1,992168652e-10	6,936708846e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,808128014e-08	68,95871519	1,582672585	0	29,93287328	0,1240925995	0,1015535157	0
102,284	1784803089,352	23/07/2026_12:38:09,352	1	2	2,656080824e-06	1,601240797e-06	1,484307902e-12	5,119782636e-12	3,625183107e-13	6,501797798e-13	3,614278798e-12	1,3333128e-11	1,773436609e-14	4,536427251e-14	2,074992782e-11	6,53470496e-13	5,908608428e-14	8,562942022e-14	4,232187924e-14	4,999999912e-15	7,173507014e-12	3,381559491e-14	1,689615583e-14	6,653685036e-14	1,059016901e-13	2,000948712e-10	6,96142935e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,172992518e-08	69,21207854	1,392408104	0	30,01465817	0,1028058532	0,01495135721	0,04093000298
103,092	1784803090,160	23/07/2026_12:38:10,160	1	2	2,65213589e-06	1,617898647e-06	1,559261943e-12	5,226278178e-12	3,467126217e-13	4,978388578e-13	3,098915005e-12	1,2854693e-11	9,636705361e-14	2,120711782e-13	2,099575201e-11	6,860947899e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,319437604e-14	7,330853806e-12	1,727063046e-13	6,954431876e-14	4,999999912e-15	4,999999912e-15	1,992623705e-10	6,903281419e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,433226524e-08	69,321981	1,230394399	0	29,94158507	0,1086037937	0,08983558525	0
103,9	1784803090,968	23/07/2026_12:38:10,968	1	2	2,654390073e-06	1,616039754e-06	1,362379393e-12	5,043769222e-12	2,857599411e-13	5,178511699e-13	2,948755172e-12	1,263233702e-11	7,369267956e-14	7,353746925e-14	2,085020177e-11	6,167600068e-13	3,705977853e-14	5,907056663e-14	8,840794579e-14	3,668723311e-14	7,239694521e-12	1,228599775e-14	4,999999912e-15	2,240661507e-14	1,012294564e-13	2,0056036e-10	6,906759886e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,173601465e-08	69,54488079	1,152571892	0	29,85512844	0,09459224094	0,03259442488	0,04503372355
104,708	1784803091,776	23/07/2026_12:38:11,776	1	2	2,65435483e-06	1,604313297e-06	1,385131484e-12	5,211920305e-12	3,54799767e-13	4,429050442e-13	2,610331439e-12	1,223862418e-11	3,932216965e-14	1,657988254e-13	2,103497584e-11	7,147025484e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,288866559e-12	1,642465732e-13	7,567566501e-14	2,10988521e-14	4,999999912e-15	1,997774168e-10	6,903323746e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,451082852e-08	69,55877521	1,023387027	0	29,96611299	0,09655612657	0,06646617525	0
105,516	1784803092,584	23/07/2026_12:38:12,584	1	2	2,650690476e-06	1,6166573e-06	1,261219753e-12	5,062442653e-12	2,02916812e-13	4,247632519e-13	2,561455171e-12	1,214630046e-11	1,135387357e-13	1,150599256e-13	2,086396854e-11	5,938644216e-13	4,999999912e-15	6,377385599e-14	8,03517951e-14	7,765089841e-14	7,226266894e-12	1,900720588e-14	4,999999912e-15	4,999999912e-15	6,790282312e-14	2,003840288e-10	6,939650937e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,17566817e-08	69,56982742	0,979674904	0	30,03315706	0,08767574507	0,05371158821	0,02423166107
106,324	1784803093,392	23/07/2026_12:38:13,392	1	2	2,656251354e-06	1,621001275e-06	1,25380381e-12	5,157505933e-12	3,138283904e-13	4,497426737e-13	2,343679287e-12	1,183531224e-11	2,920931455e-14	1,328369787e-13	2,098037716e-11	7,186219935e-13	5,770847667e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,252954314e-12	1,485767076e-13	1,022578018e-13	5,624936755e-14	5,863597436e-15	2,013777339e-10	6,936080876e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,767088093e-08	69,76602792	0,8837587281	0	29,95590085	0,08697419208	0,05253026384	0
107,132	1784803094,200	23/07/2026_12:38:14,200	1	2	2,657392315e-06	1,596337825e-06	1,213759995e-12	5,055325082e-12	1,874176676e-13	3,548424846e-13	2,26071592e-12	1,189784035e-11	1,350760866e-13	1,870451358e-13	2,092027593e-11	5,870578546e-13	4,999999912e-15	2,635707001e-14	8,04682113e-14	9,993333336e-14	7,298299118e-12	5,010636952e-14	4,999999912e-15	4,999999912e-15	4,607054213e-14	1,999997806e-10	6,878910636e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,913209665e-08	69,710913	0,8967484879	0	29,89240073	0,08470623952	0,08508095347	0,01911299062
107,94	1784803095,008	23/07/2026_12:38:15,008	1	2	2,645464065e-06	1,610472623e-06	1,095855503e-12	5,130023576e-12	2,843280082e-13	4,338709838e-13	2,150929825e-12	1,162429267e-11	4,999999912e-15	1,004494543e-13	2,092794861e-11	7,107909638e-13	7,067745233e-14	2,196810781e-14	4,999999912e-15	4,999999912e-15	7,245961643e-12	8,564106184e-14	7,670015475e-14	9,902139736e-14	5,804220765e-14	2,012023881e-10	6,956528409e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,945630979e-08	69,75225389	0,8015185875	0	30,06345158	0,07607002677	0,03758581293	0,01578647666
108,748	1784803095,816	23/07/2026_12:38:15,816	1	2	2,655040134e-06	1,614799999e-06	1,170665995e-12	5,123713519e-12	1,751821615e-13	2,905137068e-13	2,039440014e-12	1,156058062e-11	1,102363372e-13	2,091141388e-13	2,092846903e-11	5,958396211e-13	4,999999912e-15	4,999999912e-15	5,25860788e-14	7,537298964e-14	7,340500603e-12	1,082184337e-13	4,999999912e-15	4,999999912e-15	1,610839486e-14	2,013700318e-10	6,905866157e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,74377184e-08	69,86069228	0,7794058106	0	29,87075629	0,08132229415	0,09134624491	0
109,556	1784803096,624	23/07/2026_12:38:16,624	1	2	2,668544312e-06	1,589621661e-06	1,015430036e-12	5,096661808e-12	2,395264434e-13	4,205799391e-13	2,025318498e-12	1,144407312e-11	4,999999912e-15	9,550945646e-14	2,098438263e-11	6,792455053e-13	1,008491657e-13	5,822460434e-14	4,999999912e-15	4,999999912e-15	7,212507067e-12	6,815894556e-14	4,71415848e-14	6,701028756e-14	9,150465758e-14	2,016231349e-10	6,865463059e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,76598777e-08	70,05893894	0,768510295	0	29,74096595	0,07064896587	0,03582810192	0,03831573159
110,364	1784803097,432	23/07/2026_12:38:17,432	1	2	2,638746992e-06	1,596949687e-06	1,128456486e-12	5,159101011e-12	2,006970978e-13	2,612034937e-13	1,845840538e-12	1,142655588e-11	9,952199384e-14	2,242911938e-13	2,104957354e-11	6,213857011e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	6,099535075e-14	7,290655059e-12	1,548128352e-13	1,840183144e-14	4,999999912e-15	4,999999912e-15	2,021217221e-10	6,733336805e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,947687482e-08	70,40657496	0,7691576589	0	29,25512089	0,0787072947	0,09673116802	0,003702957344
111,172	1784803098,240	23/07/2026_12:38:18,240	1	2	2,647739393e-06	1,598174094e-06	9,410854257e-13	4,901614704e-12	2,111592287e-13	3,626890184e-13	1,961948399e-12	1,13385603e-11	4,999999912e-15	4,485202764e-14	2,168298006e-11	6,642275705e-13	4,4262181e-14	7,102282494e-14	4,696307769e-14	4,999999912e-15	7,555513507e-12	3,296186024e-14	3,125439089e-14	4,671472085e-14	1,00018694e-13	2,129392773e-10	7,560273935e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,846179695e-08	69,54916563	0,5131323584	0	30,75008842	0,0615586602	0,01547342589	0,008494301105
111,98	1784803099,048	23/07/2026_12:38:19,048	1	2	2,84513817e-06	1,685629513e-06	1,615161889e-12	6,892986182e-12	4,323978675e-12	1,06723675e-11	7,67023875e-11	1,156188548e-10	1,360392376e-12	1,474552089e-13	1,014299148e-11	7,732259386e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,07046692e-15	8,222931017e-12	1,970959068e-13	5,121621985e-14	4,999999912e-15	4,999999912e-15	5,514387905e-11	7,356391885e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,451530502e-08	22,42128383	40,06874987	0	37,36981038	0,1305215225	0,08935563932	0,5847716573
112,788	1784803099,856	23/07/2026_12:38:19,856	1	2	3,285269486e-06	2,574531663e-06	6,809990939e-12	8,765628848e-12	1,107499249e-11	2,252602271e-11	1,351898593e-10	1,718007958e-10	1,863307252e-12	4,999999912e-15	4,875323669e-12	6,279400285e-13	2,268990016e-14	5,92296733e-14	5,668400048e-14	1,927496486e-14	7,81239743e-12	3,8491725e-14	4,999999912e-15	4,999999912e-15	8,611449905e-14	4,442141446e-11	7,243319139e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,827276643e-08	15,02912069	54,65597028	0	30,51095834	0,4610946192	0	0,001607124517
113,596	1784803100,664	23/07/2026_12:38:20,664	1	2	3,215556717e-06	2,658771564e-06	7,697825884e-12	8,983859663e-12	1,149440786e-11	2,319679171e-11	1,384689863e-10	1,754532353e-10	1,891744357e-12	1,049586985e-13	4,470592299e-12	7,407879648e-13	5,180609359e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,714389891e-12	1,789075073e-13	8,043329322e-14	8,81285435e-15	4,999999912e-15	4,13115861e-11	7,253731643e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,446428141e-08	13,9382603	55,78766231	0	30,47120611	0,5198396566	0,03364953698	0
114,404	1784803101,472	23/07/2026_12:38:21,472	1	2	3,212552429e-06	2,681285878e-06	7,857366667e-12	8,870856306e-12	1,154811663e-11	2,349700989e-11	1,398902383e-10	1,773793334e-10	2,012446416e-12	5,39675726e-14	4,118186694e-12	6,143889108e-13	6,282703409e-15	4,303979048e-14	6,641655135e-14	6,970730145e-14	7,700449653e-12	7,20977504e-14	4,999999912e-15	4,999999912e-15	4,645472239e-14	3,945162946e-11	7,240870403e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,904156268e-08	13,31091501	56,42804264	0	30,4284633	0,5308111965	0,02361756193	0
115,212	1784803102,280	23/07/2026_12:38:22,280	1	2	3,223135536e-06	2,663870418e-06	8,031295247e-12	9,039818373e-12	1,173042826e-11	2,37448429e-11	1,409641015e-10	1,786362308e-10	1,892784323e-12	5,413831072e-14	4,090013918e-12	7,602841425e-13	5,094070036e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,711130345e-12	1,550650748e-13	9,933959715e-14	5,932279949e-14	7,912555736e-15	3,849055449e-11	7,256215073e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,442639704e-08	12,96991059	56,77269896	0	30,4511599	0,5417668336	0,01055118073	0
116,02	1784803103,088	23/07/2026_12:38:23,088	1	2	3,219207656e-06	2,665915645e-06	8,18128898e-12	8,950315315e-12	1,167689036e-11	2,383736958e-11	1,413628103e-10	1,795453369e-10	2,053612272e-12	1,119748351e-13	3,934804739e-12	6,112689565e-13	4,999999912e-15	4,999999912e-15	6,739445428e-14	1,074733428e-13	7,775345472e-12	8,906375935e-14	4,999999912e-15	4,999999912e-15	3,998187618e-14	3,786007272e-11	7,22295973e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,545696579e-08	12,75139793	57,00885947	0	30,31118127	0,5517427931	0,04760338631	0
116,828	1784803103,896	23/07/2026_12:38:23,896	1	2	3,227633442e-06	2,683341336e-06	8,188410019e-12	9,003817657e-12	1,186706809e-11	2,406397824e-11	1,419540319e-10	1,8075616e-10	1,890964165e-12	3,3970812e-14	3,934366288e-12	7,191303217e-13	7,10693982e-14	3,158036305e-14	4,999999912e-15	4,999999912e-15	7,644659211e-12	1,177918711e-13	7,398760288e-14	6,545027649e-14	5,598160011e-14	3,702022369e-11	7,292916271e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,39707774e-08	12,44230439	57,19765103	0	30,54237887	0,5509405337	0,0006405035065	0,00717469678
117,636	1784803104,704	23/07/2026_12:38:24,704	1	2	3,236957355e-06	2,689520898e-06	8,404023137e-12	9,033892558e-12	1,174483601e-11	2,401768194e-11	1,425555368e-10	1,816662376e-10	2,064652485e-12	1,521507529e-13	3,856296359e-12	6,257087405e-13	4,999999912e-15	4,999999912e-15	4,32765057e-14	9,31345116e-14	7,766144498e-12	1,486426948e-13	4,999999912e-15	4,999999912e-15	7,792259269e-15	3,697565518e-11	7,235654437e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,05682315e-08	12,40313154	57,38427438	0	30,25714793	0,5644514208	0,06181002292	0
118,444	1784803105,512	23/07/2026_12:38:25,512	1	2	3,22629694e-06	2,730024562e-06	8,323512886e-12	9,011699373e-12	1,188680925e-11	2,419543559e-11	1,431187252e-10	1,819686485e-10	1,92189667e-12	4,999999912e-15	3,762405318e-12	7,043181142e-13	6,935803928e-14	7,66225462e-14	4,999999912e-15	4,999999912e-15	7,622459088e-12	8,106194752e-14	4,023799523e-14	8,658793626e-14	9,198972964e-14	3,642907156e-11	7,195096602e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,249900323e-08	12,25214648	57,70854943	0	30,16221375	0,5605775443	0	0,02538631847
