PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\27-007-2026\MCD 256_New_Calibrattion by Amir for_WGS and DRM_PUSLSING_32ms, Position 1, RGA PrismaPro A 100 47507368, 27-007-2026 12'53'27.isi
27/07/2026 12:53:27
SensorID:  RGA PrismaPro A 100 47507368
50 Bins
17926 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
2389,455	1785151996,823	27/07/2026_13:33:16,823	1	2	3,081585874e-06	6,564331215e-06	3,363965495e-10	7,864868479e-12	6,729806382e-12	1,389852469e-11	8,049374361e-11	1,01561419e-10	2,667496215e-12	5,954026334e-12	2,903949217e-12	1,822642243e-13	4,999999912e-15	3,660185897e-14	7,149624859e-14	1,232169613e-13	6,617615483e-11	8,722046523e-13	1,006783971e-13	4,999999912e-15	7,959895899e-14	2,763930231e-11	2,551438401e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,855245055e-09	9,103450327	31,77868081	24,05131188	10,4713918	22,18313707	2,38749184	0,02453627336
2390,263	1785151997,631	27/07/2026_13:33:17,631	1	2	3,086950073e-06	6,637691058e-06	3,334119925e-10	7,909346789e-12	6,937814906e-12	1,415351863e-11	8,124190209e-11	1,026667362e-10	2,481142245e-12	5,782543281e-12	2,940683287e-12	2,931020498e-13	9,270764088e-14	5,18526262e-14	4,999999912e-15	4,999999912e-15	6,553810966e-11	8,495497058e-13	1,797263103e-13	9,159002495e-14	1,13662904e-13	2,80711062e-11	2,542939123e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,775620872e-09	9,248900002	32,13375317	23,8215432	10,44687711	21,99463387	2,304882218	0,04941041776
2391,071	1785151998,439	27/07/2026_13:33:18,439	1	2	3,087039204e-06	6,612297511e-06	3,312735364e-10	7,933558324e-12	6,870722307e-12	1,413217286e-11	8,158899945e-11	1,032714123e-10	2,611774512e-12	5,908208818e-12	3,055064014e-12	2,171004126e-13	4,999999912e-15	4,999999912e-15	3,995857939e-14	9,23622615e-14	6,480598697e-11	9,10859387e-13	1,052458698e-13	4,999999912e-15	4,141768512e-14	2,868482014e-11	2,608036703e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,415046489e-09	9,433405939	32,22564677	23,46141152	10,69595546	21,80907404	2,359304004	0,01520225289
2391,879	1785151999,247	27/07/2026_13:33:19,247	1	2	3,076457006e-06	6,566832781e-06	3,265030191e-10	7,823415527e-12	6,7617743e-12	1,389338037e-11	7,923957324e-11	9,959554015e-11	2,487475287e-12	5,864765271e-12	3,105748948e-12	2,791629232e-13	7,467058926e-14	8,339418836e-14	2,894154371e-14	4,999999912e-15	6,547097586e-11	7,989775833e-13	1,359220489e-13	6,579176629e-14	1,412617582e-13	3,286529729e-11	3,03460243e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,34086193e-08	10,62903923	30,55073722	23,13120881	12,2092062	21,16241506	2,299128002	0,01826547984
2392,687	1785152000,055	27/07/2026_13:33:20,055	1	2	3,007438863e-06	6,32233332e-06	3,023279682e-10	7,995135803e-12	5,669147877e-12	1,147221901e-11	6,542228564e-11	8,309700844e-11	2,57964353e-12	6,941784387e-12	4,310144689e-12	3,349931823e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	5,884936229e-14	6,247968809e-11	8,663565199e-13	1,380137053e-13	4,999999912e-15	1,159912264e-14	5,282623991e-11	3,77484502e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,129325484e-08	16,86428666	24,74737021	21,39268265	15,01078653	19,36613518	2,69344816	0
2393,495	1785152000,863	27/07/2026_13:33:20,863	1	2	2,8671775e-06	5,596844403e-06	2,509237262e-10	7,479511802e-12	3,893523091e-12	7,963703481e-12	4,383032132e-11	5,808859643e-11	2,464420595e-12	7,793189705e-12	7,635372369e-12	3,655878497e-13	4,79991921e-14	7,780223948e-14	8,003747133e-14	4,999999912e-15	5,39654918e-11	5,951644342e-13	9,739153657e-14	5,433233887e-14	1,361665229e-13	9,667643075e-11	4,171979776e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,101282071e-08	30,48999205	16,38071489	17,82532384	16,42128932	15,88294631	2,986504372	0,01322922238
2394,303	1785152001,671	27/07/2026_13:33:21,671	1	2	2,774957011e-06	4,606614311e-06	1,850904291e-10	6,619927263e-12	2,287325277e-12	4,476933147e-12	2,419189328e-11	3,518315153e-11	2,276133709e-12	7,951750369e-12	1,289463154e-11	4,874543152e-13	1,780809014e-14	4,999999912e-15	4,999999912e-15	3,329946385e-14	4,072826451e-11	5,653458929e-13	1,621665719e-13	2,314780109e-14	2,805288757e-14	1,451226084e-10	4,698244918e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,563419678e-09	45,46701455	8,920027636	12,6163173	18,36851694	11,62776805	3,029022338	0
2395,111	1785152002,479	27/07/2026_13:33:22,479	1	2	2,747270173e-06	3,682735269e-06	1,206608286e-10	5,719137403e-12	1,106729075e-12	2,301706785e-12	1,232800927e-11	2,160256002e-11	1,920274486e-12	6,836441569e-12	1,687973893e-11	4,349963586e-13	2,573228326e-14	5,749115512e-14	1,143032067e-13	7,195805095e-14	3,046347549e-11	2,689064791e-13	4,265172064e-14	1,970958424e-14	1,386113175e-13	1,747257061e-10	5,19643252e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,029519516e-08	55,6456439	4,55911791	8,766410343	20,63550645	7,699750015	2,652948832	0,04062254944
2395,919	1785152003,287	27/07/2026_13:33:23,287	1	2	2,773471579e-06	3,009173724e-06	7,96984076e-11	5,536214282e-12	7,494106247e-13	1,351726999e-12	6,936677795e-12	1,571305239e-11	1,399830989e-12	5,454395616e-12	1,908031545e-11	5,990915771e-13	5,56206997e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,515006259e-11	3,368248334e-13	1,509904398e-13	7,52720843e-14	7,07705853e-14	1,875411493e-10	5,532019981e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,790967011e-08	60,89671877	2,59584824	6,764202188	22,39680144	5,182919787	2,148456063	0,01505351602
2396,727	1785152004,095	27/07/2026_13:33:24,095	1	2	2,767428214e-06	2,741562184e-06	5,932443425e-11	5,346507091e-12	4,093222885e-13	8,706795593e-13	4,718128232e-12	1,350738618e-11	1,235068254e-12	4,399686344e-12	1,984175844e-11	4,793905073e-13	4,999999912e-15	3,988872627e-14	7,704939659e-14	1,129682692e-13	2,290088605e-11	2,287344576e-13	4,999999912e-15	4,999999912e-15	9,722854032e-14	1,942839362e-10	5,728273064e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,243670472e-08	63,39839484	1,780565772	5,844472919	23,30752358	3,876919052	1,752610697	0,03951313522
2397,535	1785152004,903	27/07/2026_13:33:24,903	1	2	2,791961379e-06	2,53536291e-06	4,906569942e-11	5,368637392e-12	4,361876799e-13	7,576880204e-13	3,528532501e-12	1,21078347e-11	8,678661088e-13	3,581464335e-12	2,025063277e-11	5,974345909e-13	1,154014086e-13	3,189080402e-14	4,999999912e-15	4,999999912e-15	2,155974704e-11	2,600703669e-13	1,267638203e-13	9,376315913e-14	1,087888595e-13	1,97450889e-10	5,754896212e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,830394976e-08	64,97489725	1,334089569	5,36950316	23,61611719	3,233394484	1,426013938	0,04598441321
2398,343	1785152005,711	27/07/2026_13:33:25,711	1	2	2,763712473e-06	2,387297855e-06	4,244662954e-11	5,260384576e-12	2,382613692e-13	5,139394769e-13	2,781842248e-12	1,130290566e-11	8,840250038e-13	3,129777253e-12	2,060000781e-11	4,910283877e-13	4,999999912e-15	1,014389717e-14	5,81702587e-14	9,94598826e-14	2,063189376e-11	2,473264649e-13	4,999999912e-15	4,999999912e-15	6,869446011e-14	1,992590676e-10	5,719002702e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,759382138e-08	66,08159934	1,074400527	5,071384011	23,65407139	2,818814229	1,268163584	0,03156691973
2399,151	1785152006,519	27/07/2026_13:33:26,519	1	2	2,747819053e-06	2,325878313e-06	3,753001035e-11	5,171270096e-12	2,827951903e-13	5,419574295e-13	2,356450538e-12	1,067683875e-11	6,210907439e-13	2,604949026e-12	2,066590302e-11	5,85978965e-13	8,103478148e-14	8,885807942e-14	4,999999912e-15	4,999999912e-15	1,975374551e-11	2,130995169e-13	8,482224526e-14	9,103120682e-14	1,488366857e-13	2,019663603e-10	5,759124427e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,061301719e-08	66,9844677	0,8779466608	4,712391603	23,81863887	2,492743332	1,044766628	0,0690451985
2399,959	1785152007,327	27/07/2026_13:33:27,327	1	2	2,738724561e-06	2,256510015e-06	3,34894161e-11	5,196475195e-12	1,910848324e-13	3,586338041e-13	1,960594014e-12	1,040094053e-11	6,803515542e-13	2,449829402e-12	2,086945894e-11	5,201911493e-13	4,999999912e-15	4,999999912e-15	3,42463281e-14	8,342135441e-14	1,941280643e-11	2,921047193e-13	5,231442856e-14	4,999999912e-15	2,620571708e-14	2,022903234e-10	5,801656378e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,840420038e-08	67,34548394	0,7516921631	4,577316596	24,08840133	2,232598112	0,995700724	0,008807132307
2400,767	1785152008,135	27/07/2026_13:33:28,135	1	2	2,725927743e-06	2,228999847e-06	3,023756245e-11	5,100064468e-12	2,03347552e-13	4,454351655e-13	1,86663662e-12	1,016700179e-11	5,081768339e-13	2,078285027e-12	2,075867603e-11	5,461756806e-13	7,087923591e-14	7,541178375e-14	4,371501127e-14	4,999999912e-15	1,888426741e-11	1,733582489e-13	4,529829203e-14	7,926134521e-14	1,375014469e-13	2,008693489e-10	5,819128859e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,256429513e-08	67,55136082	0,6952044438	4,406312004	24,39975375	2,036242881	0,846381704	0,06474438961
2401,575	1785152008,943	27/07/2026_13:33:28,943	1	2	2,721394821e-06	2,160864142e-06	2,737813969e-11	5,253236214e-12	2,121293728e-13	2,803969351e-13	1,535819106e-12	1,000756682e-11	5,334123442e-13	2,054531458e-12	2,091335265e-11	5,820596826e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	3,964424885e-14	1,866044645e-11	2,885927716e-13	9,319659573e-14	4,999999912e-15	4,999999912e-15	2,023011619e-10	5,974813699e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,962307195e-08	67,64198238	0,5666556035	4,216706325	24,91256912	1,833086289	0,8352933654	0
2402,383	1785152009,751	27/07/2026_13:33:29,751	1	2	2,71383783e-06	2,14682882e-06	2,461217168e-11	5,114295706e-12	1,574594133e-13	3,176197098e-13	1,515065634e-12	1,000235051e-11	4,71633095e-13	1,784100211e-12	2,059273585e-11	5,176415937e-13	2,530153651e-14	7,227237472e-14	9,779123447e-14	4,461142285e-14	1,845869985e-11	1,432719096e-13	4,999999912e-15	2,750571953e-14	1,172873783e-13	2,019872603e-10	5,962583899e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,45050458e-08	67,85284337	0,5655889482	4,161687886	24,97776642	1,655819348	0,7294096048	0,05688442529
2403,191	1785152010,559	27/07/2026_13:33:30,559	1	2	2,708247166e-06	2,076423243e-06	2,255152315e-11	5,282197423e-12	2,324442993e-13	2,796635265e-13	1,208416396e-12	9,71436126e-12	4,161987053e-13	1,785027746e-12	2,084472525e-11	6,363065456e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,865629699e-11	2,754414264e-13	1,165229073e-13	3,385050622e-14	9,542402133e-15	1,998538002e-10	6,026196209e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,971573554e-08	67,62925621	0,4486483967	4,239103966	25,42821214	1,527994021	0,7299648381	0
2403,999	1785152011,367	27/07/2026_13:33:31,367	1	2	2,694800969e-06	2,031549002e-06	2,059025866e-11	5,167262018e-12	1,163133446e-13	2,726862247e-13	1,229813994e-12	9,812562221e-12	5,027594552e-13	1,673987988e-12	2,060138865e-11	4,861504537e-13	4,999999912e-15	4,925650748e-14	9,399211552e-14	9,181898135e-14	1,792757436e-11	1,506799649e-13	4,999999912e-15	7,749562033e-15	1,002321192e-13	2,000398042e-10	6,131117836e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,607267585e-08	67,66852098	0,4421757049	3,894592264	25,85888997	1,394790429	0,6953071048	0,04572353869
2404,807	1785152012,175	27/07/2026_13:33:32,175	1	2	2,69154657e-06	2,019129397e-06	1,877628955e-11	5,317328609e-12	2,308493837e-13	3,011970014e-13	1,095742963e-12	9,703793324e-12	3,592508235e-13	1,594819762e-12	2,072242898e-11	6,547356515e-13	6,066160622e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,726606531e-11	2,361580441e-13	1,23620542e-13	6,407653135e-14	4,181738303e-14	2,009859223e-10	6,237273892e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,209487182e-08	67,85948414	0,3771130761	3,575700688	26,25880136	1,269482778	0,6496389556	0,009778996837
2405,615	1785152012,983	27/07/2026_13:33:32,983	1	2	2,691004056e-06	1,990697683e-06	1,706648538e-11	5,247639996e-12	8,797330269e-14	1,933705203e-13	1,057736364e-12	9,91343032e-12	4,854092931e-13	1,574974417e-12	2,067462694e-11	5,097484392e-13	4,999999912e-15	1,936420994e-14	6,593145897e-14	1,011673519e-13	1,674649135e-11	1,662994287e-13	4,999999912e-15	4,999999912e-15	5,897741334e-14	2,014271666e-10	6,414405812e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,835671386e-08	67,68364521	0,3600970903	3,262288758	26,87278357	1,148419923	0,6512247556	0,02154069448
2406,423	1785152013,791	27/07/2026_13:33:33,791	1	2	2,696866204e-06	1,966430318e-06	1,538346187e-11	5,330507303e-12	1,881627449e-13	2,870716089e-13	1,029663984e-12	9,923404112e-12	2,771372541e-13	1,421900033e-12	2,074956179e-11	6,443044882e-13	8,313806593e-14	4,877143204e-14	4,999999912e-15	4,999999912e-15	1,607542051e-11	1,739752412e-13	9,676673796e-14	7,531476799e-14	9,521449926e-14	2,005327987e-10	6,669000768e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,234219571e-08	67,30508585	0,2962080331	2,865709887	27,89694881	1,03388854	0,5716965299	0,03046235029
2407,231	1785152014,599	27/07/2026_13:33:34,599	1	2	2,708184638e-06	1,973223789e-06	1,418829724e-11	5,568605039e-12	1,053195955e-13	1,859740931e-13	1,128821212e-12	1,08994376e-11	4,679232804e-13	1,610730212e-12	2,028418232e-11	6,403462829e-13	4,999999912e-15	4,999999912e-15	2,509974616e-14	9,038703488e-14	1,89109145e-11	2,458285311e-13	7,155828359e-15	4,999999912e-15	3,767290164e-14	1,722909732e-10	8,952630998e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,015969461e-07	58,20886528	0	2,793983845	37,55613559	0,9585958836	0,667550283	0
2408,039	1785152015,407	27/07/2026_13:33:35,407	1	2	2,812098046e-06	1,931323823e-06	1,931542946e-11	8,045735085e-12	6,628227698e-13	1,468389646e-12	8,806643782e-12	2,376076766e-11	1,182063128e-12	4,91031521e-12	1,301978577e-11	7,269614598e-13	5,465442484e-14	6,409205577e-14	4,999999912e-15	4,999999912e-15	5,854368379e-11	6,389182261e-13	1,434426579e-13	5,381622136e-14	1,070270581e-13	8,17709303e-11	5,23591101e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,230022823e-08	35,45119298	5,760879392	25,9317289	28,3400771	1,668153945	2,549774556	0,2981931169
2408,847	1785152016,215	27/07/2026_13:33:36,215	1	2	2,792924988e-06	2,971355343e-06	1,935235722e-10	8,450012391e-12	3,732361642e-12	8,03356253e-12	4,737336912e-11	6,584116585e-11	2,606334419e-12	7,64855887e-12	5,658553487e-12	3,051202953e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,44678406e-14	6,890360504e-11	9,451096589e-13	1,286303963e-13	4,999999912e-15	4,999999912e-15	4,121520139e-11	2,802853089e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,069610654e-08	15,91103206	22,66537096	29,20361239	13,58689985	14,91286803	3,578587308	0,1416293981
2409,655	1785152017,023	27/07/2026_13:33:37,023	1	2	2,941124876e-06	5,575432624e-06	3,12431192e-10	7,63259074e-12	5,751614462e-12	1,204491541e-11	6,948195491e-11	8,889389225e-11	2,398353434e-12	5,884781377e-12	3,70051342e-12	2,099096179e-13	4,310575063e-14	6,319175462e-14	4,472008023e-14	4,999999912e-15	6,548097481e-11	7,920624876e-13	1,246605222e-13	1,730749028e-14	1,092933456e-13	3,307305471e-11	2,461892842e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,028379664e-09	11,42060422	28,87962875	24,97093297	10,60918889	21,58662661	2,462489107	0,07052946398
2410,463	1785152017,831	27/07/2026_13:33:37,831	1	2	2,996461035e-06	6,218979706e-06	3,29745925e-10	7,698618652e-12	6,366795546e-12	1,292227002e-11	7,513100558e-11	9,567519693e-11	2,409897802e-12	5,683948971e-12	3,430946933e-12	2,706915638e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,972510696e-14	6,492492655e-11	9,288110645e-13	1,881122889e-13	4,999999912e-15	4,999999912e-15	3,074083002e-11	2,384059963e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,683992087e-09	10,39720569	30,59902666	24,28085836	10,06570469	22,3155438	2,32754734	0,01411346252
2411,271	1785152018,639	27/07/2026_13:33:38,639	1	2	3,020408485e-06	6,368538379e-06	3,330412335e-10	7,537081202e-12	6,47648081e-12	1,342273168e-11	7,766628313e-11	9,764717507e-11	2,451377859e-12	5,435066459e-12	3,149653715e-12	1,758534589e-13	1,730748859e-14	5,841084994e-14	7,430580944e-14	3,757976867e-14	6,403606811e-11	7,796444154e-13	8,632016543e-14	8,863291774e-15	9,907959869e-14	3,05353208e-11	2,339663185e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,753948995e-09	10,28323994	31,32041428	23,86683902	9,815765198	22,4592799	2,224683754	0,02977790435
2412,079	1785152019,447	27/07/2026_13:33:39,447	1	2	3,026536206e-06	6,427390872e-06	3,340239196e-10	7,691867109e-12	6,697749126e-12	1,364781725e-11	7,871793495e-11	9,917416194e-11	2,383323356e-12	5,451810444e-12	3,261612985e-12	2,897996513e-13	5,981951317e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	6,466642499e-11	8,994271257e-13	2,240466927e-13	4,134783539e-14	1,893345981e-14	2,976986019e-11	2,372858854e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,97438741e-09	9,969473937	31,59342157	23,94933847	9,900304725	22,38633948	2,209173637	0
2412,887	1785152020,255	27/07/2026_13:33:40,255	1	2	3,052859938e-06	6,506710179e-06	3,34538619e-10	7,60389321e-12	6,58900625e-12	1,371348608e-11	7,92725191e-11	9,980059834e-11	2,505275501e-12	5,499643276e-12	3,054893361e-12	1,65907476e-13	4,999999912e-15	3,880991801e-14	9,108941493e-14	8,944404326e-14	6,38826908e-11	8,191839676e-13	8,106193397e-14	4,999999912e-15	8,211746577e-14	2,870385873e-11	2,451900141e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,087725803e-09	9,618942121	31,81687476	23,62476548	10,23353066	22,44246137	2,240765443	0,02266016139
2413,695	1785152021,063	27/07/2026_13:33:41,063	1	2	3,048082135e-06	6,561809187e-06	3,344453603e-10	7,795520306e-12	6,759384719e-12	1,380651496e-11	7,916984429e-11	9,978085025e-11	2,401822448e-12	5,567231572e-12	2,985868931e-12	2,993575711e-13	6,720429877e-14	1,064060915e-14	4,999999912e-15	4,999999912e-15	6,65192415e-11	8,933383547e-13	1,874719862e-13	9,247479491e-14	6,108847017e-14	2,786919653e-11	2,513116104e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,390737961e-09	9,254264761	31,48391049	24,39451319	10,39198816	22,23059077	2,236122201	0,008610428341
2414,503	1785152021,871	27/07/2026_13:33:41,871	1	2	3,047385462e-06	6,474364e-06	3,334791887e-10	7,811850125e-12	6,58478827e-12	1,363243199e-11	7,891429177e-11	9,959746222e-11	2,586756547e-12	5,828676083e-12	2,94029536e-12	1,845227394e-13	4,999999912e-15	2,18788407e-14	7,201624551e-14	1,073763271e-13	6,629352622e-11	8,757670695e-13	7,884611611e-14	4,999999912e-15	8,278881053e-14	2,780157528e-11	2,590645753e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,025747129e-09	9,218135127	31,33832808	24,23522038	10,69900381	22,13638552	2,350276243	0,02265084947
2415,311	1785152022,679	27/07/2026_13:33:42,679	1	2	3,055824436e-06	6,544224561e-06	3,327719489e-10	7,880219047e-12	6,662610134e-12	1,369625073e-11	7,810414815e-11	9,898402237e-11	2,440574218e-12	5,805726126e-12	2,933597375e-12	2,791241088e-13	9,093032181e-14	6,330041878e-14	4,999999912e-15	4,999999912e-15	6,657464857e-11	8,587001553e-13	1,657173341e-13	7,959895899e-14	1,235894796e-13	2,767227246e-11	2,60823186e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,876621289e-09	9,189355206	31,1322289	24,37250557	10,79633015	22,12284613	2,331975585	0,05475844733
2416,119	1785152023,487	27/07/2026_13:33:43,487	1	2	3,078298505e-06	6,45454702e-06	3,329372888e-10	7,93796192e-12	6,576770378e-12	1,356743017e-11	7,810236485e-11	9,914364468e-11	2,595379207e-12	6,006648304e-12	2,960389095e-12	2,165377253e-13	4,999999912e-15	4,999999912e-15	4,358694666e-14	8,025090331e-14	6,713312545e-11	9,271230702e-13	1,350450242e-13	4,999999912e-15	2,446332626e-14	2,756908764e-11	2,572705764e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,522390519e-09	9,14228357	31,12013513	24,56956934	10,63975104	22,10005049	2,419288255	0,008922171694
2416,927	1785152024,295	27/07/2026_13:33:44,295	1	2	3,058811672e-06	6,561809187e-06	3,370736468e-10	7,842417687e-12	6,495864176e-12	1,337085217e-11	7,6243796e-11	9,631962589e-11	2,433212703e-12	5,81796937e-12	2,847645947e-12	2,33841348e-13	7,312222659e-14	8,299448368e-14	3,813469722e-14	4,999999912e-15	6,96708316e-11	8,523786603e-13	1,407999693e-13	7,219087659e-14	1,472262525e-13	2,692656341e-11	2,314480552e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,437426517e-09	8,993627382	30,54955101	25,86549101	9,634775946	22,53944572	2,352151363	0,06495757107
2417,735	1785152025,103	27/07/2026_13:33:45,103	1	2	3,047558266e-06	6,686208053e-06	3,572382945e-10	7,910491706e-12	6,325404176e-12	1,299607037e-11	7,505369243e-11	9,479683705e-11	2,498678564e-12	5,91395162e-12	2,92136931e-12	2,479900237e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	5,895801967e-14	6,899154859e-11	9,966362588e-13	1,936305391e-13	4,999999912e-15	1,180091384e-14	2,700648212e-11	2,358565253e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,815484926e-10	8,955843851	29,82411269	25,39358234	9,747844682	23,71171096	2,379177367	0
2418,543	1785152025,911	27/07/2026_13:33:45,911	1	2	3,062999667e-06	6,776499504e-06	3,540483184e-10	7,728910394e-12	6,466752047e-12	1,333475431e-11	7,66822647e-11	9,708198134e-11	2,478670264e-12	5,774157194e-12	2,803570093e-12	2,078956039e-13	3,227498428e-14	8,641718119e-14	9,417838823e-14	2,833229324e-14	6,844462497e-11	8,27364273e-13	1,153199172e-13	2,45448193e-14	1,345987666e-13	2,71452652e-11	2,384960979e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,397259759e-09	8,959077702	30,39511268	25,05695884	9,813805017	23,39896862	2,311877741	0,06419939586
2419,351	1785152026,719	27/07/2026_13:33:46,719	1	2	3,077698238e-06	6,852252227e-06	3,510706725e-10	7,909816899e-12	6,637816598e-12	1,354606878e-11	7,780252831e-11	9,849680793e-11	2,487060037e-12	5,765814041e-12	2,959639912e-12	3,027142881e-13	1,449405679e-14	4,999999912e-15	4,999999912e-15	1,53633108e-14	6,767387345e-11	9,810440221e-13	2,162855127e-13	1,570480399e-14	2,421108832e-14	2,704252967e-11	2,401660641e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,254641852e-09	8,934936678	30,87113865	24,76981532	9,894909486	23,2141899	2,309147421	0,005862543069
2420,159	1785152027,527	27/07/2026_13:33:47,527	1	2	3,070942512e-06	6,818188467e-06	3,487044264e-10	7,785167476e-12	6,611626611e-12	1,376233936e-11	7,886639952e-11	9,93763058e-11	2,552964133e-12	5,681802251e-12	2,830350104e-12	1,85578278e-13	1,088897361e-14	6,773207483e-14	8,769390379e-14	8,17332855e-14	6,747392922e-11	8,24294734e-13	8,381329349e-14	4,999999912e-15	1,381107007e-13	2,745640174e-11	2,40937964e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,739694124e-09	9,041895012	31,12764269	24,61943943	9,885821562	22,995676	2,276389089	0,05313622379
2420,967	1785152028,335	27/07/2026_13:33:48,335	1	2	3,083654974e-06	6,815575944e-06	3,458183184e-10	7,906720417e-12	6,807732763e-12	1,378735754e-11	7,955437697e-11	1,001040986e-10	2,426126791e-12	5,651840107e-12	3,01093395e-12	3,200761325e-13	6,687445736e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	6,698595151e-11	9,290826572e-13	2,238992412e-13	8,360762034e-14	3,269408941e-14	2,827239658e-11	2,416665305e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,015036906e-09	9,304569789	31,35260961	24,40810109	9,908639519	22,78326982	2,249991702	0
