PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\27-007-2026\MCD 256_New_Calibrattion by Amir for_WGS and DRM_PUSLSING_32ms, Position 1, RGA PrismaPro A 100 47507368, 27-007-2026 12'47'41.isi
27/07/2026 12:47:41
SensorID:  RGA PrismaPro A 100 47507368
50 Bins
359 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
72,909	1785149334,531	27/07/2026_12:48:54,531	1	2	2,596139211e-06	1,552292701e-06	9,170567951e-13	4,885937141e-12	2,386028387e-13	4,874893349e-13	2,748639857e-12	1,204725122e-11	7,322700795e-14	8,08329979e-14	1,973803586e-11	5,890058948e-13	1,141673443e-14	6,754580212e-14	1,001118201e-13	5,227173471e-14	6,986663418e-12	9,678224713e-15	4,999999912e-15	2,585258396e-14	8,313031388e-14	1,893724622e-10	6,592660445e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,759764002e-08	69,3187748	1,146745141	0	30,0862352	0,06721353716	0,03765143399	0,03987588246
73,717	1785149335,339	27/07/2026_12:48:55,339	1	2	2,577987516e-06	1,539848199e-06	9,786069524e-13	5,011750997e-12	3,453544146e-13	4,512793676e-13	2,483924524e-12	1,170320091e-11	4,934187824e-14	1,620656734e-13	1,988485071e-11	6,9721659e-13	2,698959864e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,024154262e-12	1,496167014e-13	1,176405165e-13	2,158779848e-14	4,999999912e-15	1,901561131e-10	6,657300405e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,445100668e-08	69,3191196	1,007444734	0	30,25573945	0,07142719656	0,06931036191	0
74,525	1785149336,147	27/07/2026_12:48:56,147	1	2	2,576686938e-06	1,524577897e-06	9,033504196e-13	4,87721365e-12	2,016750075e-13	4,030628641e-13	2,412222548e-12	1,170996286e-11	1,347423556e-13	1,371638534e-13	1,982586144e-11	5,728470541e-13	4,999999912e-15	3,496423935e-14	9,3918383e-14	9,159002495e-14	7,01741356e-12	5,085919546e-14	4,999999912e-15	4,999999912e-15	8,258702018e-14	1,909755409e-10	6,644501616e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,877929931e-08	69,42831429	0,9907914833	0	30,1158019	0,06575948991	0,06778069625	0,03951298924
75,333	1785149336,955	27/07/2026_12:48:56,955	1	2	2,597422736e-06	1,519911507e-06	8,672647019e-13	4,98160584e-12	3,187024212e-13	4,629057012e-13	2,264965125e-12	1,139419635e-11	4,999999912e-15	1,247963592e-13	1,989739103e-11	6,983186815e-13	6,683564292e-14	9,247477119e-15	4,999999912e-15	4,999999912e-15	7,002112432e-12	1,223127773e-13	9,527272092e-14	7,788760685e-14	2,781228786e-14	1,907358854e-10	6,651464796e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,548616846e-08	69,49012871	0,9039529345	0	30,21057662	0,06326524178	0,04943214667	7,991652221e-05
76,141	1785149337,763	27/07/2026_12:48:57,763	1	2	2,581407898e-06	1,530434588e-06	9,10385916e-13	4,910683839e-12	1,837194676e-13	3,436003923e-13	2,188269097e-12	1,142536586e-11	1,371211494e-13	2,126532593e-13	1,99295077e-11	5,458574673e-13	4,999999912e-15	4,999999912e-15	6,910191684e-14	1,035616837e-13	7,101456142e-12	9,620405736e-14	4,999999912e-15	4,999999912e-15	1,89955541e-14	1,90823482e-10	6,653055884e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,758710619e-08	69,43862198	0,8895181713	0	30,1818862	0,06633041504	0,09985760038	0,0007781834339
76,949	1785149338,571	27/07/2026_12:48:58,571	1	2	2,580181445e-06	1,525746825e-06	7,694307431e-13	4,934995988e-12	2,70509201e-13	4,415351819e-13	2,151034559e-12	1,123040636e-11	4,999999912e-15	7,576491518e-14	1,990340358e-11	6,500012117e-13	8,945569166e-14	4,66759098e-14	4,999999912e-15	4,999999912e-15	6,963729506e-12	7,83726789e-14	5,611353735e-14	7,911776974e-14	8,290522674e-14	1,900360008e-10	6,514778994e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,279735214e-08	69,80695981	0,8920855704	0	29,83821479	0,05658981738	0,02930588264	0,03938168878
77,757	1785149339,379	27/07/2026_12:48:59,379	1	2	2,57995589e-06	1,508884225e-06	9,00630048e-13	4,971616868e-12	1,994824661e-13	2,881154787e-13	1,993749783e-12	1,113518045e-11	1,150405183e-13	2,155947404e-13	1,988641023e-11	5,960802598e-13	4,999999912e-15	4,999999912e-15	3,752156057e-14	6,341295219e-14	7,068773084e-12	1,505558102e-13	5,390155146e-15	4,999999912e-15	4,999999912e-15	1,899767427e-10	6,586816509e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,291044746e-08	69,59346975	0,817501959	0	30,08569933	0,06605758703	0,09968895221	0
78,565	1785149340,187	27/07/2026_12:49:00,187	1	2	2,597871344e-06	1,519329203e-06	7,019236537e-13	4,865998663e-12	2,301353552e-13	3,855457891e-13	2,010836159e-12	1,110892888e-11	4,999999912e-15	4,088604319e-14	1,982802637e-11	6,19748068e-13	5,432845607e-14	8,698762739e-14	3,824723741e-14	4,999999912e-15	6,863717927e-12	3,231766796e-14	2,700899908e-14	5,144129344e-14	1,252038295e-13	1,949988226e-10	6,357819132e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,970202032e-08	70,79970508	0,8723793834	0	28,79785435	0,05104099796	0,01452009471	0,07433615992
79,373	1785149340,995	27/07/2026_12:49:00,995	1	2	2,579249212e-06	1,546355747e-06	8,373025038e-13	4,884012465e-12	2,31741926e-13	3,078328608e-13	1,892112985e-12	1,108153933e-11	7,956014455e-14	1,920045476e-13	2,081074202e-11	6,772042779e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	3,212363643e-14	7,476225368e-12	1,744021323e-13	6,087115539e-14	4,999999912e-15	4,999999912e-15	1,975679481e-10	7,394308776e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,312012654e-08	68,39731115	0,5273973259	0	31,87143739	0,05803453432	0,08216005015	0
80,181	1785149341,803	27/07/2026_12:49:01,803	1	2	2,809542593e-06	1,625979962e-06	1,403354646e-12	7,008531342e-12	5,581368701e-12	1,334818107e-11	8,938095403e-11	1,297373459e-10	1,471404921e-12	2,269765051e-14	8,164485581e-12	6,660708226e-13	4,999999912e-15	5,849234129e-14	5,948578219e-14	4,999999912e-15	7,671602069e-12	4,085888054e-14	4,999999912e-15	2,220093684e-14	7,609477013e-14	5,050113452e-11	7,053471696e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,109498601e-08	20,01818708	44,99467543	0	34,99415507	0,1107878388	0,0236383729	0,5793919644
80,989	1785149342,611	27/07/2026_12:49:02,611	1	2	3,182087539e-06	2,507336603e-06	4,751571532e-12	8,610103082e-12	1,075508432e-11	2,171165851e-11	1,295171609e-10	1,646679043e-10	1,775504656e-12	7,272640471e-14	4,64283733e-12	7,255992682e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,446309194e-12	1,857606544e-13	8,644822325e-14	4,999999912e-15	4,999999912e-15	4,15825395e-11	6,969323035e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,907260467e-08	14,74025362	54,86861221	0	30,75987967	0,3370205594	0,02315411039	0
81,797	1785149343,419	27/07/2026_12:49:03,419	1	2	3,136246505e-06	2,526631761e-06	5,108855179e-12	8,475496346e-12	1,08909097e-11	2,227798154e-11	1,326589394e-10	1,679425071e-10	1,894519047e-12	4,755292771e-14	4,044389389e-12	5,856220456e-13	4,999999912e-15	3,327229781e-14	8,275777524e-14	7,850463985e-14	7,361918367e-12	2,27480964e-14	4,999999912e-15	4,999999912e-15	5,410337908e-14	3,870750942e-11	6,921968554e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,825191867e-08	13,710614	56,10622106	0	30,53058117	0,3623274945	0,02086559569	0
82,605	1785149344,227	27/07/2026_12:49:04,227	1	2	3,128226808e-06	2,536337661e-06	5,287866933e-12	8,647461219e-12	1,120380091e-11	2,263138982e-11	1,344231948e-10	1,701644103e-10	1,795400308e-12	4,270216993e-14	3,969175249e-12	7,010389448e-13	3,599648113e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,384867891e-12	1,617591152e-13	7,647894362e-14	5,726219195e-14	8,02508491e-15	3,704964113e-11	6,910060718e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,237004346e-08	13,10810692	56,80397428	0	30,44172126	0,3744942416	0,006096133603	0
83,413	1785149345,035	27/07/2026_12:49:05,035	1	2	3,137614158e-06	2,512145102e-06	5,460313191e-12	8,589105122e-12	1,111806393e-11	2,27001612e-11	1,344827166e-10	1,71970535e-10	1,957664066e-12	1,134611204e-13	3,775758352e-12	5,73483535e-13	4,999999912e-15	9,864490647e-15	5,984668598e-14	9,263001878e-14	7,449417819e-12	8,309925827e-14	4,999999912e-15	4,999999912e-15	2,532482145e-14	3,641273741e-11	6,979875705e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,967710025e-08	12,80385219	56,82871236	0	30,60542375	0,3844616911	0,04977336691	0,01566635903
84,221	1785149345,843	27/07/2026_12:49:05,843	1	2	3,136755367e-06	2,546075166e-06	5,440805358e-12	8,65677148e-12	1,132875391e-11	2,291754286e-11	1,357051138e-10	1,716276288e-10	1,790181068e-12	1,129643542e-14	3,708410315e-12	6,963938974e-13	7,217535895e-14	2,917825554e-14	4,999999912e-15	4,999999912e-15	7,344195564e-12	1,157002147e-13	6,981594529e-14	8,139568528e-14	6,351385075e-14	3,554426545e-11	6,966054122e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,578191417e-08	12,5482474	57,20770255	0	30,62386532	0,3845908806	0	0
85,029	1785149346,651	27/07/2026_12:49:06,651	1	2	3,143388085e-06	2,574531663e-06	5,626259007e-12	8,706326458e-12	1,126226282e-11	2,286708843e-11	1,365424301e-10	1,725124488e-10	1,96417947e-12	1,426393861e-13	3,703435128e-12	6,127202695e-13	4,999999912e-15	4,999999912e-15	3,413767411e-14	7,440282521e-14	7,488421341e-12	1,619182219e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	3,516660574e-11	6,959774423e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,491554047e-08	12,38211505	57,37590671	0	30,51161002	0,396612713	0,06059906729	0
85,837	1785149347,459	27/07/2026_12:49:07,459	1	2	3,140689842e-06	2,577495707e-06	5,562781139e-12	8,645611137e-12	1,139705257e-11	2,308594635e-11	1,364904717e-10	1,73316389e-10	1,83237106e-12	4,999999912e-15	3,60070025e-12	6,732654798e-13	5,649771422e-14	7,164759644e-14	1,039613596e-14	4,999999912e-15	7,309207926e-12	7,757715233e-14	2,473884745e-14	6,900879065e-14	8,130253876e-14	3,462498344e-11	6,942417474e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,30111824e-08	12,20821025	57,62605885	0	30,49950948	0,3927267611	0	0,008931350729
86,645	1785149348,267	27/07/2026_12:49:08,267	1	2	3,147768439e-06	2,607302349e-06	5,754575635e-12	8,765504815e-12	1,139657032e-11	2,306160471e-11	1,375156655e-10	1,743722527e-10	1,938358328e-12	1,420417739e-13	3,667539796e-12	6,626636089e-13	4,999999912e-15	4,999999912e-15	5,817021635e-15	3,853827793e-14	7,469725359e-12	1,916824447e-13	2,913169245e-14	4,999999912e-15	4,999999912e-15	3,453726888e-11	6,953461418e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,030809243e-08	12,11929703	57,72763969	0	30,39544565	0,404249569	0,05564822417	0
87,453	1785149349,075	27/07/2026_12:49:09,075	1	2	3,144381708e-06	2,572562153e-06	5,641273473e-12	8,625939373e-12	1,139908046e-11	2,315899209e-11	1,377136044e-10	1,741840561e-10	1,872849749e-12	4,999999912e-15	3,495873729e-12	6,362871384e-13	3,994693438e-14	7,179893751e-14	5,102994375e-14	4,999999912e-15	7,337810914e-12	6,441026911e-14	7,908667007e-15	4,836009251e-14	1,001739178e-13	3,437551285e-11	6,941151126e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,747978041e-08	12,08294395	57,84956037	0	30,39124204	0,3971275231	0	0
88,261	1785149349,883	27/07/2026_12:49:09,883	1	2	3,151380042e-06	2,622340617e-06	5,814918859e-12	8,803652252e-12	1,146743811e-11	2,316078752e-11	1,380002224e-10	1,739973859e-10	1,908935249e-12	1,319133875e-13	3,620576929e-12	6,998786858e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,322541302e-14	7,458323889e-12	1,820507856e-13	9,152405803e-14	4,999999912e-15	4,999999912e-15	3,406450816e-11	6,982285583e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,474862695e-08	11,96766355	57,80090654	0	30,53445469	0,4089722798	0,04864555371	0
89,069	1785149350,691	27/07/2026_12:49:10,691	1	2	3,145375558e-06	2,592359124e-06	5,745091035e-12	8,651137098e-12	1,140222205e-11	2,324151115e-11	1,371386477e-10	1,742686134e-10	1,959996401e-12	8,983594169e-15	3,451048692e-12	6,076522206e-13	1,631017505e-14	5,673055003e-14	8,600584166e-14	5,399860111e-14	7,392159801e-12	5,778607844e-14	4,999999912e-15	4,999999912e-15	7,309117775e-14	3,375025953e-11	6,923583928e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,236489116e-08	11,89806547	57,94179117	0	30,42133088	0,4056045718	0,004726473039	0,01117069466
89,877	1785149351,499	27/07/2026_12:49:11,499	1	2	3,155393415e-06	2,627369668e-06	5,823863527e-12	8,783367263e-12	1,153386241e-11	2,330372353e-11	1,381620651e-10	1,752244599e-10	1,879725759e-12	1,019279604e-13	3,570396583e-12	7,267983416e-13	2,875527439e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,417736564e-12	1,814337661e-13	9,751958084e-14	5,998637866e-14	4,999999912e-15	3,359977921e-11	6,968839394e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,059704514e-08	11,79281553	58,02732256	0	30,46934524	0,409200528	0,03263643594	0
90,685	1785149352,307	27/07/2026_12:49:12,307	1	2	3,165797352e-06	2,648602731e-06	5,870171536e-12	8,67615875e-12	1,142924557e-11	2,329118322e-11	1,383161502e-10	1,748844958e-10	2,020052528e-12	9,479152489e-14	3,428028911e-12	5,753966097e-13	4,999999912e-15	2,705168954e-14	6,560937638e-14	1,081097492e-13	7,411904424e-12	9,845480686e-14	4,999999912e-15	4,999999912e-15	5,129770442e-14	3,337874768e-11	6,931952234e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,60491164e-08	11,74094192	58,13928856	0	30,3703254	0,4134968227	0,04421398643	0
91,493	1785149353,115	27/07/2026_12:49:13,115	1	2	3,150722705e-06	2,636448926e-06	5,853639188e-12	8,785343113e-12	1,157386773e-11	2,336353333e-11	1,382789161e-10	1,746734146e-10	1,865030049e-12	4,780516396e-14	3,492524629e-12	7,181252663e-13	7,708044543e-14	1,499077216e-14	4,999999912e-15	4,999999912e-15	7,350839555e-12	1,702770276e-13	8,19544763e-14	9,067808895e-14	5,165471864e-14	3,338511759e-11	6,924509577e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,227726848e-08	11,7607806	58,17334842	0	30,37771791	0,4128763842	0,009727387036	0
92,301	1785149353,923	27/07/2026_12:49:13,923	1	2	3,155108743e-06	2,615313178e-06	5,967562815e-12	8,725849904e-12	1,143490077e-11	2,331397402e-11	1,383764631e-10	1,749565631e-10	2,016160242e-12	1,279978592e-13	3,459388158e-12	6,175127683e-13	4,999999912e-15	9,096130967e-15	6,367295742e-14	1,037828677e-13	7,465786669e-12	1,51778194e-13	4,999999912e-15	4,999999912e-15	2,536362572e-14	3,334735266e-11	6,974054667e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,555400466e-08	11,70859792	58,0429777	0	30,49589242	0,4195530776	0,05701940628	0
93,109	1785149354,731	27/07/2026_12:49:14,731	1	2	3,160188044e-06	2,642514573e-06	5,866112283e-12	8,752692147e-12	1,156748048e-11	2,344757895e-11	1,387266968e-10	1,759613427e-10	1,852744303e-12	2,007435898e-14	3,456287557e-12	6,917915134e-13	6,763505229e-14	8,017716401e-14	4,999999912e-15	4,999999912e-15	7,276105933e-12	1,026846658e-13	5,276457236e-14	5,372696442e-14	9,032883355e-14	3,102800308e-11	6,232891286e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,827016231e-09	11,25962665	60,42999704	0	28,2002288	0,4259477219	0	0,04825029229
93,917	1785149355,539	27/07/2026_12:49:15,539	1	2	3,189966264e-06	2,655719527e-06	6,340236929e-12	8,498100661e-12	1,225454113e-11	2,459537782e-11	1,442239661e-10	1,792191812e-10	2,030421621e-12	1,552202919e-13	3,348119742e-12	6,12076145e-13	4,999999912e-15	4,999999912e-15	7,881501814e-15	7,096461006e-14	7,227498114e-12	1,713946639e-13	2,070302005e-14	4,999999912e-15	4,999999912e-15	3,38881076e-11	6,43395684e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,327470292e-08	11,89715641	60,13023004	0	28,09013289	0,445911071	0,06234608628	0
94,725	1785149356,347	27/07/2026_12:49:16,347	1	2	3,005150575e-06	2,527600145e-06	5,262771122e-12	7,576666725e-12	9,195826392e-12	1,795625974e-11	1,017992218e-10	1,245246267e-10	1,207973934e-12	1,282539257e-14	7,788470389e-12	5,852301066e-13	6,439086189e-14	8,484941807e-14	7,606372129e-14	4,999999912e-15	6,388984827e-12	3,943081687e-14	2,862721318e-14	7,187267003e-14	1,152423155e-13	1,344998835e-10	6,142048675e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,1897705e-08	40,93358755	36,22697434	0	23,27915026	0,3220944523	0	0
95,533	1785149357,155	27/07/2026_12:49:17,155	1	2	2,582856268e-06	1,85656404e-06	2,925859208e-12	5,445691207e-12	2,266699849e-12	4,148405144e-12	2,313730457e-11	3,510132462e-11	3,089348981e-13	1,830791378e-13	1,724128479e-11	6,660747258e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	5,837204906e-14	6,951489731e-12	1,817131786e-13	1,008103309e-13	1,161852478e-14	4,999999912e-15	1,738989092e-10	6,520185086e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,06937105e-08	61,93969156	9,561387453	0	28,93335085	0,2087653697	0,07365870024	0
96,341	1785149357,963	27/07/2026_12:49:17,963	1	2	2,591896418e-06	1,664443062e-06	1,789843339e-12	5,10200172e-12	1,003012235e-12	1,988002861e-12	1,140254991e-11	2,19208679e-11	1,808827475e-13	7,731716065e-14	1,869518429e-11	6,125611086e-13	2,603108938e-14	7,68825311e-14	9,122525191e-14	4,630336777e-14	6,960640831e-12	2,767646443e-14	7,093739997e-15	2,5813778e-14	9,557152704e-14	1,826097468e-10	6,6041346e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,091746486e-08	65,99934837	4,77058688	0	29,74794432	0,1295484782	0,03450605952	0,02354933974
97,149	1785149358,771	27/07/2026_12:49:18,771	1	2	2,616784286e-06	1,599401003e-06	1,543017558e-12	5,171522498e-12	7,73804252e-13	1,334535889e-12	7,584747067e-12	1,763355607e-11	1,0488109e-13	1,659152416e-13	1,930007369e-11	7,217420563e-13	3,046662315e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,031077543e-12	1,589922313e-13	1,082960287e-13	4,921770321e-14	4,999999912e-15	1,862376781e-10	6,694981375e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,584991541e-08	67,26674003	3,155056581	0	30,14315488	0,1115974857	0,06867629409	0
97,957	1785149359,579	27/07/2026_12:49:19,579	1	2	2,596191052e-06	1,572051474e-06	1,328695617e-12	4,967476083e-12	4,892277989e-13	1,010346429e-12	5,875817194e-12	1,565843288e-11	1,648092741e-13	1,251029174e-13	1,94341522e-11	5,730798865e-13	4,999999912e-15	3,966753209e-14	8,679360263e-14	8,136075364e-14	6,999345114e-12	2,271705434e-14	4,999999912e-15	4,999999912e-15	6,956371243e-14	1,868204758e-10	6,594381985e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,836772122e-08	68,07533944	2,476174734	0	29,95436365	0,09694502868	0,06099498433	0,02515316668
98,765	1785149360,387	27/07/2026_12:49:20,387	1	2	2,600846074e-06	1,546946805e-06	1,222134373e-12	5,051732036e-12	5,374249223e-13	8,628678284e-13	4,753127145e-12	1,426917699e-11	2,152182648e-14	1,203996213e-13	1,96264463e-11	7,194097206e-13	7,516730294e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	6,991009334e-12	1,259566588e-13	9,093808063e-14	7,954462691e-14	5,070397159e-14	1,881708123e-10	6,622622589e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,491701852e-08	68,52378171	1,972260223	0	30,06429153	0,08911104606	0,04565594545	0,01025585817
99,573	1785149361,195	27/07/2026_12:49:21,195	1	2	2,590072199e-06	1,562439252e-06	1,193704857e-12	4,951604664e-12	3,404687014e-13	6,661911691e-13	4,080703657e-12	1,355409795e-11	1,625818214e-13	1,850582675e-13	1,96406693e-11	5,460476364e-13	4,999999912e-15	1,241792822e-14	5,702935953e-14	1,065458689e-13	7,05826066e-12	7,534581005e-14	4,999999912e-15	4,999999912e-15	2,225914325e-14	1,881587941e-10	6,688080645e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,981131339e-08	68,51448127	1,675856991	0	30,35514753	0,08703120463	0,08841812617	0
100,381	1785149362,003	27/07/2026_12:49:22,003	1	2	2,599568688e-06	1,563638875e-06	1,037153653e-12	4,967212839e-12	4,106533364e-13	6,805881813e-13	3,579198136e-12	1,288041635e-11	4,999999912e-15	7,971536164e-14	1,968628212e-11	6,699709147e-13	7,40031273e-14	6,065384062e-14	4,999999912e-15	4,999999912e-15	6,944039094e-12	7,580372961e-14	7,201625228e-14	9,058105963e-14	8,024313093e-14	1,900133523e-10	6,522182794e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,355019982e-08	69,35407652	1,495610561	0	29,68265638	0,07580236704	0,02868637341	0,03423891777
101,189	1785149362,811	27/07/2026_12:49:22,811	1	2	2,582825346e-06	1,57990371e-06	1,121572345e-12	4,963975845e-12	2,897259255e-13	4,919830277e-13	3,164881334e-12	1,25476721e-11	1,198175402e-13	2,036696414e-13	1,977740888e-11	5,713336163e-13	4,999999912e-15	4,999999912e-15	2,547228311e-14	6,19810125e-14	7,080535377e-12	1,472922126e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,898740748e-10	6,618602888e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,536317068e-08	69,13672096	1,31564017	0	30,04692207	0,08177105945	0,09290678102	0
101,997	1785149363,619	27/07/2026_12:49:23,619	1	2	2,593016234e-06	1,555867243e-06	9,133079492e-13	4,911867354e-12	3,226799795e-13	5,622530436e-13	2,996463321e-12	1,22459768e-11	4,999999912e-15	5,172069912e-14	1,971941707e-11	6,321349694e-13	5,299352537e-14	7,484909638e-14	1,465315499e-14	4,999999912e-15	6,908826376e-12	3,768842606e-14	3,225557706e-14	6,184131305e-14	9,434525372e-14	1,901167418e-10	6,631729194e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,839162348e-08	69,27767529	1,219981623	0	30,12565291	0,06664033715	0,01790610613	0,04009945259
102,805	1785149364,427	27/07/2026_12:49:24,427	1	2	2,583016794e-06	1,526333222e-06	1,034472204e-12	5,008366551e-12	2,843357602e-13	4,119611011e-13	2,673499876e-12	1,202064923e-11	8,540046383e-14	2,079033831e-13	1,984256683e-11	6,037870941e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	3,995081718e-14	7,064590666e-12	1,674519762e-13	5,187204019e-14	4,999999912e-15	4,999999912e-15	1,901550167e-10	6,594278595e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,212207037e-08	69,37287985	1,124185036	0	29,99881016	0,07556528502	0,09189157127	0
103,613	1785149365,235	27/07/2026_12:49:25,235	1	2	2,592322289e-06	1,516419388e-06	8,2495832e-13	4,85395708e-12	2,447923862e-13	4,742757836e-13	2,617068021e-12	1,185483222e-11	4,005171913e-14	4,334246923e-14	1,974352626e-11	6,0261518e-13	4,067260783e-14	6,206249707e-14	6,737117103e-14	1,22976309e-14	6,914681935e-12	8,292845577e-15	4,999999912e-15	2,955855639e-14	8,211747254e-14	1,907057429e-10	6,623891019e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,963960079e-08	69,47466705	1,068734808	0	30,08354502	0,0601796402	0,0186131398	0,03619139144
104,421	1785149366,043	27/07/2026_12:49:26,043	1	2	2,57981219e-06	1,54576162e-06	9,262770672e-13	5,013624498e-12	3,127689622e-13	4,082938957e-13	2,351731657e-12	1,158882712e-11	3,479349784e-14	1,716701596e-13	1,98983989e-11	6,820162382e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,009403908e-12	1,572032977e-13	8,474463671e-14	4,999999912e-15	4,999999912e-15	1,91458141e-10	6,548595e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,034435898e-08	69,77076569	0,9884527463	0	29,76107174	0,06758948218	0,07182881303	0
105,229	1785149366,851	27/07/2026_12:49:26,851	1	2	2,59311787e-06	1,546946805e-06	8,083415122e-13	4,839885871e-12	2,122496379e-13	3,911920701e-13	2,346256002e-12	1,155687004e-11	8,214074901e-14	9,080226398e-14	1,976920884e-11	5,472855242e-13	1,073762661e-14	5,438667095e-14	7,378968855e-14	5,506965055e-14	6,98617119e-12	8,471356076e-15	4,999999912e-15	4,999999912e-15	6,155802457e-14	1,913519065e-10	6,54212795e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,713798163e-08	69,79924986	0,9796936665	0	29,7556536	0,05904409427	0,04317991821	0,02950517048
