Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
6955;0.00;104.78;0.00;105.68;0.00;0.00;58.96;17.20;35.78;180.01;854.33;180.06;907.87;898.33;80.42;0.23
6960;0.00;104.98;0.00;105.01;0.00;0.00;59.02;17.23;35.78;180.04;858.42;180.09;910.13;899.81;80.42;0.21
6965;0.00;105.00;0.00;105.01;0.00;0.00;58.99;17.17;35.78;180.05;862.17;180.12;911.08;900.52;80.42;0.23
6970;0.00;105.46;0.00;103.37;0.00;0.00;58.99;17.25;35.79;180.08;856.59;180.13;911.10;900.67;80.42;0.22
6975;0.00;105.01;0.00;104.97;0.00;0.00;59.02;17.23;35.79;180.06;853.73;180.16;908.91;900.10;80.42;0.20
6980;0.00;105.01;0.00;105.00;0.00;0.00;59.03;17.25;35.79;180.03;851.97;180.15;908.03;898.53;80.42;0.20
6985;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.30;35.80;180.01;852.41;180.14;908.26;898.60;80.42;0.23
6990;0.00;104.99;0.00;105.01;0.00;0.00;59.02;17.27;35.80;179.99;859.85;180.12;909.49;899.40;80.42;0.21
6995;0.00;105.00;0.00;105.00;0.00;0.00;59.00;17.23;35.80;180.01;862.99;180.07;911.40;900.85;80.42;0.22
7000;0.00;105.31;0.00;104.56;0.00;0.00;58.98;17.22;35.81;180.03;859.63;180.03;911.05;900.72;80.42;0.22
7005;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.23;35.80;180.06;855.35;180.00;909.91;899.93;80.42;0.20
7010;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.27;35.80;180.07;851.64;179.93;908.62;899.01;80.42;0.21
7015;0.00;104.47;0.00;105.94;0.00;0.00;59.01;17.25;35.81;180.04;853.47;179.93;908.68;898.91;80.42;0.22
7020;0.00;104.98;0.00;105.03;0.00;0.00;59.02;17.23;35.81;180.02;857.43;179.92;910.03;899.78;80.42;0.22
7025;0.00;105.00;0.00;104.99;0.00;0.00;59.01;17.22;35.81;180.00;862.60;179.93;911.09;900.56;80.42;0.22
7030;0.00;105.03;0.00;104.99;0.00;0.00;59.03;17.28;35.81;180.00;857.95;179.95;910.64;900.86;80.42;0.22
7035;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.25;35.81;180.02;854.33;179.98;909.31;899.50;80.42;0.20
7040;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.23;35.81;180.04;852.55;180.02;908.23;898.71;80.42;0.22
7045;0.00;104.81;0.00;105.59;0.00;0.00;58.96;17.19;35.81;180.06;854.95;180.06;908.09;898.53;80.42;0.23
7050;0.00;105.00;0.00;105.03;0.00;0.00;59.05;17.23;35.81;180.05;858.82;180.12;910.42;900.05;80.42;0.21
7055;0.00;105.00;0.00;104.99;0.00;0.00;59.00;17.22;35.82;180.04;862.50;180.16;911.25;900.72;80.42;0.23
7060;0.00;104.99;0.00;105.00;0.00;0.00;59.01;17.20;35.82;180.02;860.98;180.18;911.15;900.77;80.42;0.22
7065;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.25;35.82;180.00;853.68;180.20;910.15;900.13;80.42;0.20
7070;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.23;35.82;179.99;851.81;180.18;908.06;898.58;80.42;0.21
7075;0.00;105.01;0.00;104.99;0.00;0.00;59.03;17.31;35.82;180.00;852.64;180.16;908.39;898.74;80.42;0.23
7080;0.00;105.00;0.00;105.02;0.00;0.00;59.03;17.22;35.82;180.02;860.43;180.14;909.68;899.57;80.42;0.21
7085;0.00;104.99;0.00;104.99;0.00;0.00;59.03;17.23;35.82;180.03;863.08;180.07;911.46;900.44;80.42;0.22
7090;0.00;105.30;0.00;104.56;0.00;0.00;58.97;17.20;35.82;180.04;859.31;180.02;911.03;900.75;80.42;0.23
7095;0.00;105.04;0.00;104.99;0.00;0.00;59.02;17.27;35.83;180.04;854.97;179.98;909.84;899.93;80.42;0.20
7100;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.23;35.82;180.03;851.65;179.94;908.59;899.04;80.42;0.21
7105;0.00;104.49;0.00;105.91;0.00;0.00;58.99;17.22;35.83;180.02;853.97;179.89;908.85;899.08;80.42;0.22
7110;0.00;104.98;0.00;105.04;0.00;0.00;58.99;17.22;35.82;180.02;857.79;179.88;910.21;899.97;80.42;0.22
7115;0.00;104.99;0.00;104.98;0.00;0.00;59.02;17.27;35.83;180.04;861.69;179.89;911.25;900.72;80.42;0.22
7120;0.00;105.01;0.00;104.99;0.00;0.00;59.05;17.33;35.83;180.03;857.66;179.92;911.40;900.97;80.42;0.22
7125;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.22;35.84;180.03;854.23;179.95;909.30;899.55;80.42;0.20
7130;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.27;35.83;180.02;852.33;180.01;908.28;898.80;80.42;0.22
7135;0.00;104.82;0.00;105.58;0.00;0.00;58.99;17.17;35.83;180.03;855.27;180.04;908.28;898.72;80.42;0.23
7140;0.00;104.97;0.00;105.03;0.00;0.00;59.02;17.22;35.84;180.03;859.43;180.14;910.70;899.41;80.41;0.21
7145;0.00;104.99;0.00;105.00;0.00;0.00;58.99;17.23;35.83;180.03;862.78;180.17;911.46;900.94;80.42;0.22
7150;0.00;105.47;0.00;103.41;0.00;0.00;59.00;17.20;35.84;180.04;860.70;180.20;911.26;900.92;80.42;0.22
7155;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.25;35.84;180.04;853.48;180.21;910.20;900.23;80.42;0.20
7160;0.00;105.04;0.00;104.99;0.00;0.00;59.02;17.23;35.83;180.04;851.76;180.19;908.21;898.74;80.42;0.21
7165;0.00;105.00;0.00;104.99;0.00;0.00;59.05;17.31;35.84;180.03;853.06;180.15;908.65;898.96;80.42;0.23
7170;0.00;104.98;0.00;105.01;0.00;0.00;59.02;17.25;35.84;180.01;856.94;180.12;909.95;899.82;80.42;0.21
7175;0.00;104.99;0.00;104.99;0.00;0.00;59.00;17.27;35.84;180.01;863.02;180.02;911.14;900.68;80.42;0.22
7180;0.00;105.38;0.00;104.35;0.00;0.00;58.95;17.17;35.84;180.02;858.69;179.98;911.06;900.82;80.42;0.23
7185;0.00;105.01;0.00;104.98;0.00;0.00;59.01;17.27;35.85;180.02;854.83;179.93;909.77;899.97;80.42;0.20
7190;0.00;104.99;0.00;104.99;0.00;0.00;59.02;17.22;35.85;180.01;852.87;179.90;908.60;899.08;80.42;0.21
7195;0.00;104.37;0.00;105.00;0.00;0.00;59.02;17.27;35.86;180.01;854.23;179.86;909.08;898.78;80.42;0.23
7200;0.00;104.98;0.00;105.02;0.00;0.00;59.01;17.27;35.86;180.01;858.37;179.88;910.43;900.17;80.42;0.21
7205;0.00;105.00;0.00;104.99;0.00;0.00;59.01;17.22;35.86;180.01;862.20;179.89;911.41;900.91;80.42;0.22
7210;0.00;105.01;0.00;105.07;0.00;0.00;59.00;17.27;35.86;180.03;857.05;179.91;911.48;901.08;80.42;0.22
7215;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.19;35.86;180.04;854.00;180.00;909.31;900.54;80.42;0.20
7220;0.00;105.01;0.00;104.99;0.00;0.00;59.03;17.22;35.86;180.05;852.22;180.05;908.36;898.91;80.42;0.22
7225;0.00;104.82;0.00;105.53;0.00;0.00;58.97;17.23;35.87;180.02;852.33;180.10;908.45;898.89;80.42;0.23
7230;0.00;105.00;0.00;105.02;0.00;0.00;59.02;17.19;35.87;180.01;859.78;180.17;909.63;899.63;80.42;0.21
7235;0.00;105.01;0.00;105.00;0.00;0.00;59.01;17.23;35.87;180.01;863.14;180.19;911.60;901.09;80.42;0.22
7240;0.00;105.47;0.00;103.49;0.00;0.00;59.01;17.23;35.87;180.00;860.12;180.20;911.33;901.02;80.42;0.22
7245;0.00;105.05;0.00;104.98;0.00;0.00;59.02;17.20;35.88;180.00;855.67;180.19;910.23;900.27;80.42;0.20
7250;0.00;105.00;0.00;104.98;0.00;0.00;59.01;17.25;35.87;180.00;851.74;180.15;908.32;899.36;80.42;0.21
7255;0.00;104.98;0.00;104.99;0.00;0.00;59.03;17.27;35.87;180.01;853.33;180.13;908.84;899.16;80.42;0.22
7260;0.00;105.00;0.00;105.03;0.00;0.00;59.02;17.23;35.88;180.04;857.30;180.08;910.17;900.02;80.42;0.21
7265;0.00;104.99;0.00;105.00;0.00;0.00;59.02;17.25;35.88;180.05;862.97;180.03;911.30;900.83;80.42;0.22
7270;0.00;105.24;0.00;104.98;0.00;0.00;58.97;17.23;35.87;180.05;858.41;179.94;911.03;900.85;80.42;0.23
7275;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.23;35.88;180.04;854.72;179.92;909.75;899.96;80.42;0.20
7280;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.23;35.88;180.02;852.80;179.89;908.61;899.11;80.42;0.22
7285;0.00;104.60;0.00;106.04;0.00;0.00;59.00;17.20;35.88;180.02;854.57;179.89;908.37;898.88;80.42;0.23
7290;0.00;104.99;0.00;105.04;0.00;0.00;59.01;17.22;35.88;180.02;858.74;179.90;910.65;900.33;80.42;0.21
7295;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.20;35.89;180.02;862.53;179.93;911.54;901.04;80.42;0.23
7300;0.00;104.99;0.00;104.99;0.00;0.00;59.05;17.34;35.89;180.03;861.76;179.95;911.51;901.15;80.42;0.22
7305;0.00;105.01;0.00;104.98;0.00;0.00;59.03;17.27;35.89;180.03;853.91;180.04;909.25;900.56;80.42;0.20
7310;0.00;105.02;0.00;105.01;0.00;0.00;59.02;17.22;35.89;180.03;852.11;180.08;908.38;898.94;80.42;0.21
7315;0.00;105.03;0.00;105.34;0.00;0.00;58.98;17.23;35.89;180.03;852.53;180.12;908.58;899.00;80.42;0.23
7320;0.00;104.99;0.00;105.01;0.00;0.00;59.02;17.25;35.89;180.03;860.11;180.15;909.80;899.78;80.42;0.21
7325;0.00;105.03;0.00;105.01;0.00;0.00;59.02;17.27;35.89;180.04;863.26;180.18;911.67;901.18;80.42;0.22
7330;0.00;105.45;0.00;103.47;0.00;0.00;59.01;17.20;35.89;180.05;859.80;180.17;911.32;901.05;80.42;0.22
7335;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.25;35.90;180.05;855.46;180.15;910.18;900.27;80.42;0.20
7340;0.00;105.01;0.00;104.99;0.00;0.00;59.03;17.23;35.90;180.03;851.68;180.10;908.89;899.36;80.42;0.21
7345;0.00;105.00;0.00;105.01;0.00;0.00;59.04;17.36;35.90;180.02;853.58;180.06;908.98;899.27;80.42;0.22
7350;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.22;35.91;180.01;857.64;180.02;910.33;900.16;80.42;0.22
7355;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.20;35.90;180.01;862.81;179.97;911.42;900.94;80.42;0.22
7360;0.00;105.15;0.00;105.17;0.00;0.00;58.98;17.20;35.90;180.01;858.07;179.93;910.94;901.24;80.42;0.23
7365;0.00;105.00;0.00;105.00;0.00;0.00;58.99;17.23;35.91;180.03;854.43;179.91;909.65;899.93;80.42;0.20
7370;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.22;35.91;180.04;852.65;179.93;908.58;899.14;80.42;0.22
7375;0.00;104.62;0.00;105.97;0.00;0.00;58.99;17.23;35.91;180.07;855.10;179.95;908.50;898.99;80.42;0.23
7380;0.00;104.98;0.00;105.03;0.00;0.00;58.99;17.19;35.91;180.06;859.05;180.00;910.90;900.58;80.42;0.21
7385;0.00;105.00;0.00;104.99;0.00;0.00;58.98;17.25;35.91;180.04;862.77;180.03;911.74;901.25;80.42;0.23
7390;0.00;105.00;0.00;104.99;0.00;0.00;59.03;17.28;35.92;180.01;861.17;180.06;911.64;901.31;80.42;0.22
7395;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.27;35.92;180.01;853.82;180.13;910.66;900.65;80.42;0.20
7400;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.22;35.92;180.02;851.92;180.16;908.55;899.12;80.42;0.21
7405;0.00;105.05;0.00;105.23;0.00;0.00;59.01;17.27;35.92;180.03;852.74;180.17;908.86;899.27;80.42;0.23
7410;0.00;105.00;0.00;105.03;0.00;0.00;59.01;17.20;35.92;180.07;860.71;180.17;910.12;900.10;80.42;0.21
7415;0.00;104.98;0.00;105.00;0.00;0.00;59.02;17.25;35.92;180.07;863.36;180.15;911.94;900.97;80.42;0.22
7420;0.00;105.43;0.00;104.19;0.00;0.00;58.96;17.23;35.92;180.06;859.52;180.12;911.52;901.29;80.42;0.23
7425;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.23;35.93;180.05;855.15;180.09;910.31;900.46;80.42;0.20
7430;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.22;35.93;180.04;851.74;180.06;909.09;899.59;80.42;0.21
7435;0.00;104.39;0.00;104.99;0.00;0.00;59.00;17.27;35.93;180.03;854.12;180.00;909.30;899.58;80.42;0.23
7440;0.00;104.99;0.00;105.03;0.00;0.00;59.02;17.25;35.93;180.03;858.02;179.96;910.65;900.44;80.42;0.22
7445;0.00;104.99;0.00;105.00;0.00;0.00;59.01;17.23;35.93;180.05;861.98;179.94;911.66;901.20;80.42;0.22
7450;0.00;105.00;0.00;105.03;0.00;0.00;59.02;17.31;35.93;180.05;857.81;179.92;911.83;901.44;80.42;0.23
7455;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.27;35.93;180.05;854.37;179.94;909.75;900.04;80.42;0.20
7460;0.00;105.04;0.00;105.01;0.00;0.00;59.00;17.22;35.94;180.05;852.44;179.96;908.71;899.26;80.42;0.22
7465;0.00;105.07;0.00;105.33;0.00;0.00;59.01;17.23;35.94;180.05;855.43;179.98;908.66;899.16;80.42;0.23
7470;0.00;104.98;0.00;105.02;0.00;0.00;59.02;17.23;35.94;180.06;859.66;180.05;911.08;899.84;80.42;0.21
7475;0.00;104.99;0.00;105.01;0.00;0.00;59.02;17.23;35.94;180.05;863.05;180.09;911.87;901.40;80.42;0.22
7480;0.00;105.48;0.00;103.83;0.00;0.00;59.00;17.22;35.94;180.06;860.88;180.12;911.74;901.42;80.42;0.22
7485;0.00;105.03;0.00;104.99;0.00;0.00;59.00;17.23;35.94;180.05;853.74;180.15;910.70;900.75;80.42;0.20
7490;0.00;105.03;0.00;105.01;0.00;0.00;59.03;17.20;35.94;180.04;851.86;180.18;908.66;899.24;80.42;0.21
7495;0.00;104.99;0.00;105.01;0.00;0.00;59.05;17.28;35.94;180.03;853.17;180.18;909.04;899.45;80.42;0.23
7500;0.00;104.99;0.00;105.03;0.00;0.00;59.02;17.23;35.95;180.04;856.88;180.19;910.31;900.26;80.42;0.21
7505;0.00;104.99;0.00;104.99;0.00;0.00;59.01;17.22;35.95;180.05;863.35;180.15;911.52;901.10;80.42;0.22
7510;0.00;105.37;0.00;104.34;0.00;0.00;58.96;17.23;35.94;180.06;859.18;180.12;911.45;901.27;80.42;0.23
7515;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.22;35.95;180.06;854.98;180.08;910.20;900.43;80.42;0.20
7520;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.25;35.95;180.05;853.03;180.04;909.01;899.54;80.42;0.21
7525;0.00;105.01;0.00;105.01;0.00;0.00;58.99;17.23;35.96;180.05;854.39;179.97;909.49;899.23;80.42;0.23
7530;0.00;104.98;0.00;105.02;0.00;0.00;59.02;17.22;35.95;180.04;858.61;179.95;910.90;900.66;80.42;0.21
7535;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.22;35.96;180.05;862.49;179.94;911.85;901.39;80.42;0.23
7540;0.00;105.00;0.00;105.08;0.00;0.00;59.02;17.25;35.96;180.07;857.25;179.93;911.94;901.58;80.42;0.22
7545;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.22;35.96;180.08;854.31;179.95;909.78;901.05;80.42;0.20
7550;0.00;105.03;0.00;105.00;0.00;0.00;59.03;17.22;35.96;180.07;852.37;179.97;908.80;899.39;80.42;0.22
7555;0.00;104.71;0.00;105.75;0.00;0.00;58.98;17.22;35.96;180.05;852.44;180.01;908.88;899.36;80.42;0.23
7560;0.00;104.99;0.00;105.02;0.00;0.00;59.03;17.20;35.97;180.05;860.02;180.09;910.00;900.08;80.42;0.21
7565;0.00;104.99;0.00;105.00;0.00;0.00;59.01;17.23;35.97;180.05;863.37;180.12;911.93;901.49;80.42;0.22
7570;0.00;105.50;0.00;104.99;0.00;0.00;59.00;17.23;35.97;180.06;860.56;180.16;911.63;901.39;80.42;0.22
7575;0.00;105.03;0.00;104.97;0.00;0.00;59.02;17.23;35.97;180.06;855.76;180.18;910.53;900.63;80.42;0.20
7580;0.00;105.01;0.00;105.01;0.00;0.00;59.03;17.23;35.97;180.06;851.75;180.20;908.64;899.71;80.42;0.21
7585;0.00;104.98;0.00;105.00;0.00;0.00;59.02;17.27;35.97;180.06;853.41;180.20;909.17;899.53;80.42;0.22
7590;0.00;105.00;0.00;105.03;0.00;0.00;59.03;17.20;35.98;180.07;857.48;180.18;910.54;900.42;80.42;0.21
7595;0.00;105.02;0.00;104.99;0.00;0.00;59.01;17.20;35.98;180.08;863.17;180.14;911.70;901.28;80.42;0.22
7600;0.00;105.31;0.00;104.56;0.00;0.00;58.97;17.17;35.98;180.08;858.57;180.08;911.50;901.66;80.42;0.23
7605;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.22;35.98;180.08;854.73;180.04;910.25;900.49;80.42;0.20
7610;0.00;105.02;0.00;105.00;0.00;0.00;59.00;17.23;35.98;180.06;852.96;180.00;909.12;899.64;80.42;0.22
7615;0.00;104.50;0.00;105.94;0.00;0.00;59.02;17.22;35.99;180.06;854.72;179.93;908.86;899.40;80.42;0.23
7620;0.00;105.01;0.00;105.01;0.00;0.00;59.00;17.23;35.98;180.06;858.97;179.92;911.08;900.84;80.42;0.21
7625;0.00;104.99;0.00;105.02;0.00;0.00;58.98;17.20;35.98;180.07;862.79;179.92;911.98;901.52;80.42;0.23
7630;0.00;104.99;0.00;105.00;0.00;0.00;59.03;17.30;35.99;180.06;861.96;179.92;911.98;901.65;80.42;0.22
7635;0.00;105.05;0.00;104.99;0.00;0.00;59.02;17.22;36.00;180.06;854.09;179.98;909.73;901.04;80.42;0.20
7640;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.20;35.99;180.05;852.26;180.00;908.83;899.44;80.42;0.21
7645;0.00;104.91;0.00;105.44;0.00;0.00;59.01;17.27;36.00;180.05;852.64;180.05;908.99;899.47;80.42;0.23
7650;0.00;104.99;0.00;105.04;0.00;0.00;59.03;17.23;35.99;180.06;860.35;180.11;910.23;900.25;80.42;0.21
7655;0.00;105.01;0.00;105.00;0.00;0.00;59.01;17.20;36.00;180.07;863.50;180.18;912.05;901.09;80.42;0.22
7660;0.00;105.47;0.00;103.81;0.00;0.00;58.99;17.23;36.00;180.07;859.96;180.20;911.68;901.46;80.42;0.22
7665;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.23;36.00;180.08;855.61;180.22;910.52;900.67;80.42;0.20
7670;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.22;36.00;180.07;851.78;180.22;909.27;899.78;80.42;0.21
7675;0.00;105.00;0.00;104.99;0.00;0.00;59.05;17.34;36.00;180.07;853.73;180.20;909.39;899.73;80.42;0.22
7680;0.00;105.02;0.00;105.01;0.00;0.00;58.98;17.19;36.00;180.08;857.87;180.18;910.74;900.61;80.42;0.22
7685;0.00;104.99;0.00;105.00;0.00;0.00;59.01;17.23;36.00;180.07;861.90;180.15;911.85;901.40;80.42;0.22
7690;0.00;105.17;0.00;105.17;0.00;0.00;58.98;17.19;36.01;180.07;858.28;180.07;911.40;901.71;80.42;0.23
7695;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.25;36.00;180.07;854.65;180.02;910.09;900.40;80.42;0.20
7700;0.00;104.99;0.00;104.99;0.00;0.00;59.01;17.20;36.01;180.07;852.86;179.99;909.01;899.60;80.42;0.22
7705;0.00;104.52;0.00;105.94;0.00;0.00;59.01;17.25;36.01;180.09;855.30;179.96;908.88;899.42;80.42;0.23
7710;0.00;104.98;0.00;105.03;0.00;0.00;59.00;17.27;36.01;180.09;859.30;179.94;911.19;900.03;80.42;0.21
7715;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.22;36.01;180.09;863.03;179.95;911.95;901.52;80.42;0.23
7720;0.00;105.00;0.00;104.99;0.00;0.00;58.98;17.20;36.01;180.07;861.33;179.97;911.80;901.55;80.42;0.22
7725;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.22;36.01;180.05;853.94;180.01;910.78;900.86;80.42;0.20
7730;0.00;104.98;0.00;104.99;0.00;0.00;59.03;17.23;36.01;180.05;851.98;180.05;908.69;899.32;80.42;0.21
7735;0.00;105.00;0.00;105.02;0.00;0.00;59.00;17.33;36.01;180.05;853.00;180.10;909.04;899.48;80.42;0.23
7740;0.00;104.99;0.00;105.01;0.00;0.00;59.01;17.28;36.02;180.08;856.67;180.13;910.33;900.33;80.42;0.21
7745;0.00;105.00;0.00;104.99;0.00;0.00;58.99;17.28;36.02;180.09;863.43;180.18;912.04;901.18;80.42;0.22
7750;0.00;105.30;0.00;104.59;0.00;0.00;58.97;17.23;36.02;180.08;859.57;180.20;911.57;901.42;80.42;0.23
7755;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.22;36.03;180.07;855.18;180.20;910.36;900.58;80.42;0.20
7760;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.20;36.03;180.05;851.75;180.19;909.19;899.73;80.42;0.21
7765;0.00;104.53;0.00;105.94;0.00;0.00;59.02;17.20;36.03;180.05;854.19;180.15;909.59;899.39;80.42;0.23
7770;0.00;105.00;0.00;105.02;0.00;0.00;59.03;17.20;36.03;180.07;858.42;180.11;911.00;900.81;80.42;0.22
7775;0.00;105.00;0.00;105.00;0.00;0.00;59.01;17.20;36.03;180.09;862.15;180.07;912.02;901.57;80.42;0.22
7780;0.00;105.00;0.00;104.99;0.00;0.00;59.05;17.34;36.04;180.08;857.61;180.00;912.18;901.82;80.42;0.23
7785;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.20;36.04;180.07;854.48;179.97;910.12;900.44;80.42;0.20
7790;0.00;105.02;0.00;104.99;0.00;0.00;59.01;17.22;36.04;180.06;852.56;179.95;909.11;899.70;80.42;0.22
7795;0.00;104.98;0.00;105.41;0.00;0.00;58.98;17.23;36.04;180.06;852.32;179.95;909.10;899.62;80.42;0.23
7800;0.00;104.98;0.00;105.01;0.00;0.00;59.02;17.19;36.04;180.06;859.87;179.96;911.49;900.31;80.42;0.21
7805;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.20;36.04;180.06;863.40;179.97;912.18;901.77;80.42;0.22
7810;0.00;105.49;0.00;103.37;0.00;0.00;59.00;17.20;36.05;180.06;861.02;180.01;911.96;901.73;80.42;0.22
7815;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.30;36.04;180.07;853.75;180.06;910.88;901.02;80.42;0.20
7820;0.00;105.01;0.00;105.00;0.00;0.00;59.00;17.23;36.05;180.08;851.93;180.12;908.87;900.07;80.42;0.21
7825;0.00;105.00;0.00;104.99;0.00;0.00;59.03;17.30;36.05;180.09;853.25;180.15;909.29;899.72;80.42;0.23
7830;0.00;105.02;0.00;105.03;0.00;0.00;59.02;17.22;36.05;180.10;857.28;180.18;910.65;900.60;80.42;0.21
7835;0.00;104.98;0.00;105.01;0.00;0.00;59.02;17.27;36.05;180.09;863.39;180.19;911.83;901.43;80.42;0.22
7840;0.00;105.29;0.00;104.74;0.00;0.00;58.97;17.23;36.05;180.08;858.94;180.19;911.69;901.56;80.42;0.23
7845;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.25;36.05;180.06;854.92;180.19;910.42;900.69;80.42;0.20
7850;0.00;105.02;0.00;104.98;0.00;0.00;59.02;17.22;36.05;180.05;853.12;180.15;909.30;899.85;80.42;0.22
7855;0.00;104.57;0.00;105.92;0.00;0.00;59.02;17.20;36.05;180.05;854.73;180.08;908.99;899.58;80.42;0.23
7860;0.00;104.98;0.00;105.03;0.00;0.00;59.02;17.25;36.05;180.06;858.76;180.04;911.25;901.04;80.42;0.21
7865;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.27;36.06;180.08;862.67;180.01;912.21;901.76;80.42;0.23
7870;0.00;105.00;0.00;104.98;0.00;0.00;59.06;17.36;36.06;180.10;857.07;179.97;912.25;901.94;80.42;0.22
7875;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.20;36.06;180.10;854.32;179.93;910.07;901.38;80.42;0.20
7880;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.23;36.06;180.08;852.34;179.92;909.12;899.73;80.42;0.21
7885;0.00;105.07;0.00;105.29;0.00;0.00;59.00;17.27;36.06;180.07;852.68;179.92;909.22;899.72;80.42;0.23
7890;0.00;105.01;0.00;105.01;0.00;0.00;59.01;17.22;36.07;180.06;860.44;179.94;910.36;900.46;80.42;0.21
7895;0.00;104.98;0.00;104.99;0.00;0.00;58.99;17.23;36.06;180.05;863.60;180.01;912.20;901.80;80.42;0.22
7900;0.00;105.48;0.00;103.96;0.00;0.00;59.01;17.22;36.07;180.05;860.05;180.04;911.80;901.64;80.42;0.22
7905;0.00;105.05;0.00;104.98;0.00;0.00;59.00;17.22;36.06;180.09;855.67;180.09;910.63;900.85;80.42;0.20
7910;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.25;36.07;180.11;851.76;180.16;909.38;899.91;80.42;0.21
7915;0.00;105.01;0.00;104.99;0.00;0.00;59.03;17.27;36.07;180.13;853.92;180.19;909.47;899.84;80.42;0.23
7920;0.00;104.98;0.00;105.01;0.00;0.00;58.99;17.23;36.07;180.12;857.85;180.20;910.82;900.73;80.42;0.22
7925;0.00;104.99;0.00;105.00;0.00;0.00;58.99;17.23;36.07;180.09;861.90;180.21;911.90;901.51;80.42;0.22
7930;0.00;105.15;0.00;105.21;0.00;0.00;59.00;17.22;36.08;180.06;857.96;180.19;912.16;901.82;80.42;0.23
7935;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.17;36.08;180.05;854.62;180.16;910.15;900.49;80.42;0.20
7940;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.22;36.08;180.06;852.71;180.13;909.15;899.75;80.42;0.22
7945;0.00;104.63;0.00;105.97;0.00;0.00;59.01;17.22;36.08;180.10;855.54;180.09;909.13;899.67;80.42;0.23
7950;0.00;104.98;0.00;105.04;0.00;0.00;59.01;17.22;36.09;180.12;859.59;180.02;911.57;900.37;80.42;0.21
7955;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.22;36.09;180.12;863.27;179.99;912.38;901.94;80.42;0.22
7960;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.27;36.09;180.12;861.11;179.97;912.22;901.96;80.42;0.22
7965;0.00;105.02;0.00;104.99;0.00;0.00;59.01;17.22;36.09;180.10;853.93;179.96;911.21;901.27;80.42;0.20
7970;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.22;36.09;180.08;851.99;179.96;909.18;899.80;80.42;0.21
7975;0.00;105.02;0.00;105.14;0.00;0.00;59.02;17.27;36.10;180.08;853.27;179.98;909.58;900.00;80.42;0.23
7980;0.00;104.97;0.00;105.03;0.00;0.00;59.01;17.25;36.10;180.10;857.05;180.00;910.86;900.85;80.42;0.21
